"ID1","ID2","Dist","DistM","BC_d110000_p0.5_beta0_Cauriga"
"68","70","15897.05947651955","15897.05947651955","0.9046811253520105"
"68","110","588624.8772350684","588624.8772350684","0.024498967390088316"
"68","105","356932.03400647524","356932.03400647524","0.10548891621915558"
"68","104","545001.0117421795","545001.0117421795","0.033825422857800026"
"68","106","474879.42216945917","474879.42216945917","0.0512227665126079"
"68","98","868125.686983169","868125.686983169","0.0042097442363998195"
"68","76","787874.4623352119","787874.4623352119","0.006980300631268548"
"68","75","765310.0407677919","765310.0407677919","0.008046828457900336"
"68","78","555735.3565322254","555735.3565322254","0.030140776503651903"
"68","118","762588.690776357","762588.690776357","0.008330846861381611"
"68","115","468398.6208348602","468398.6208348602","0.05225926773231568"
"68","113","460767.6885372923","460767.6885372923","0.05483355541685009"
"68","112","398866.5962449094","398866.5962449094","0.08242600424322351"
"68","99","242130.6723651504","242130.6723651504","0.22180564816759185"
"68","95","361202.96524253476","361202.96524253476","0.10320337553935659"
"68","94","228508.70377296317","228508.70377296317","0.24118078821719177"
"68","91","247802.58271454688","247802.58271454688","0.2121154240305811"
"68","90","175312.45819963835","175312.45819963835","0.33130924805618595"
"68","87","141682.628787018","141682.628787018","0.41035770408453826"
"68","117","806206.7291334141","806206.7291334141","0.006218782678431554"
"68","119","829227.9909047921","829227.9909047921","0.0053790373396301805"
"68","109","854019.4082103748","854019.4082103748","0.0046208441160096175"
"68","69","649754.8997121912","649754.8997121912","0.01666698864764281"
"68","86","185462.11365127904","185462.11365127904","0.3141777619082373"
"68","84","249920.88608197588","249920.88608197588","0.20769699573480746"
"68","82","131741.5545680252","131741.5545680252","0.44074670574864344"
"68","79","236552.36545002033","236552.36545002033","0.22595993045185359"
"68","77","163349.72329330703","163349.72329330703","0.35838019660211007"
"68","72","228147.8906323703","228147.8906323703","0.2374882871413957"
"68","88","299297.64449457306","299297.64449457306","0.15233266721531183"
"68","71","276318.4317051615","276318.4317051615","0.17531413883844837"
"68","74","480798.6975855902","480798.6975855902","0.04833133814240339"
"68","73","113327.79359009863","113327.79359009863","0.4896243900323175"
"78","116","878677.8654888251","878677.8654888251","0.003938929756269615"
"78","114","602139.7768790888","602139.7768790888","0.022886453907716837"
"78","107","624337.2935361133","624337.2935361133","0.01956211843573783"
"78","108","589758.9233746271","589758.9233746271","0.024324521609996763"
"78","111","486195.4756062621","486195.4756062621","0.04671537084366307"
"78","101","493050.1268633844","493050.1268633844","0.04509974822117498"
"78","100","678478.0762854457","678478.0762854457","0.01694171264304025"
"78","102","314382.60638909356","314382.60638909356","0.13792695221042658"
"78","97","509095.1910988746","509095.1910988746","0.040675991044647836"
"78","103","611132.7689626857","611132.7689626857","0.021381700427803577"
"78","92","682466.5516345833","682466.5516345833","0.01356242172647407"
"78","93","407761.36403538747","407761.36403538747","0.07657825037599658"
"78","96","682249.8404543598","682249.8404543598","0.013580954819324224"
"78","85","567337.5675909357","567337.5675909357","0.03149047995343078"
"78","83","502147.06262209645","502147.06262209645","0.04224799551040557"
"78","81","657503.4723102225","657503.4723102225","0.01587274774582364"
"78","80","551835.0340455014","551835.0340455014","0.030890732085623557"
"78","89","701118.0745780267","701118.0745780267","0.01804909271862651"
"78","110","316453.1516670352","316453.1516670352","0.14425287912765458"
"78","105","381984.58817077894","381984.58817077894","0.09008388359388472"
"78","104","284227.51239104144","284227.51239104144","0.17064797823295283"
"78","106","276860.99978147814","276860.99978147814","0.17771628312732096"
"78","98","336223.25633423956","336223.25633423956","0.12149900370006438"
"78","115","863919.1235873868","863919.1235873868","0.004322823912713583"
"78","113","892711.5120239004","892711.5120239004","0.0036055643346264822"
"78","99","781068.8139338294","781068.8139338294","0.010141025796255653"
"78","94","792773.4138453428","792773.4138453428","0.006768111094852082"
"78","91","841212.3482807413","841212.3482807413","0.004987785074661239"
"78","90","758783.5881857219","758783.5881857219","0.008384656405113084"
"78","87","720313.672020738","720313.672020738","0.010684727248774019"
"78","86","788360.1565908815","788360.1565908815","0.006958969914180488"
"78","84","876223.8202651187","876223.8202651187","0.004000313845352296"
"78","82","744184.3807148866","744184.3807148866","0.009192592144201586"
"78","79","868683.6131181474","868683.6131181474","0.004194970103693706"
"81","116","482992.6994272262","482992.6994272262","0.04766774796429551"
"81","114","519056.9488023441","519056.9488023441","0.03797780843885993"
"81","107","381631.0780059709","381631.0780059709","0.09444352326724159"
"81","108","201649.67641927872","201649.67641927872","0.2806455567447858"
"81","111","347596.8538407672","347596.8538407672","0.11556175119140813"
"81","101","264930.9678010476","264930.9678010476","0.19154364615928254"
"81","100","174658.7544327505","174658.7544327505","0.3326767945614062"
"81","102","278703.71436347923","278703.71436347923","0.17269878874707403"
"81","97","175939.80902570035","175939.80902570035","0.33203125486618223"
