"Coord1","Coord2","Cost","Length"
"-658742.384615439-2211196.354163352","-650412.384615439-2195336.354163352","17914.47738562306","17914.47738562306"
"434867.6153845603-1015596.3541633543","493177.6153845603-985096.3541633543","65805.06135549149","65805.06135549149"
"79057.61538456054-892376.3541633545","129037.61538456054-908236.3541633545","52436.05629717017","52436.05629717017"
"785917.6153845601-1181516.3541633538","794247.6153845601-1155896.354163354","26940.180029093866","26940.180029093866"
"213527.61538456043-1144916.354163354","219477.61538456043-1125396.354163354","20406.687629304273","20406.687629304273"
"290877.6153845603-921656.3541633545","319437.6153845603-941176.3541633545","34593.409777008106","34593.409777008106"
"320627.6153845603-1137596.354163354","334907.6153845603-1137596.354163354","14280.0","14280.0"
"-6622.384615439456-1886676.3541633524","12417.615384560544-1762236.3541633526","125888.18530743837","125888.18530743837"
"204007.61538456043-1219336.3541633538","211147.61538456043-1225436.3541633538","9390.931796153138","9390.931796153138"
"143317.61538456054-1728076.3541633529","269457.6153845604-1779316.3541633526","136150.05398456493","136150.05398456493"
"-294602.3846154393-863096.3541633545","-264852.3846154393-832596.3541633545","42606.48424829254","42606.48424829254"
"-345772.3846154392-2346616.3541633515","-343392.3846154392-2331976.3541633515","14832.194712853523","14832.194712853523"
"869217.6153845601-1506036.3541633533","873977.6153845601-1491396.3541633533","15394.388588053765","15394.388588053765"
"839467.6153845601-1518236.354163353","870407.6153845601-1520676.354163353","31036.0628946392","31036.0628946392"
"-291032.3846154393-892376.3541633545","-277942.3846154393-902136.3541633545","16328.06479653973","16328.06479653973"
"419397.6153845603-1241296.3541633538","443197.6153845603-1265696.3541633538","34085.18739863403","34085.18739863403"
"578857.6153845603-1188836.3541633538","597897.6153845603-1198596.3541633538","21395.775283919953","21395.775283919953"
"411067.6153845603-1176636.3541633538","512217.6153845603-1316936.3541633536","172960.72531068992","172960.72531068992"
"408687.6153845603-1059516.3541633543","412257.6153845603-1049756.3541633543","10392.425126023281","10392.425126023281"
"239707.61538456043-1098556.354163354","243277.61538456043-1094896.354163354","5112.778109795105","5112.778109795105"
"375367.6153845603-1082696.354163354","393217.6153845603-1065616.354163354","24705.24033479537","24705.24033479537"
"422967.6153845603-994856.3541633543","428917.6153845603-996076.3541633543","6073.787944931894","6073.787944931894"
"490797.6153845603-1035116.3541633543","518167.6153845603-1046096.3541633543","29490.291622837507","29490.291622837507"
"544347.6153845603-1152236.354163354","553867.6153845603-1144916.354163354","12008.863393344101","12008.863393344101"
"328957.6153845603-1016816.3541633543","346807.6153845603-1015596.3541633543","17891.643300714444","17891.643300714444"
"403927.6153845603-1243736.3541633538","415827.6153845603-1240076.3541633538","12450.124497369494","12450.124497369494"
"352757.6153845603-628856.3541633552","395597.6153845603-636176.3541633552","43460.87896027875","43460.87896027875"
"536017.6153845603-789896.3541633547","570527.6153845603-902136.3541633545","117425.54108881061","117425.54108881061"
"458667.6153845603-1133936.354163354","459857.6153845603-1133936.354163354","1190.0","1190.0"
"52877.615384560544-1074156.354163354","87387.61538456054-1071716.354163354","34596.151520075175","34596.151520075175"
"-187502.38461543934-2252676.3541633515","-185122.38461543934-2249016.3541633515","4365.775990588615","4365.775990588615"
"487227.6153845603-1009496.3541633543","491987.6153845603-983876.3541633543","26058.43433516296","26058.43433516296"
"414637.6153845603-1104656.354163354","421777.6153845603-1121736.354163354","18512.32022194949","18512.32022194949"
"323007.6153845603-939956.3541633545","338477.6153845603-911896.3541633545","32041.917857706332","32041.917857706332"
"1022727.6153845601-720356.3541633547","1023917.6153845601-749636.3541633547","29304.17205791694","29304.17205791694"
"-593292.3846154391-2002576.3541633522","-589722.3846154391-2026976.3541633522","24659.783048518493","24659.783048518493"
"-349342.3846154392-2178256.354163352","-281512.3846154393-2212416.354163352","75946.12893360657","75946.12893360657"
"-345772.3846154392-2346616.3541633515","-306502.3846154392-2325876.3541633515","44410.36478120845","44410.36478120845"
"378937.6153845603-1193716.3541633538","395597.6153845603-1192496.3541633538","16704.610142113463","16704.610142113463"
"583617.6153845603-1082696.354163354","790677.6153845601-1364516.3541633536","349708.95899304555","349708.95899304555"
"530067.6153845603-1190056.3541633538","549107.6153845603-1192496.3541633538","19195.707853580185","19195.707853580185"
"543157.6153845603-1014376.3541633543","543157.6153845603-1019256.3541633543","4880.0","4880.0"
"-62552.38461543934-1800056.3541633526","-49462.384615439456-1793956.3541633526","14441.540776523707","14441.540776523707"
"494367.6153845603-2296596.3541633515","499127.6153845603-2288056.3541633515","9776.972946674241","9776.972946674241"
"73107.61538456054-1050976.3541633543","83817.61538456054-1079036.354163354","30034.44189592986","30034.44189592986"
"-125622.38461543934-941176.3541633545","-125622.38461543934-953376.3541633543","12199.999999999767","12199.999999999767"
"539587.6153845603-1097336.354163354","558627.6153845603-1098556.354163354","19079.046097748178","19079.046097748178"
"-51842.38461543934-1839096.3541633524","-42322.384615439456-1817136.3541633526","23934.744619485446","23934.744619485446"
"-158942.38461543934-2223396.354163352","-149422.38461543934-2246576.3541633515","25058.786882049546","25058.786882049546"
"452717.6153845603-1259596.3541633538","549107.6153845603-1276676.3541633538","97891.56500945319","97891.56500945319"
"-126812.38461543934-943616.3541633545","64777.615384560544-997296.3541633543","198968.01376100615","198968.01376100615"
"553867.6153845603-1004616.3541633543","797817.6153845601-1323036.3541633536","401127.03586270456","401127.03586270456"
"577667.6153845603-1182736.3541633538","610987.6153845603-1175416.3541633538","34114.58339185751","34114.58339185751"
"954897.6153845601-1349876.3541633536","963227.6153845601-1354756.3541633536","9654.185620755383","9654.185620755383"
"469377.6153845603-2279516.3541633515","477707.6153845603-2269756.3541633515","12831.465231999033","12831.465231999033"
"480087.6153845603-1013156.3541633543","481277.6153845603-982656.3541633543","30523.205925983595","30523.205925983595"
"537207.6153845603-1099776.354163354","558627.6153845603-1098556.354163354","21454.715099483376","21454.715099483376"
"452717.6153845603-1259596.3541633538","547917.6153845603-1292536.3541633536","100737.69701556605","100737.69701556605"
"136177.61538456054-1003396.3541633543","175447.61538456043-952156.3541633543","64557.49762808338","64557.49762808338"
"940617.6153845601-1360856.3541633536","953707.6153845601-1349876.3541633536","17085.329964621695","17085.329964621695"
"844227.6153845601-1515796.354163353","869217.6153845601-1517016.354163353","25019.762189117624","25019.762189117624"
"783537.6153845601-1203476.3541633538","802577.6153845601-1153456.354163354","53521.22943281457","53521.22943281457"
"415827.6153845603-1126616.354163354","420587.6153845603-1108316.354163354","18908.929107699358","18908.929107699358"
"442007.6153845603-1082696.354163354","445577.6153845603-1069276.354163354","13886.73107682294","13886.73107682294"
"-82782.38461543934-900916.3541633545","-33992.384615439456-925316.3541633545","54551.114562399074","54551.114562399074"
"-236292.38461543934-913116.3541633545","-223202.38461543934-930196.3541633545","21519.165876027815","21519.165876027815"
"963227.6153845601-2457636.3541633515","966797.6153845601-2438116.3541633515","19843.77232282209","19843.77232282209"
"865647.6153845601-1514576.354163353","870407.6153845601-1526776.354163353","13095.709220962413","13095.709220962413"
"439627.6153845603-1022916.3541633543","490797.6153845603-1007056.3541633543","53571.52695229062","53571.52695229062"
"428917.6153845603-1049756.3541633543","437247.6153845603-1060736.354163354","13782.209547093487","13782.209547093487"
"-79212.38461543934-1812256.3541633526","-51842.38461543934-1839096.3541633524","38334.090572230714","38334.090572230714"
"75487.61538456054-1083916.354163354","87387.61538456054-1071716.354163354","17042.593699317014","17042.593699317014"
"463427.6153845603-1021696.3541633543","491987.6153845603-983876.3541633543","47392.25675149897","47392.25675149897"
"544347.6153845603-1022916.3541633543","591947.6153845603-1035116.3541633543","49138.579548049616","49138.579548049616"
"415827.6153845603-978996.3541633543","444387.6153845603-975336.3541633543","28793.561780370277","28793.561780370277"
"-423122.38461543916-1809816.3541633526","-396942.3846154392-1802496.3541633526","27184.09093569246","27184.09093569246"
"525307.6153845603-842356.3541633545","613367.6153845603-766716.3541633547","116086.05945590524","116086.05945590524"
"167117.61538456043-1092456.354163354","177827.61538456043-1093676.354163354","10779.262497963393","10779.262497963393"
"480087.6153845603-1013156.3541633543","494367.6153845603-1000956.3541633543","18781.863592306276","18781.863592306276"
"-326732.3846154392-2178256.354163352","-281512.3846154393-2212416.354163352","56672.33893179277","56672.33893179277"
"-317212.3846154392-2020876.3541633522","-310072.3846154392-2003796.3541633522","18512.32022194949","18512.32022194949"
"602657.6153845603-1646336.3541633529","618127.6153845603-1648776.3541633529","15661.241968630713","15661.241968630713"
"-168462.38461543934-2225836.3541633515","-143472.38461543934-2224616.3541633515","25019.762189117624","25019.762189117624"
"-345772.3846154392-2334416.3541633515","-306502.3846154392-2325876.3541633515","40187.86508387824","40187.86508387824"
"489607.6153845603-1037556.3541633543","514597.6153845603-1050976.3541633543","28365.410273782396","28365.410273782396"
"-39942.384615439456-930196.3541633545","-35182.384615439456-926536.3541633545","6004.431696672051","6004.431696672051"
"376557.6153845603-1069276.354163354","383697.6153845603-1065616.354163354","8023.415731469983","8023.415731469983"
"85007.61538456054-886276.3541633545","85007.61538456054-931416.3541633545","45140.0","45140.0"
"264697.6153845604-921656.3541633545","267077.6153845604-874076.3541633545","47639.48782260364","47639.48782260364"
"54067.615384560544-1053416.3541633543","85007.61538456054-1058296.3541633543","31322.483937261426","31322.483937261426"
"-175602.38461543934-2238036.3541633515","-158942.38461543934-2223396.354163352","22178.485069994895","22178.485069994895"
"-10192.384615439456-1857396.3541633524","33837.615384560544-1757356.3541633526","109300.69761899946","109300.69761899946"
"325387.6153845603-1024136.3541633543","342047.6153845603-1041216.3541633543","23859.63117904382","23859.63117904382"
"336097.6153845603-1081476.354163354","352757.6153845603-1098556.354163354","23859.63117904382","23859.63117904382"
"323007.6153845603-939956.3541633545","336097.6153845603-928976.3541633545","17085.329964621695","17085.329964621695"
"-316022.3846154392-2008676.3541633522","-310072.3846154392-2003796.3541633522","7695.251782755389","7695.251782755389"
"-236292.38461543934-874076.3541633545","-182742.38461543934-916776.3541633545","68490.0905241043","68490.0905241043"
"340857.6153845603-1099776.354163354","356327.6153845603-1097336.354163354","15661.241968630713","15661.241968630713"
"339667.6153845603-1077816.354163354","352757.6153845603-1098556.354163354","24525.409272833756","24525.409272833756"
"255177.61538456043-974116.3541633543","263507.6153845604-978996.3541633543","9654.185620755383","9654.185620755383"
"-6622.384615439456-1886676.3541633524","11227.615384560544-1764676.3541633526","123298.91524259224","123298.91524259224"
"-192262.38461543934-2256336.3541633515","-187502.38461543934-2252676.3541633515","6004.431696672051","6004.431696672051"
"597897.6153845603-1198596.3541633538","607417.6153845603-1198596.3541633538","9520.0","9520.0"
"255177.61538456043-974116.3541633543","264697.6153845604-992416.3541633543","20628.145820698475","20628.145820698475"
"42167.615384560544-864316.3541633545","65967.61538456054-877736.3541633545","27322.818302656848","27322.818302656848"
"576477.6153845603-963136.3541633543","677627.6153845601-1019256.3541633543","115675.30808258067","115675.30808258067"
"264697.6153845604-921656.3541633545","277787.6153845604-904576.3541633545","21519.165876027815","21519.165876027815"
"-345772.3846154392-2334416.3541633515","-343392.3846154392-2331976.3541633515","3408.518739863403","3408.518739863403"
"-339822.3846154392-1288876.3541633536","-320782.3846154392-1580456.354163353","292200.9890469225","292200.9890469225"
"553867.6153845603-1209576.3541633538","576477.6153845603-1219336.3541633538","24626.605531416626","24626.605531416626"
"837087.6153845601-1793956.3541633526","843037.6153845601-1784196.3541633526","11430.664897546423","11430.664897546423"
"434867.6153845603-1010716.3541633543","436057.6153845603-1019256.3541633543","8622.511235133301","8622.511235133301"
"-435022.38461543916-1811036.3541633526","-402892.3846154392-1789076.3541633526","38917.58599913407","38917.58599913407"
"190917.61538456043-944836.3541633545","213527.61538456043-946056.3541633543","22642.890716514077","22642.890716514077"
"-179172.38461543934-2128236.354163352","-168462.38461543934-2159956.354163352","33479.2846399083","33479.2846399083"
"818047.6153845601-1536536.354163353","828757.6153845601-1535316.354163353","10779.262497963393","10779.262497963393"
"85007.61538456054-1058296.3541633543","86197.61538456054-1075376.354163354","17121.40473208878","17121.40473208878"
"79057.61538456054-892376.3541633545","134987.61538456054-915556.3541633545","60543.18541338901","60543.18541338901"
"527687.6153845603-1137596.354163354","533637.6153845603-1127836.354163354","11430.664897546423","11430.664897546423"
"910867.6153845601-643496.3541633552","916817.6153845601-647156.3541633552","6985.563685201073","6985.563685201073"
"-395752.3846154392-2159956.354163352","-373142.3846154392-2144096.354163352","27617.959736374443","27617.959736374443"
"380127.6153845603-1154676.354163354","395597.6153845603-1192496.3541633538","40861.636041646474","40861.636041646474"
"-562352.3846154391-1159556.354163354","-552832.3846154391-1159556.354163354","9520.0","9520.0"
"782347.6153845601-1787856.3541633526","837087.6153845601-1806156.3541633526","57717.91403022115","57717.91403022115"
"227807.61538456043-2462516.3541633515","262317.6153845604-2479596.3541633515","38505.40871098501","38505.40871098501"
"-107772.38461543934-1748816.3541633526","-106582.38461543934-1746376.3541633526","2714.7191383272047","2714.7191383272047"
"85007.61538456054-1058296.3541633543","86197.61538456054-1060736.354163354","2714.719138326995","2714.719138326995"
"400357.6153845603-725236.3541633547","407497.6153845603-733776.3541633547","11131.540773855162","11131.540773855162"
"250417.61538456043-996076.3541633543","263507.6153845604-978996.3541633543","21519.165876027815","21519.165876027815"
"415827.6153845603-977776.3541633543","442007.6153845603-993636.3541633543","30609.344978290534","30609.344978290534"
"250417.61538456043-996076.3541633543","264697.6153845604-992416.3541633543","14741.573864414884","14741.573864414884"
"422967.6153845603-970456.3541633543","428917.6153845603-996076.3541633543","26301.842140808312","26301.842140808312"
"298017.6153845603-1202256.3541633538","300397.6153845603-1204696.3541633538","3408.518739863403","3408.518739863403"
"-57792.38461543934-1765896.3541633526","-47082.384615439456-1771996.3541633526","12325.343808592013","12325.343808592013"
"401547.6153845603-1111976.354163354","420587.6153845603-1108316.354163354","19388.58427013174","19388.58427013174"
"544347.6153845603-885056.3541633545","555057.6153845603-897256.3541633545","16234.041394551143","16234.041394551143"
"456287.6153845603-1155896.354163354","471757.6153845603-1135156.354163354","25874.089355956086","25874.089355956086"
"597897.6153845603-1198596.3541633538","614557.6153845603-1176636.3541633538","27564.419094187346","27564.419094187346"
"-257712.38461543928-2269756.3541633515","-189882.38461543934-2235596.3541633515","75946.12893360657","75946.12893360657"
"-223202.38461543934-930196.3541633545","-182742.38461543934-919216.3541633545","41923.406350152414","41923.406350152414"
"777587.6153845601-609336.3541633552","802577.6153845601-609336.3541633552","24990.0","24990.0"
"954897.6153845601-1323036.3541633536","958467.6153845601-1301076.3541633536","22248.292069280284","22248.292069280284"
"-125622.38461543934-953376.3541633543","70727.61538456054-988756.3541633543","199512.07206582752","199512.07206582752"
"528877.6153845603-1182736.3541633538","534827.6153845603-1175416.3541633538","9433.180799709078","9433.180799709078"
"346807.6153845603-626416.3541633552","396787.6153845603-628856.3541633552","50039.52437823525","50039.52437823525"
"458667.6153845603-1133936.354163354","471757.6153845603-1135156.354163354","13146.729631356993","13146.729631356993"
"143317.61538456054-842356.3541633545","146887.61538456054-850896.3541633545","9256.160110974744","9256.160110974744"
"328957.6153845603-1016816.3541633543","349187.6153845603-1036336.3541633543","28111.977874208707","28111.977874208707"
"-12572.384615439456-1881796.3541633524","-11382.384615439456-1883016.3541633524","1704.2593699317015","1704.2593699317015"
"571717.6153845603-1232756.3541633538","572907.6153845603-1213236.3541633538","19556.239413547788","19556.239413547788"
"543157.6153845603-1019256.3541633543","653827.6153845603-1105876.354163354","140537.8002531702","140537.8002531702"
"496747.6153845603-1030236.3541633543","516977.6153845603-1035116.3541633543","20810.269099653662","20810.269099653662"
"256367.61538456043-1273016.3541633538","302777.6153845603-1219336.3541633538","70960.76732956027","70960.76732956027"
"543157.6153845603-764276.3541633547","555057.6153845603-897256.3541633545","133511.38678030402","133511.38678030402"
"889447.6153845601-1527996.354163353","895397.6153845601-1536536.354163353","10408.36682674088","10408.36682674088"
"138557.61538456054-1005836.3541633543","190917.61538456043-944836.3541633545","80390.1088443097","80390.1088443097"
"-10192.384615439456-1857396.3541633524","-4242.384615439456-1886676.3541633524","29878.43536733475","29878.43536733475"
"-106582.38461543934-1737836.3541633529","-106582.38461543934-1746376.3541633526","8539.999999999767","8539.999999999767"
"551487.6153845603-1041216.3541633543","555057.6153845603-1047316.3541633543","7067.878040826681","7067.878040826681"
"528877.6153845603-1179076.3541633538","544347.6153845603-1194936.3541633538","22155.37180911212","22155.37180911212"
"406307.6153845603-1105876.354163354","418207.6153845603-1125396.354163354","22861.329795092846","22861.329795092846"
"397977.6153845603-1071716.354163354","397977.6153845603-1080256.354163354","8540.0","8540.0"
"396787.6153845603-1082696.354163354","397977.6153845603-1080256.354163354","2714.7191383272047","2714.7191383272047"
"544347.6153845603-1152236.354163354","549107.6153845603-1130276.354163354","22469.96217175276","22469.96217175276"
"-576632.3846154391-1171756.354163354","-574252.3846154391-1158336.354163354","13629.409378252603","13629.409378252603"
"585997.6153845603-1085136.354163354","788297.6153845601-1365736.3541633536","345921.4506213797","345921.4506213797"
"436057.6153845603-1007056.3541633543","436057.6153845603-1019256.3541633543","12200.0","12200.0"
"330147.6153845603-615436.3541633552","338477.6153845603-621536.3541633552","10324.674329004281","10324.674329004281"
"-262472.3846154393-2040396.3541633522","-260092.38461543928-2031856.3541633522","8865.438511433036","8865.438511433036"
"-91112.38461543934-1790296.3541633526","-87542.38461543934-1776876.3541633526","13886.73107682294","13886.73107682294"
"-257712.38461543928-2269756.3541633515","-185122.38461543934-2241696.3541633515","77824.62142535608","77824.62142535608"
"336097.6153845603-1091236.354163354","342047.6153845603-1076596.354163354","15802.914288193808","15802.914288193808"
"784727.6153845601-1212016.3541633538","794247.6153845601-1155896.354163354","56921.742770227735","56921.742770227735"
"544347.6153845603-1125396.354163354","562197.6153845603-1121736.354163354","18221.36383479568","18221.36383479568"
"-488572.38461543916-2364916.3541633515","-482622.38461543916-2361256.3541633515","6985.563685201073","6985.563685201073"
"243277.61538456043-926536.3541633545","273027.6153845604-913116.3541633545","32636.772205596557","32636.772205596557"
"65967.61538456054-875296.3541633545","65967.61538456054-877736.3541633545","2440.0","2440.0"
"-264852.3846154393-837476.3541633545","-264852.3846154393-839916.3541633545","2440.0","2440.0"
"574097.6153845603-946056.3541633543","634787.6153845603-1010716.3541633543","88680.2779652838","88680.2779652838"
"-280322.3846154393-2213636.354163352","-279132.3846154393-2225836.3541633515","12257.899493795365","12257.899493795365"
"992977.6153845601-1443816.3541633533","994167.6153845601-1440156.3541633533","3848.5971470134414","3848.5971470134414"
"890637.6153845601-1525556.354163353","896587.6153845601-1520676.354163353","7695.251782755389","7695.251782755389"
"143317.61538456054-842356.3541633545","227807.61538456043-920436.3541633545","115043.67214236506","115043.67214236506"
"248037.61538456043-1270576.3541633538","301587.6153845603-1231536.3541633538","66270.08450273763","66270.08450273763"
"215907.61538456043-1686596.3541633529","284927.6153845604-1756136.3541633526","97977.40555862851","97977.40555862851"
"832327.6153845601-1535316.354163353","868027.6153845601-1515796.354163353","40688.086708519484","40688.086708519484"
"551487.6153845603-893596.3541633545","570527.6153845603-902136.3541633545","20867.515424697787","20867.515424697787"
"125467.61538456054-935076.3541633545","133797.61538456054-913116.3541633545","23486.815450375558","23486.815450375558"
"-475482.38461543916-2360036.3541633515","-469532.38461543916-2356376.3541633515","6985.563685201073","6985.563685201073"
"-12572.384615439456-1862276.3541633524","37407.615384560544-1758576.3541633526","115115.9867264315","115115.9867264315"
"-370762.3846154392-1255936.3541633538","-362432.3846154392-1258376.3541633538","8680.005760366752","8680.005760366752"
"-395752.3846154392-2159956.354163352","-383852.3846154392-2159956.354163352","11900.0","11900.0"
"-133952.38461543934-1736616.3541633529","-111342.38461543934-1731736.3541633529","23130.639852801305","23130.639852801305"
"-29232.384615439456-938736.3541633545","65967.61538456054-996076.3541633543","111134.67325726914","111134.67325726914"
"393217.6153845603-1065616.354163354","397977.6153845603-1080256.354163354","15394.388588053765","15394.388588053765"
"443197.6153845603-1024136.3541633543","494367.6153845603-1000956.3541633543","56175.45104402812","56175.45104402812"
"503887.6153845603-1159556.354163354","506267.6153845603-1171756.354163354","12429.979887352996","12429.979887352996"
"-50652.384615439456-1796396.3541633526","-17332.384615439456-1814696.3541633526","38014.634024280705","38014.634024280705"
"1021537.6153845601-721576.3541633547","1022727.6153845601-720356.3541633547","1704.2593699317015","1704.2593699317015"
"154027.61538456043-820396.3541633547","243277.61538456043-926536.3541633545","138676.82611020468","138676.82611020468"
"209957.61538456043-1136376.354163354","227807.61538456043-1149796.354163354","22332.015135226826","22332.015135226826"
"-343392.3846154392-2331976.3541633515","-302932.3846154393-2327096.3541633515","40753.23300058531","40753.23300058531"
"401547.6153845603-1111976.354163354","406307.6153845603-1105876.354163354","7737.415589200311","7737.415589200311"
"420587.6153845603-708156.3541633547","474137.6153845603-776476.3541633547","86805.67320169805","86805.67320169805"
"-11382.384615439456-1883016.3541633524","67157.61538456054-1802496.3541633526","112481.11841549212","112481.11841549212"
"401547.6153845603-1244956.3541633538","409877.6153845603-1241296.3541633538","9098.598793220855","9098.598793220855"
"315867.6153845603-1121736.354163354","337287.6153845603-1132716.354163354","24070.24719440995","24070.24719440995"
"-238672.38461543928-860656.3541633545","-182742.38461543934-919216.3541633545","80978.01244782434","80978.01244782434"
"941807.6153845601-1358416.3541633536","963227.6153845601-1354756.3541633536","21730.439480139376","21730.439480139376"
"418207.6153845603-1125396.354163354","420587.6153845603-1108316.354163354","17245.022470266602","17245.022470266602"
"552677.6153845603-1096116.354163354","562197.6153845603-1121736.354163354","27331.571487933146","27331.571487933146"
"597897.6153845603-1198596.3541633538","620507.6153845603-1190056.3541633538","24169.064938470416","24169.064938470416"
"-634942.3846154391-975336.3541633543","-633752.3846154391-994856.3541633543","19556.239413547788","19556.239413547788"
"438437.6153845603-1021696.3541633543","458667.6153845603-1022916.3541633543","20266.7535634102","20266.7535634102"
"-300552.3846154393-876516.3541633545","-251762.38461543928-874076.3541633545","48850.97440174556","48850.97440174556"
"634787.6153845603-1010716.3541633543","643117.6153845603-1016816.3541633543","10324.674329004281","10324.674329004281"
"838277.6153845601-1519456.354163353","868027.6153845601-1515796.354163353","29974.29065048913","29974.29065048913"
"634787.6153845603-1010716.3541633543","677627.6153845601-1026576.3541633543","45681.56302054451","45681.56302054451"
"-393372.3846154392-1254716.3541633538","-339822.3846154392-1288876.3541633536","63517.777826369085","63517.777826369085"
"500317.6153845603-1053416.3541633543","518167.6153845603-1046096.3541633543","19292.61257580217","19292.61257580217"
"220667.61538456043-1175416.3541633538","240897.61538456043-1176636.3541633538","20266.7535634102","20266.7535634102"
"-182742.38461543934-2131896.354163352","-113722.38461543934-2177036.354163352","82470.47956693353","82470.47956693353"
"937047.6153845601-1491396.3541633533","939427.6153845601-1488956.3541633533","3408.518739863403","3408.518739863403"
"127847.61538456054-933856.3541633545","133797.61538456054-913116.3541633545","21576.610021038985","21576.610021038985"
"159977.61538456043-1094896.354163354","183777.61538456043-1116856.354163354","32383.35374849245","32383.35374849245"
"562197.6153845603-902136.3541633545","613367.6153845603-766716.3541633547","144765.1384139149","144765.1384139149"
"73107.61538456054-2429576.3541633515","75487.61538456054-2432016.3541633515","3408.518739863403","3408.518739863403"
"-50652.384615439456-930196.3541633545","-37562.384615439456-928976.3541633545","13146.729631356993","13146.729631356993"
"942997.6153845601-1340116.3541633536","953707.6153845601-1327916.3541633536","16234.041394551143","16234.041394551143"
"563387.6153845603-944836.3541633545","563387.6153845603-957036.3541633543","12199.999999999767","12199.999999999767"
"948947.6153845601-1323036.3541633536","1002497.6153845601-1307176.3541633536","55849.28021022294","55849.28021022294"
"544347.6153845603-1152236.354163354","551487.6153845603-1132716.354163354","20784.850252046563","20784.850252046563"
"163547.61538456043-1116856.354163354","179017.61538456043-1118076.354163354","15518.0314473196","15518.0314473196"
"872787.6153845601-1556056.354163353","884687.6153845601-1558496.354163353","12147.575889863789","12147.575889863789"
"-93492.38461543934-986316.3541633543","36217.615384560544-958256.3541633543","132710.39032419416","132710.39032419416"
"-306502.3846154392-2325876.3541633515","-302932.3846154393-2327096.3541633515","3772.7046001508766","3772.7046001508766"
"-350532.3846154392-2179476.354163352","-349342.3846154392-2178256.354163352","1704.2593699317015","1704.2593699317015"
"-247002.38461543928-2236816.3541633515","-223202.38461543934-2234376.3541633515","23924.74869251498","23924.74869251498"
"123087.61538456054-936296.3541633545","133797.61538456054-913116.3541633545","25534.613762498935","25534.613762498935"
"143317.61538456054-842356.3541633545","261127.61538456043-924096.3541633545","143389.76148944517","143389.76148944517"
"540777.6153845603-1212016.3541633538","574097.6153845603-1230316.3541633538","38014.634024280705","38014.634024280705"
"226617.61538456043-837476.3541633545","276597.6153845604-907016.3541633545","85637.67862337231","85637.67862337231"
"264697.6153845604-921656.3541633545","277787.6153845604-896036.3541633545","28770.34063058691","28770.34063058691"
"545537.6153845603-1127836.354163354","545537.6153845603-1152236.354163354","24400.0","24400.0"
"396787.6153845603-728896.3541633547","400357.6153845603-725236.3541633547","5112.778109795105","5112.778109795105"
"243277.61538456043-1094896.354163354","244467.61538456043-1086356.354163354","8622.511235133301","8622.511235133301"
"545537.6153845603-1007056.3541633543","788297.6153845601-1365736.3541633536","433109.40881029057","433109.40881029057"
"833517.6153845601-1542636.354163353","839467.6153845601-1518236.354163353","25114.985566390438","25114.985566390438"
"346807.6153845603-626416.3541633552","349187.6153845603-627636.3541633552","2674.471910489994","2674.471910489994"
"-262472.3846154393-2040396.3541633522","-216062.38461543934-2063576.354163352","51876.78189710676","51876.78189710676"
"453907.6153845603-1142476.354163354","491987.6153845603-1147356.354163354","38391.41570716037","38391.41570716037"
"543157.6153845603-1014376.3541633543","556247.6153845603-1005836.3541633543","15629.449766386531","15629.449766386531"
"893017.6153845601-1536536.354163353","896587.6153845601-1520676.354163353","16256.829334159844","16256.829334159844"
"532447.6153845603-1147356.354163354","545537.6153845603-1152236.354163354","13970.057265451705","13970.057265451705"
"206387.61538456043-1222996.3541633538","211147.61538456043-1204696.3541633538","18908.929107699358","18908.929107699358"
"-125622.38461543934-941176.3541633545","64777.615384560544-997296.3541633543","198498.39898598663","198498.39898598663"
"-191072.38461543934-2058696.354163352","-183932.38461543934-2061136.354163352","7545.409200301863","7545.409200301863"
"204007.61538456043-1219336.3541633538","225427.61538456043-1218116.3541633538","21454.715099483376","21454.715099483376"
"406307.6153845603-1105876.354163354","415827.6153845603-1126616.354163354","22820.560904587775","22820.560904587775"
"377747.6153845603-1085136.354163354","397977.6153845603-1080256.354163354","20810.269099653662","20810.269099653662"
"-126812.38461543934-943616.3541633545","-125622.38461543934-953376.3541633543","9832.278474493867","9832.278474493867"
"362277.6153845603-1174196.3541633538","394407.6153845603-1193716.3541633538","37594.77756284774","37594.77756284774"
"800197.6153845601-1715876.3541633529","815667.6153845601-1748816.3541633526","36391.81913562422","36391.81913562422"
"-236292.38461543934-874076.3541633545","-193452.38461543934-880176.3541633545","43272.11111096846","43272.11111096846"
"298017.6153845603-941176.3541633545","339667.6153845603-914336.3541633545","49549.04741768503","49549.04741768503"
"946567.6153845601-1320596.3541633536","1002497.6153845601-1307176.3541633536","57517.48690615751","57517.48690615751"
"436057.6153845603-1019256.3541633543","491987.6153845603-1005836.3541633543","57517.48690615751","57517.48690615751"
"483657.6153845603-1307176.3541633536","515787.6153845603-1203476.3541633538","108563.46945450827","108563.46945450827"
"453907.6153845603-1142476.354163354","483657.6153845603-1175416.3541633538","44385.87725842517","44385.87725842517"
"606227.6153845603-1100996.354163354","790677.6153845601-1364516.3541633536","321659.1253174697","321659.1253174697"
"458667.6153845603-1022916.3541633543","477707.6153845603-982656.3541633543","44535.25794244376","44535.25794244376"
"-91112.38461543934-1790296.3541633526","-85162.38461543934-1796396.3541633526","8521.296849658507","8521.296849658507"
"394407.6153845603-1193716.3541633538","396787.6153845603-1182736.3541633538","11234.98108587638","11234.98108587638"
