"ID1","ID2","Dist","DistM","BC_d110000_p0.5_beta0_Clunulatus","BC_d110000_p0.5_beta1_Clunulatus"
"62","89","549446.7326320171","549446.7326320171","0.04124377404387289","3.2397558486173496E16"
"62","68","607191.3741976243","607191.3741976243","0.09287437114177977","9.354721682652736E16"
"62","95","516040.1962056821","516040.1962056821","0.05137622233324847","1.26332178765271264E17"
"62","94","618769.5542768718","618769.5542768718","0.020260621412172622","2.6892963319628852E16"
"62","91","569097.9041430383","569097.9041430383","0.027706776630916884","1.3416523172419944E16"
"62","90","606768.3499491375","606768.3499491375","0.021852226489028438","9.54358628244735E15"
"62","87","620158.1950599371","620158.1950599371","0.07147977841946315","1.6565191843847524E16"
"62","69","208869.4846070144","208869.4846070144","0.26816381868742506","1.76204680977265856E17"
"62","64","49964.34728884166","49964.34728884166","0.7299040145003352","1.1364116491417048E17"
"62","86","571595.2995782935","571595.2995782935","0.03488769956949231","2.1507695715861504E16"
"62","84","483514.47754953435","483514.47754953435","0.04751127852978379","3.1093263785450848E16"
"62","82","575861.6045544267","575861.6045544267","0.026550714651800606","8.793015811049837E15"
"62","79","468366.65391549724","468366.65391549724","0.0680502049977648","3.2079064326716136E16"
"62","77","479661.8663183466","479661.8663183466","0.05639706064222427","9.6980633904065664E16"
"62","72","436366.21913250734","436366.21913250734","0.06394761536175202","2.1431175266946916E16"
"62","88","160144.21157194494","160144.21157194494","0.37524831542787956","3.5774652155809085E18"
"62","71","392482.4720927031","392482.4720927031","0.08431759492936562","6.2634630891098144E16"
"62","74","296456.5716930552","296456.5716930552","0.16493789301305417","1.14585913867278656E17"
"62","66","391393.5269009945","391393.5269009945","0.08489815596292484","6.3513966181102736E16"
"62","73","366646.55964566156","366646.55964566156","0.09922513688913351","8.8397922338217357E17"
"62","65","457106.23754221457","457106.23754221457","0.09379234589370643","1.07882077078158928E17"
"66","116","593263.9362037764","593263.9362037764","0.023793172998638635","1.78570061871952E16"
"66","107","587031.1089712359","587031.1089712359","0.024746247017278084","1.1829488818640958E14"
"66","108","399182.1418851293","399182.1418851293","0.08083206067575145","4.8377632799002362E17"
"66","111","577763.1487036875","577763.1487036875","0.026234475173450556","1.0032727160948948E16"
"66","101","494474.3750691227","494474.3750691227","0.04434079380961243","7.6677622402501024E16"
"66","100","346502.2743071099","346502.2743071099","0.11265469334034181","1.3584294834841928E17"
"66","102","517141.4449645276","517141.4449645276","0.04042348375875801","2.36259736900993824E17"
"66","97","397784.49642991327","397784.49642991327","0.08154709562608899","1.87406403019749024E17"
"66","103","350594.21558263013","350594.21558263013","0.10978705478220248","4.0148488903960456E16"
"66","92","257364.94652535694","257364.94652535694","0.197553959614625","8.4993337342708432E16"
"66","93","470028.7599711317","470028.7599711317","0.06374431573420127","4.1005432945713248E16"
"66","96","214164.90282023323","214164.90282023323","0.25936331451155725","8.8648465772976144E16"
"66","85","315902.2684312347","315902.2684312347","0.15485159997240866","7.0048039583266024E16"
"66","83","356506.6832473129","356506.6832473129","0.1429030177406898","7.2182138481423952E16"
"66","81","214253.15213550525","214253.15213550525","0.28817304920608","9.9354658925695216E16"
"66","80","293985.34742398286","293985.34742398286","0.21190419711109593","1.07689499828945584E17"
"66","89","140625.1300443843","140625.1300443843","0.4122495222532206","3.4289886189240794E17"
"66","70","330011.3278358789","330011.3278358789","0.13982534111090528","4.8598732102317056E16"
"66","67","308212.41457799834","308212.41457799834","0.17197937625573587","6.9518216121613096E16"
"66","105","639150.4828285741","639150.4828285741","0.018531550542641457","5.9431766338544128E16"
"66","68","230860.0","230860.0","0.23346411614677098","6.3139528607188429E17"
"66","118","637257.425221549","637257.425221549","0.018032593066186146","5.215190672293061E15"
"66","115","494761.83725101425","494761.83725101425","0.0442605477572296","3.3323758375802085E15"
"66","113","439141.1141079815","439141.1141079815","0.06283917514673264","6.1354889069520608E16"
"66","112","307449.2120659924","307449.2120659924","0.1440865087431464","7.1633025105590438E17"
"66","99","239677.56945529924","239677.56945529924","0.2208460608580691","1.16392471404873504E17"
"66","95","207493.27218008737","207493.27218008737","0.27049944247482266","3.5947426515857235E17"
"66","94","205437.88574651908","205437.88574651908","0.27402565183511","3.2944721702989677E17"
"66","91","161119.22448919574","161119.22448919574","0.36230579266414936","1.58905154540636064E17"
"66","90","179007.0132704301","179007.0132704301","0.32368524678657323","1.28040553244048704E17"
"66","87","190952.8792660638","190952.8792660638","0.30021432723139957","1.05840059028598768E17"
"66","109","646788.2034329313","646788.2034329313","0.017038294544086834","4.529572619653813E15"
"66","69","380655.08232519345","380655.08232519345","0.12784288193618784","6.988918714514576E16"
"66","86","145718.64671345236","145718.64671345236","0.39922805993936233","1.50766476047699968E17"
"66","84","84482.25849253772","84482.25849253772","0.5872226284739228","3.4808162853104525E17"
"66","82","147131.83204187988","147131.83204187988","0.3956887328350636","1.18692710737518112E17"
"66","79","57941.90625100259","57941.90625100259","0.7523013431127359","2.9176795321556627E17"
"66","77","50304.07637557815","50304.07637557815","0.7382688374752499","8.3047983349133837E17"
"66","72","16939.365395433208","16939.365395433208","0.9688703893960904","2.8644325748809536E17"
"66","88","99775.30957105548","99775.30957105548","0.5332750481198066","4.7300840360438006E18"
"66","71","21203.63412248004","21203.63412248004","0.9116940081420397","6.0293315014722765E17"
"66","74","207419.10133832876","207419.10133832876","0.2714506704481773","1.80379272537436224E17"
"66","73","14280.0","14280.0","0.9139466247037326","7.3747942760488817E18"
"57","83","653502.0536310488","653502.0536310488","0.051179596329253306","4.2387183644308896E17"
"57","80","636803.3741273661","636803.3741273661","0.03631834595596291","8.0839077032782896E16"
"57","70","570598.217049439","570598.217049439","0.05861526901396668","2.9606745191537043E17"
"57","67","560693.9651003912","560693.9651003912","0.049300023849043174","9.3662181343666464E16"
"57","63","378654.0384044513","378654.0384044513","0.10012749587654635","2.05662451954156595E18"
"57","68","531515.7541409275","531515.7541409275","0.1314961699495764","7.6474364284506867E17"
"57","73","633944.351895337","633944.351895337","0.0604061397799055","1.08499879438490624E18"
"57","65","609012.8093890954","609012.8093890954","0.2040034838138206","4.1315264399053613E17"
"50","93","613738.9921619764","613738.9921619764","0.05640210340767455","1.1948630854773015E18"
"50","96","599484.042573277","599484.042573277","0.02364348788153011","6.9911907273578176E16"
"50","85","588117.0563756833","588117.0563756833","0.02586460693647569","7.2611482779985648E16"
"50","83","569715.5979082885","569715.5979082885","0.05368636958204577","5.513256902172983E17"
"50","81","558457.2280846571","558457.2280846571","0.05953492078550101","2.49141771870369536E17"
"50","80","536884.4106509322","536884.4106509322","0.035719963144281566","1.79485054642081216E17"
"50","89","518400.5371332085","518400.5371332085","0.041672517153993525","2.87116995537406848E17"
"50","70","479792.1571889219","479792.1571889219","0.05085343167738124","1.58917414713050688E17"
"50","67","461159.99999999907","461159.99999999907","0.07972305169221873","6.3186506208674918E17"
"50","63","479662.48936100863","479662.48936100863","0.06493367474127702","1.93844260516357402E18"
"50","68","415329.3907249994","415329.3907249994","0.07698390041082455","1.76863888228710707E18"
"50","57","103300.24975768437","103300.24975768437","0.5892984800273792","1.661038678812613E19"
"50","90","647076.7677022553","647076.7677022553","0.01751731596720929","5.9947231420443456E16"
"50","87","621755.9974781092","621755.9974781092","0.03415523258334627","1.35099424301802976E17"
"50","86","638835.5084057229","638835.5084057229","0.024103324061070453","2.582500875823696E17"
"50","84","647726.752882725","647726.752882725","0.019313225212076207","9.2542410190339776E16"
"50","82","591464.0820878295","591464.0820878295","0.03783537627923797","1.95450580617039808E17"
"50","79","623952.2004929534","623952.2004929534","0.021365286306044565","7.0399448377166376E16"
"50","77","575956.7946469587","575956.7946469587","0.028910439106027214","2.57663843164409216E17"
"50","72","585771.5134760302","585771.5134760302","0.034699039726714447","1.5069143093920592E17"
"50","88","623327.196262123","623327.196262123","0.03598546334525169","1.87781998750511002E18"
"50","71","611468.49632667","611468.49632667","0.0227724659655446","1.28579158245787072E17"
"50","66","555688.3749008963","555688.3749008963","0.05315572626698088","2.0341272728842464E17"
"50","54","629303.6090791147","629303.6090791147","0.024099437876046757","2.0271254694294656E16"
"50","53","640233.8354851292","640233.8354851292","0.03358157060228924","1.79031679274636416E17"
"50","62","584225.6567457471","584225.6567457471","0.028953968755461374","1.72469231111918048E17"
"50","52","571600.4958010442","571600.4958010442","0.08290020059910198","1.27629640889548448E17"
"50","73","463012.7139723049","463012.7139723049","0.07200051215867284","4.0446211393155901E18"
"50","65","449468.4950027078","449468.4950027078","0.07651396786785376","6.1561588548741811E17"
"67","116","591332.2978664351","591332.2978664351","0.024084550980708334","8.033639190030305E15"
"67","114","546085.8087333885","546085.8087333885","0.032030354085562374","7.004170857705532E16"
"67","107","429318.89732458687","429318.89732458687","0.06685136986541255","1.4203141937829503E14"
"67","108","279280.29952003347","279280.29952003347","0.18076396779460457","9.004500386849559E17"
"67","111","352176.6204619488","352176.6204619488","0.10869777839403627","1.8475013786139196E16"
"67","101","281743.8950536455","281743.8950536455","0.16942185115656425","1.3021232056517208E17"
"67","100","275209.33850434585","275209.33850434585","0.18495127650815393","1.27428525041614912E17"
"67","102","251475.805595687","251475.805595687","0.21715564617507208","5.9669059254612019E17"
"67","97","203573.16547128654","203573.16547128654","0.27726450841487993","2.83196374959812608E17"
"67","103","211079.7036666477","211079.7036666477","0.2778126988687171","8.4558438661282208E16"
"67","92","199935.7509301421","199935.7509301421","0.3187170052565971","8.2919196617996256E16"
"67","93","175538.715102965","175538.715102965","0.33083722999261644","1.07015280334806816E17"
"67","96","159341.89907240318","159341.89907240318","0.3663862535725188","5.565694048508176E16"
"67","85","106566.08278434537","106566.08278434537","0.510937039111007","7.490151359133712E16"
"67","83","91599.67248849725","91599.67248849725","0.5614679995097536","1.46426818401803776E17"
"67","81","117459.2388873687","117459.2388873687","0.4770421791796621","6.8158996099017168E16"
"67","80","55719.30006739114","55719.30006739114","0.7039090347808573","1.8469605247079344E17"
"67","89","141659.7419876232","141659.7419876232","0.40957062834179253","1.51409166581500352E17"
"67","70","2674.471910489994","2674.471910489994","1.0598422058720232","1.67522542351090176E17"
"67","110","594750.5335853002","594750.5335853002","0.023571329885324115","3.1750272722750856E16"
"67","105","368277.31561962864","368277.31561962864","0.10443994909894672","1.55327821625324256E17"
"67","104","549768.7209181687","549768.7209181687","0.03129557594201448","1.677213075804042E16"
"67","106","480462.97391162143","480462.97391162143","0.048433691718365965","5.0961965980602312E16"
"67","78","544137.8124152003","544137.8124152003","0.08389282656250993","9.845244782111188E15"
"67","68","8023.415731469983","8023.415731469983","1.0320048601694933","1.15231344378061389E18"
"67","115","502616.1510536635","502616.1510536635","0.044802634662477116","1.9620762787740065E15"
"67","113","498512.0095845226","498512.0095845226","0.046464480596794325","2.2078048935225028E16"
"67","112","454044.4437497275","454044.4437497275","0.057206513803276675","1.26401706715988352E17"
"67","99","291600.4197527839","291600.4197527839","0.16940382318320873","3.8454869215301504E16"
"67","95","421892.65601572127","421892.65601572127","0.07005404752037868","4.1376346941993768E16"
"67","94","284028.4395971639","284028.4395971639","0.16700037835650483","8.9233835549569968E16"
"67","91","312325.67441694543","312325.67441694543","0.13972631784454256","2.7236945610334868E16"
"67","90","233869.12322921102","233869.12322921102","0.2290789913710167","4.0274242521331208E16"
"67","87","196419.29131325136","196419.29131325136","0.2937197511694715","4.5950270081639496E16"
"67","86","250816.83854956768","250816.83854956768","0.20888586486131389","3.4909586330903808E16"
"67","84","322928.0237142634","322928.0237142634","0.130696344321484","3.4431761514900756E16"
"67","82","198420.05871383043","198420.05871383043","0.28641546227983283","3.8184253647568384E16"
"67","79","310712.4522770207","310712.4522770207","0.14115394379944865","2.4891165093706532E16"
"67","77","237298.01853365722","237298.01853365722","0.22418245605564516","1.06928157727597904E17"
"67","72","304744.5915844938","304744.5915844938","0.1506024322475059","2.7661663587093236E16"
"67","88","367462.0281063062","367462.0281063062","0.09871657207575088","3.8915726368787322E17"
"67","71","353170.49990054365","353170.49990054365","0.11099614257304276","4.5188598669415248E16"
"67","74","558122.0007310227","558122.0007310227","0.03094438564025776","8.824214315671586E15"
"67","73","188330.4754945411","188330.4754945411","0.31362818487091504","1.53129939522433485E18"
"65","116","603019.4319422868","603019.4319422868","0.022374591671504747","2.6476822564754288E16"
"65","107","532413.5610594447","532413.5610594447","0.034912239587985686","2.6314117133440178E14"
"65","108","349955.03825491574","349955.03825491574","0.11023013275870477","1.04019737530926963E18"
"65","111","496155.97436693165","496155.97436693165","0.04656456820840843","2.7475494485572008E16"
"65","101","414360.8330911592","414360.8330911592","0.0779649015589546","2.0802121318621472E17"
"65","100","313335.4274575404","313335.4274575404","0.13884009033059716","2.63971570778526816E17"
"65","102","417798.02632372454","417798.02632372454","0.08482634632014592","7.2090539389660698E17"
"65","97","327362.3810091803","327362.3810091803","0.13266774443104098","4.7175206058390464E17"
"65","103","287235.746556726","287235.746556726","0.16365912404238728","9.4365392747234272E16"
"65","92","210497.17337769602","210497.17337769602","0.2990060427405757","1.87695232904674592E17"
"65","93","358054.4635945763","358054.4635945763","0.14789827669494587","2.03721182586392224E17"
"65","96","153597.14873655673","153597.14873655673","0.37989227594464464","2.04728167690413856E17"
"65","85","218099.51054507183","218099.51054507183","0.2833606757300611","1.36816105970453536E17"
"65","83","246432.05980553725","246432.05980553725","0.29218069677952735","2.57310446953140032E17"
"65","81","126360.82937366291","126360.82937366291","0.4858576901593639","3.4964198901508653E17"
"65","80","182234.42045892405","182234.42045892405","0.4248773329948254","3.3148169953438042E17"
"65","89","49677.68211178939","49677.68211178939","0.767841432950422","9.8458179293812762E17"
"65","70","201748.78463078768","201748.78463078768","0.3139020064925597","1.68843757010935552E17"
"65","67","177782.62935393874","177782.62935393874","0.4793405414593188","2.40558807267297184E17"
"65","105","540245.1491684116","540245.1491684116","0.03879704530672842","1.80771030173642176E17"
"65","68","100295.40767153798","100295.40767153798","0.5655165961595189","2.3241630883312492E18"
"65","115","503928.85261711205","503928.85261711205","0.04177630229922937","4.959314489694079E15"
"65","113","467252.6255677962","467252.6255677962","0.052638013640571066","8.1035002853231632E16"
"65","112","367996.3934605875","367996.3934605875","0.09838473098812414","7.7120908327651136E17"
"65","99","244185.6474078683","244185.6474078683","0.2146607722664879","1.78378447535033824E17"
"65","95","314469.8173116138","314469.8173116138","0.13785117589760965","2.8884600501038234E17"
"65","94","217667.63769563864","217667.63769563864","0.25370138380715707","4.809189826589543E17"
"65","91","204565.24827056972","204565.24827056972","0.2934354615466187","2.49004049600242048E17"
"65","90","169617.57367678598","169617.57367678598","0.3434143088070295","2.14189157888358496E17"
"65","87","154346.00739896036","154346.00739896036","0.3781038588055291","2.10176535310864448E17"
"65","69","502325.13385256735","502325.13385256735","0.04220061617019507","3.9600369463208832E16"
"65","86","153216.4716993572","153216.4716993572","0.38080464576545586","2.2674641202600528E17"
"65","84","166532.7670460079","166532.7670460079","0.35778856462809794","3.3097121918278592E17"
"65","82","113459.99999999977","113459.99999999977","0.4892166649364215","2.31380133367948224E17"
"65","79","144817.29351151385","144817.29351151385","0.40898872275197423","2.54307099732917088E17"
"65","77","91038.03435927186","91038.03435927186","0.5820107244810933","9.6087392977685658E17"
"65","72","115185.96485683488","115185.96485683488","0.5108018418572063","2.51803132440128224E17"
"65","88","226715.32105263622","226715.32105263622","0.23964182435778597","3.3514648592571505E18"
"65","71","155776.31045829787","155776.31045829787","0.39019052755339856","4.2697800267059904E17"
"65","74","344556.7755827766","344556.7755827766","0.11404425491707883","1.17547078974432144E17"
"65","66","99128.24673119161","99128.24673119161","0.5569256049087165","6.120141980796073E17"
"65","73","11306.652908796661","11306.652908796661","0.9995860390809971","1.1985019406252265E19"
"69","96","627965.6455571431","627965.6455571431","0.019733798909553162","6.830059710913012E15"
"69","81","635819.2249374028","635819.2249374028","0.018196757748333382","5.137942270931299E15"
"69","89","564315.4622194926","564315.4622194926","0.028554450547733597","2.0860560549058508E16"
"69","112","554858.8311453636","554858.8311453636","0.030307713128763323","1.32339480473192704E17"
"69","99","597246.0812763858","597246.0812763858","0.026345888915967775","1.462128630708198E16"
"69","95","392710.269282584","392710.269282584","0.10533804801443328","1.10371221524440768E17"
"69","94","549466.9889993387","549466.9889993387","0.031355135286551004","3.3109268560372572E16"
"69","91","505254.6780585009","505254.6780585009","0.05912287266910932","6.4674721601713712E16"
"69","90","569035.148299294","569035.148299294","0.027717735325544397","9.630052706445246E15"
"69","87","596505.964513348","596505.964513348","0.023312030890243845","7.218468286172725E15"
"69","119","645916.2992214997","645916.2992214997","0.1559531260031108","2.1828393025360856E16"
"69","109","542778.1890422631","542778.1890422631","0.03270495017798665","7.620954929705876E15"
"69","86","532652.4428743377","532652.4428743377","0.07103445182157189","3.903228962587396E16"
"69","84","429996.1796341912","429996.1796341912","0.06656667055787885","3.4656239713381812E16"
"69","82","559071.5175181075","559071.5175181075","0.03284775096477052","2.3529920767698648E16"
"69","79","427750.70590239787","427750.70590239787","0.0688147586041787","2.72571272112803E16"
"69","77","462859.3712997498","462859.3712997498","0.05411556928476696","5.1008375804395448E16"
"69","72","414582.4911884241","414582.4911884241","0.08656860219066807","2.4638661727847972E16"
"69","88","148770.0107548561","148770.0107548561","0.3922602865717242","3.0511826590477711E18"
"69","71","348999.19369534333","348999.19369534333","0.11089606330257452","6.55341168477402E16"
"69","74","175929.77604714886","175929.77604714886","0.3300229821614954","1.89484826138510976E17"
"69","73","398365.20580994495","398365.20580994495","0.08124924003138836","5.758305047351943E17"
"63","108","650858.5815674547","650858.5815674547","0.017590189447650104","6.4097761921026214E17"
"63","111","551172.8505650467","551172.8505650467","0.05224600448843771","9.0364334243343824E16"
"63","101","551870.1935238026","551870.1935238026","0.03997655712364012","3.6464072424532186E17"
"63","102","381754.0988647007","381754.0988647007","0.10334214383031652","3.5558127709666145E18"
"63","97","555044.8904368001","555044.8904368001","0.034794058207051684","4.5404915138285082E17"
"63","103","652015.5289561738","652015.5289561738","0.01862750308130553","1.08909500924867184E17"
"63","93","447568.95379371394","447568.95379371394","0.07911433102870113","3.6518125137936237E17"
"63","85","594010.5187620834","594010.5187620834","0.040741532774126954","1.01022878831026144E17"
"63","83","528349.6860981366","528349.6860981366","0.0671938119852119","4.1777532584345158E17"
"63","80","570538.6037771673","570538.6037771673","0.06720366796092322","1.8906386834938544E17"
"63","70","525205.9078114027","525205.9078114027","0.06153700878507659","2.12054255727717888E17"
"63","67","546882.3335965421","546882.3335965421","0.06295763252105947","6.0572951731835059E17"
"63","110","396067.96702081256","396067.96702081256","0.08243393179620812","1.60739893998537344E18"
"63","105","451921.14356378524","451921.14356378524","0.06708039327341156","1.24453627470856064E18"
"63","104","365773.14335527626","365773.14335527626","0.09977274696439305","7.7405444604020006E17"
"63","106","356492.78435895377","356492.78435895377","0.11192254310742164","1.62826057851104486E18"
"63","98","353832.5507920374","353832.5507920374","0.11384580324258321","1.63227725805738752E17"
"63","76","198406.84060787802","198406.84060787802","0.31262536453935247","5.5291046870933357E17"
"63","75","179379.90634404938","179379.90634404938","0.35244715610431643","2.9634170496047411E17"
"63","78","65298.96247261514","65298.96247261514","0.7251688735673663","1.06192919454212339E18"
"63","68","566005.3025369989","566005.3025369989","0.028252008573815823","4.9158915932283162E17"
"70","116","579051.2627565874","579051.2627565874","0.028864283648653764","1.4652337831906736E16"
"70","114","519560.61484681367","519560.61484681367","0.04065093323946436","1.13868124042955312E17"
"70","107","406213.2854794378","406213.2854794378","0.08358614446196977","2.299597672148132E14"
"70","108","263653.2163657399","263653.2163657399","0.2114309640201783","8.562975996908297E17"
"70","111","324636.0300397964","324636.0300397964","0.139670902284135","3.0743008847241036E16"
"70","101","255860.94504632714","255860.94504632714","0.2155728033754814","2.14545829292894304E17"
"70","100","265994.2256892048","265994.2256892048","0.20083051872715307","1.38114273511053344E17"
"70","102","222168.93212148227","222168.93212148227","0.26513217759278124","9.1089792449023731E17"
"70","97","179004.82367802225","179004.82367802225","0.3498816959178877","4.6276241941855674E17"
"70","103","197391.16494919377","197391.16494919377","0.32229828569511293","7.9714133035743792E16"
"70","92","200587.9520310226","200587.9520310226","0.2881957870286403","6.5832210855799792E16"
"70","93","144986.93906693778","144986.93906693778","0.46585182271673026","2.2765411693792192E17"
"70","96","168557.51896607853","168557.51896607853","0.3457159135421878","6.3145385165560432E16"
"70","85","93688.38988903566","93688.38988903566","0.6045017698595443","1.15097910060243456E17"
"70","83","67268.62270033458","67268.62270033458","0.7139969064679056","2.41430860073830016E17"
"70","81","128597.40743887468","128597.40743887468","0.44470873871426575","7.6398381165565696E16"
"70","80","45603.55249319927","45603.55249319927","0.8178018150936558","2.78071502642534336E17"
"70","89","160139.79174458783","160139.79174458783","0.37583983498884016","2.22464036685027072E17"
"70","110","563535.2162908715","563535.2162908715","0.03028237421956537","4.9451648057447024E16"
"70","105","337947.53734862397","337947.53734862397","0.13026128596523365","2.8394824042780928E17"
"70","104","518513.73916223214","518513.73916223214","0.04021585734676313","2.6129439658808288E16"
"70","106","449243.775805519","449243.775805519","0.06222487453368321","7.9376163390681664E16"
"70","78","517651.4376489257","517651.4376489257","0.08505102402601215","3.2012808373078924E16"
"70","115","494907.20756521536","494907.20756521536","0.04659608160610483","1.9659902885202795E15"
"70","113","496224.27278398944","496224.27278398944","0.043854547087049695","2.288194299422644E16"
"70","112","460949.0579228897","460949.0579228897","0.05477092359902842","1.45512267303182016E17"
"70","99","297430.95265960426","297430.95265960426","0.15759754677417173","4.3690874945740072E16"
"70","95","432417.62221260095","432417.62221260095","0.06555868410517336","4.6557668926389768E16"
"70","94","292944.7729521723","292944.7729521723","0.16133976760276691","1.02001729319501872E17"
"70","91","324814.95362744585","324814.95362744585","0.13192880261506287","3.066441364527426E16"
"70","90","244774.45781780395","244774.45781780395","0.2138657935310948","4.5209065908309512E16"
"70","87","206297.34850453096","206297.34850453096","0.2725456046191025","5.134727624993648E16"
"70","86","264215.20338542195","264215.20338542195","0.18920781785804594","3.8184083605200632E16"
"70","84","340209.0670455446","340209.0670455446","0.1208422183216569","5.0973931452502896E16"
"70","82","212862.7294760638","212862.7294760638","0.2615002584568848","4.1918145092301104E16"
"70","79","329154.05329419824","329154.05329419824","0.12956038840283546","3.6581211973292496E16"
"70","77","255558.2996108714","255558.2996108714","0.20600466452477578","1.57326237242327168E17"
"70","72","325256.90845852904","325256.90845852904","0.1349936585578973","2.1346656161343092E16"
"70","88","381458.79829937045","381458.79829937045","0.09038284266734073","4.2841351118284115E17"
"70","71","373900.91200744605","373900.91200744605","0.09935561605751592","3.482439546078382E16"
"70","74","579529.9999999997","579529.9999999997","0.025944012865297496","9.063181765034232E15"
"70","73","207978.0613430175","207978.0613430175","0.28265906673512803","1.1881687474105065E18"
"71","116","569965.7604628531","569965.7604628531","0.02833956843596284","2.0714296986647612E16"
"71","107","592451.5089861777","592451.5089861777","0.03343215814016248","4.6607507031223528E16"
"71","108","405298.2981706185","405298.2981706185","0.0777760629222136","4.6220246176391424E17"
"71","111","594659.1094063887","594659.1094063887","0.023584913114676132","8.95583818245069E15"
"71","101","511717.55412531964","511717.55412531964","0.039775454753217414","6.8297634761940008E16"
"71","100","348413.74599748454","348413.74599748454","0.11130592594235264","1.33269703675399552E17"
"71","102","542602.8006746736","542602.8006746736","0.03312173546764633","1.95746773180871744E17"
"71","97","413486.7644798316","413486.7644798316","0.07386472762995769","1.68553728566944128E17"
"71","103","365429.14662079123","365429.14662079123","0.09998925290001193","3.6307532007906264E16"
"71","92","270412.67814213125","270412.67814213125","0.18196122103667647","7.7732622908434832E16"
"71","93","502692.66833722545","502692.66833722545","0.04210299436036943","3.042651805848166E16"
"71","96","236133.82328671165","236133.82328671165","0.24840147663702977","1.40897497847832704E17"
"71","85","345535.07781410543","345535.07781410543","0.11334337875188985","3.7121645223515712E16"
"71","83","390609.9185888652","390609.9185888652","0.08531840113607281","4.9710276558049984E16"
"71","81","245529.11191954403","245529.11191954403","0.2128512052480738","6.7943884476557272E16"
"71","80","330610.3234927789","330610.3234927789","0.12452019140089092","7.2994259551998176E16"
"71","89","180880.0","180880.0","0.319887464537336","2.64197339725520512E17"
"71","118","590086.5414496405","590086.5414496405","0.026757301320623438","7.34387981419885E15"
"71","115","473407.8331629074","473407.8331629074","0.0520759454770044","3.818519700123956E15"
"71","113","410974.0372578288","410974.0372578288","0.07933159271872747","7.6091893582675456E16"
"71","112","272434.5095614717","272434.5095614717","0.19508481844939843","9.5552810397522598E17"
"71","99","230203.72195079696","230203.72195079696","0.2344315896937136","1.2268082871279088E17"
"71","95","158164.48400320418","158164.48400320418","0.36936278534836325","4.870701809714055E17"
"71","94","191436.53360839945","191436.53360839945","0.299300766009679","3.5729569875405722E17"
"71","91","141531.96388095478","141531.96388095478","0.40990053636831514","1.78511635864517984E17"
"71","90","183710.68912831377","183710.68912831377","0.31423217755463645","1.2342428719568896E17"
"71","87","206006.2846128728","206006.2846128728","0.2730459370094783","9.5582792273424192E16"
"71","117","604688.383301679","604688.383301679","0.03760039719895759","7.917423750879431E15"
"71","119","609371.8684022084","609371.8684022084","0.036366125900738504","1.1161661900594326E16"
"71","109","590766.526472175","590766.526472175","0.024591660329386714","7.328044214759332E15"
"71","86","146986.4827118465","146986.4827118465","0.3960513082840767","1.48511646790793376E17"
"71","84","56497.58932910303","56497.58932910303","0.7404901690223534","4.3119243745769933E17"
"71","82","167218.42601818728","167218.42601818728","0.3549288247923779","1.18614269492509248E17"
"71","79","40902.22487836067","40902.22487836067","0.7727971035240265","3.0445670882387392E17"
"71","77","72239.32723939222","72239.32723939222","0.6343182884941976","6.7593595538577715E17"
"71","72","26180.0","26180.0","0.8479199646331479","2.55570402322998976E17"
"71","88","44993.04946322254","44993.04946322254","0.7531307612442225","6.6330506792468992E18"
"71","74","163048.25819370142","163048.25819370142","0.35792844530097423","2.32330121394727968E17"
"71","73","63751.91369676678","63751.91369676678","0.6691665095160048","5.361528388336599E18"
"72","116","555776.3579894331","555776.3579894331","0.03093952854391147","1.0908954372417964E16"
"72","107","556382.918860742","556382.918860742","0.03113748730385914","6.57449146297162E13"
"72","108","368857.87073071866","368857.87073071866","0.09785210045379887","2.62350425822890368E17"
"72","111","552023.5683374392","552023.5683374392","0.03192366347659093","5.498604421585568E15"
"72","101","468897.2787295736","468897.2787295736","0.053901288580016506","4.1981451814579184E16"
"72","100","314147.42653728626","314147.42653728626","0.13813150427559437","7.4615870217661408E16"
"72","102","496107.977057414","496107.977057414","0.04922538062566388","1.31319438004839024E17"
"72","97","371192.11306276394","371192.11306276394","0.099766021379294","1.03264658214503296E17"
"72","103","323470.28920752485","323470.28920752485","0.13025051728208983","2.133772845552952E16"
"72","92","229112.9225949507","229112.9225949507","0.267033543779031","5.321331597108696E16"
"72","93","454356.2365589359","454356.2365589359","0.06325956816307371","2.1400441850635696E16"
"72","96","190385.42801380562","190385.42801380562","0.3117344470923245","4.7988878744896672E16"
"72","85","297665.77515730605","297665.77515730605","0.20268916227695807","4.0990782317539816E16"
"72","83","341985.5417996496","341985.5417996496","0.1159070743929392","3.0467634487468628E16"
"72","81","197119.1966805871","197119.1966805871","0.30181766156270884","4.2688866385945296E16"
"72","80","281728.64266879205","281728.64266879205","0.1694381351464458","4.481108015771372E16"
"72","89","132090.0","132090.0","0.43502849813191885","1.62096727926839296E17"
"72","105","617235.1710652913","617235.1710652913","0.020457464691419312","2.9943159332299232E16"
"72","118","610896.779579004","610896.779579004","0.02129107955232355","2.758419722891282E15"
"72","115","457465.0243461233","457465.0243461233","0.05748520154779248","2.033323114788571E15"
"72","113","401633.36925609066","401633.36925609066","0.08750782366608159","3.8914968759262744E16"
"72","112","272644.9451209386","272644.9451209386","0.17941962290703792","3.9958628263404333E17"
"72","99","204106.64075428763","204106.64075428763","0.2978552231432988","7.5447893818683312E16"
