"Coord1","Coord2","Cost","Length"
"528877.6153845603-1182736.3541633538","549107.6153845603-1192496.3541633538","22461.311181674144","22461.311181674144"
"785917.6153845601-1181516.3541633538","796627.6153845601-1221776.3541633538","41660.193230468816","41660.193230468816"
"788297.6153845601-1365736.3541633536","790677.6153845601-1364516.3541633536","2674.471910489994","2674.471910489994"
"455097.6153845603-1137596.354163354","496747.6153845603-1179076.3541633538","58781.90963213071","58781.90963213071"
"405117.6153845603-736216.3541633547","407497.6153845603-727676.3541633547","8865.438511433036","8865.438511433036"
"471757.6153845603-1135156.354163354","501507.6153845603-1177856.3541633538","52041.8341337042","52041.8341337042"
"-498092.38461543916-2340516.3541633515","-469532.38461543916-2356376.3541633515","32668.22921432994","32668.22921432994"
"61207.615384560544-966796.3541633543","70727.61538456054-988756.3541633543","23934.744619485708","23934.744619485708"
"941807.6153845601-1326696.3541633536","942997.6153845601-1325476.3541633536","1704.2593699317015","1704.2593699317015"
"372987.6153845603-1072936.354163354","389647.6153845603-1087576.354163354","22178.4850699952","22178.4850699952"
"411067.6153845603-1177856.3541633538","420587.6153845603-1168096.354163354","13634.074959453446","13634.074959453446"
"676437.6153845601-1027796.3541633543","677627.6153845601-1026576.3541633543","1704.2593699317015","1704.2593699317015"
"243277.61538456043-976556.3541633543","262317.6153845604-977776.3541633543","19079.046097748178","19079.046097748178"
"-12572.384615439456-1881796.3541633524","-10192.384615439456-1857396.3541633524","24515.798987591654","24515.798987591654"
"819237.6153845601-2578416.354163351","820427.6153845601-2573536.354163351","5022.997113278087","5022.997113278087"
"-350532.3846154392-2179476.354163352","-341012.3846154392-2173376.354163352","11306.652908796661","11306.652908796661"
"483657.6153845603-1307176.3541633536","497937.6153845603-1181516.3541633538","126468.78666295466","126468.78666295466"
"-393372.3846154392-1254716.3541633538","-383852.3846154392-1252276.3541633538","9827.715909609924","9827.715909609924"
"-173222.38461543934-2230716.3541633515","-147042.38461543934-2223396.354163352","27184.09093569239","27184.09093569239"
"896587.6153845601-1520676.354163353","898967.6153845601-1519456.354163353","2674.471910489994","2674.471910489994"
"239707.61538456043-925316.3541633545","261127.61538456043-924096.3541633545","21454.715099483376","21454.715099483376"
"525307.6153845603-830156.3541633547","562197.6153845603-902136.3541633545","80882.5846520743","80882.5846520743"
"-29232.384615439456-938736.3541633545","56447.615384560544-1000956.3541633543","105888.57728763745","105888.57728763745"
"372987.6153845603-1080256.354163354","377747.6153845603-1085136.354163354","6817.037479726806","6817.037479726806"
"-589722.3846154391-2026976.3541633522","-586152.3846154391-2020876.3541633522","7067.878040826681","7067.878040826681"
"434867.6153845603-970456.3541633543","447957.6153845603-983876.3541633543","18746.853069248715","18746.853069248715"
"602657.6153845603-1646336.3541633529","607417.6153845603-1645116.3541633529","4913.857954804962","4913.857954804962"
"75487.61538456054-913116.3541633545","133797.61538456054-913116.3541633545","58310.0","58310.0"
"865647.6153845601-1495056.3541633533","875167.6153845601-1506036.3541633533","14532.405169138383","14532.405169138383"
"-300552.3846154393-876516.3541633545","-249382.38461543928-880176.3541633545","51300.72611571887","51300.72611571887"
"434867.6153845603-1015596.3541633543","436057.6153845603-1007056.3541633543","8622.511235133301","8622.511235133301"
"643117.6153845603-1016816.3541633543","676437.6153845601-1027796.3541633543","35082.514163041174","35082.514163041174"
"61207.615384560544-1050976.3541633543","85007.61538456054-1058296.3541633543","24900.248994738988","24900.248994738988"
"-120862.38461543934-2184356.354163352","-113722.38461543934-2177036.354163352","10225.55621959021","10225.55621959021"
"436057.6153845603-1007056.3541633543","442007.6153845603-1002176.3541633543","7695.251782755389","7695.251782755389"
"940617.6153845601-1370616.3541633536","941807.6153845601-1358416.3541633536","12257.899493795827","12257.899493795827"
"530067.6153845603-1144916.354163354","545537.6153845603-1152236.354163354","17114.417898368614","17114.417898368614"
"951327.6153845601-1338896.3541633536","953707.6153845601-1327916.3541633536","11234.98108587638","11234.98108587638"
"551487.6153845603-1041216.3541633543","782347.6153845601-1364516.3541633536","397264.68456181634","397264.68456181634"
"534827.6153845603-1227876.3541633538","550297.6153845603-1210796.3541633538","23044.46354333292","23044.46354333292"
"866837.6153845601-1503596.3541633533","869217.6153845601-1506036.3541633533","3408.518739863403","3408.518739863403"
"953707.6153845601-1504816.3541633533","973937.6153845601-1504816.3541633533","20230.0","20230.0"
"261127.61538456043-924096.3541633545","262317.6153845604-866756.3541633545","57352.34694413124","57352.34694413124"
"537207.6153845603-1099776.354163354","543157.6153845603-1125396.354163354","26301.842140808312","26301.842140808312"
"-133952.38461543934-1746376.3541633526","-111342.38461543934-1752476.3541633526","23418.413695210016","23418.413695210016"
"-362432.3846154392-1258376.3541633538","-360052.3846154392-1259596.3541633538","2674.471910489994","2674.471910489994"
"539587.6153845603-1097336.354163354","543157.6153845603-1125396.354163354","28286.189209577173","28286.189209577173"
"-404082.3846154392-2151416.354163352","-395752.3846154392-2159956.354163352","11929.81558952191","11929.81558952191"
"393217.6153845603-1065616.354163354","394407.6153845603-1066836.354163354","1704.2593699317015","1704.2593699317015"
"1002497.6153845601-1332796.3541633536","1006067.6153845601-1335236.3541633536","4324.176222126013","4324.176222126013"
"783537.6153845601-1192496.3541633538","794247.6153845601-1222996.3541633538","32325.749797955188","32325.749797955188"
"-529032.3846154391-2329536.3541633515","-527842.3846154391-2331976.3541633515","2714.7191383272047","2714.7191383272047"
"298017.6153845603-941176.3541633545","313487.6153845603-942396.3541633545","15518.0314473196","15518.0314473196"
"137367.61538456054-778916.3541633547","139747.61538456054-781356.3541633547","3408.518739863403","3408.518739863403"
"-173222.38461543934-2230716.3541633515","-141092.38461543934-2241696.3541633515","33954.34140135838","33954.34140135838"
"-173222.38461543934-2230716.3541633515","-172032.38461543934-2228276.3541633515","2714.7191383272047","2714.7191383272047"
"532447.6153845603-1147356.354163354","551487.6153845603-1148576.354163354","19079.046097748178","19079.046097748178"
"417017.6153845603-975336.3541633543","422967.6153845603-970456.3541633543","7695.251782755389","7695.251782755389"
"415827.6153845603-1240076.3541633538","443197.6153845603-1286436.3541633538","53836.47926824338","53836.47926824338"
"2897.615384560544-686196.3541633547","26697.615384560544-688636.3541633547","23924.748692515037","23924.748692515037"
"61207.615384560544-2397856.3541633515","63587.615384560544-2400296.3541633515","3408.518739863403","3408.518739863403"
"832327.6153845601-1535316.354163353","870407.6153845601-1520676.354163353","40797.25480960698","40797.25480960698"
"953707.6153845601-1504816.3541633533","983457.6153845601-1506036.3541633533","29775.004617967737","29775.004617967737"
"-247002.38461543928-2236816.3541633515","-194642.38461543934-2234376.3541633515","52416.82172738055","52416.82172738055"
"-346962.3846154392-2339296.3541633515","-345772.3846154392-2334416.3541633515","5022.997113278087","5022.997113278087"
"428917.6153845603-1049756.3541633543","431297.6153845603-1050976.3541633543","2674.471910489994","2674.471910489994"
"547917.6153845603-1004616.3541633543","551487.6153845603-1041216.3541633543","36773.69848138748","36773.69848138748"
"-262472.3846154393-2263656.3541633515","-189882.38461543934-2235596.3541633515","77824.62142535608","77824.62142535608"
"826377.6153845601-1537756.354163353","828757.6153845601-1532876.354163353","5429.4382766544095","5429.4382766544095"
"574097.6153845603-946056.3541633543","676437.6153845601-1027796.3541633543","130976.7277038175","130976.7277038175"
"36217.615384560544-958256.3541633543","64777.615384560544-997296.3541633543","48371.42958400134","48371.42958400134"
"-193452.38461543934-880176.3541633545","-192262.38461543934-886276.3541633545","6214.989943676498","6214.989943676498"
"-223202.38461543934-2063576.354163352","-212492.38461543934-2040396.3541633522","25534.61376249872","25534.61376249872"
"543157.6153845603-1019256.3541633543","553867.6153845603-1004616.3541633543","18139.2860940005","18139.2860940005"
"-494522.38461543916-2336856.3541633515","-469532.38461543916-2356376.3541633515","31710.100914377424","31710.100914377424"
"543157.6153845603-1014376.3541633543","797817.6153845601-1323036.3541633536","400153.35960104025","400153.35960104025"
"227807.61538456043-920436.3541633545","239707.61538456043-925316.3541633545","12861.741717201447","12861.741717201447"
"658587.6153845603-1159556.354163354","791867.6153845601-1362076.3541633536","242441.5574937592","242441.5574937592"
"541967.6153845603-1096116.354163354","552677.6153845603-1096116.354163354","10710.0","10710.0"
"-485002.38461543916-2336856.3541633515","-469532.38461543916-2356376.3541633515","24906.852470755915","24906.852470755915"
"-360052.3846154392-1259596.3541633538","-330302.3846154392-1582896.354163353","324665.9090511345","324665.9090511345"
"519357.6153845603-1219336.3541633538","546727.6153845603-1294976.3541633536","80439.58291786429","80439.58291786429"
"372987.6153845603-1072936.354163354","384887.6153845603-1087576.354163354","18866.361599418156","18866.361599418156"
"459857.6153845603-1133936.354163354","466997.6153845603-1133936.354163354","7140.0","7140.0"
"-179172.38461543934-2128236.354163352","-169652.38461543934-2125796.354163352","9827.715909609924","9827.715909609924"
"434867.6153845603-1010716.3541633543","434867.6153845603-1015596.3541633543","4880.0","4880.0"
"-133952.38461543934-1736616.3541633529","-107772.38461543934-1748816.3541633526","28883.081553047527","28883.081553047527"
"-125622.38461543934-941176.3541633545","-93492.38461543934-986316.3541633543","55407.18816182589","55407.18816182589"
"239707.61538456043-989976.3541633543","262317.6153845604-977776.3541633543","25691.47913219478","25691.47913219478"
"-605192.3846154391-2028196.3541633522","-587342.3846154391-2024536.3541633522","18221.36383479568","18221.36383479568"
"372987.6153845603-1080256.354163354","393217.6153845603-1065616.354163354","24971.633907295694","24971.633907295694"
"129037.61538456054-908236.3541633545","134987.61538456054-922876.3541633545","15802.914288193808","15802.914288193808"
"543157.6153845603-1125396.354163354","546727.6153845603-1125396.354163354","3570.0","3570.0"
"-285082.3846154393-898476.3541633545","-250572.38461543928-898476.3541633545","34510.0","34510.0"
"219477.61538456043-1194936.3541633538","240897.61538456043-1176636.3541633538","28172.795388459414","28172.795388459414"
"401547.6153845603-1119296.354163354","422967.6153845603-1114416.354163354","21968.859779242073","21968.859779242073"
"434867.6153845603-1010716.3541633543","442007.6153845603-1002176.3541633543","11131.540773855162","11131.540773855162"
"-285082.3846154393-898476.3541633545","-248192.38461543928-892376.3541633545","37390.936067448216","37390.936067448216"
"380127.6153845603-1154676.354163354","384887.6153845603-1157116.354163354","5348.943820979988","5348.943820979988"
"213527.61538456043-1144916.354163354","249227.61538456043-1142476.354163354","35783.28660142889","35783.28660142889"
"-332682.3846154392-2325876.3541633515","-300552.3846154393-2329536.3541633515","32337.787493890122","32337.787493890122"
"527687.6153845603-1138816.354163354","553867.6153845603-1144916.354163354","26881.264851193293","26881.264851193293"
"-133952.38461543934-1736616.3541633529","-106582.38461543934-1737836.3541633529","27397.176861859327","27397.176861859327"
"887067.6153845601-1469436.3541633533","898967.6153845601-1466996.3541633533","12147.575889863789","12147.575889863789"
"541967.6153845603-1096116.354163354","544347.6153845603-1125396.354163354","29376.568894273543","29376.568894273543"
"82627.61538456054-1080256.354163354","83817.61538456054-1079036.354163354","1704.2593699317015","1704.2593699317015"
"377747.6153845603-1085136.354163354","394407.6153845603-1066836.354163354","24747.638271156302","24747.638271156302"
"227807.61538456043-920436.3541633545","262317.6153845604-866756.3541633545","63816.00504575635","63816.00504575635"
"489607.6153845603-1037556.3541633543","500317.6153845603-1053416.3541633543","19137.494611364364","19137.494611364364"
"-310072.3846154392-2003796.3541633522","-266042.3846154393-2015996.3541633522","45688.95818466421","45688.95818466421"
"325387.6153845603-1031456.3541633543","349187.6153845603-1036336.3541633543","24295.151779727577","24295.151779727577"
"537207.6153845603-1174196.3541633538","550297.6153845603-1191276.3541633538","21519.165876027815","21519.165876027815"
"183777.61538456043-1185176.3541633538","194487.61538456043-1186396.3541633538","10779.262497963393","10779.262497963393"
"869217.6153845601-1491396.3541633533","875167.6153845601-1506036.3541633533","15802.914288193808","15802.914288193808"
"290877.6153845603-933856.3541633545","323007.6153845603-939956.3541633545","32703.927898648504","32703.927898648504"
"847797.6153845601-1548736.354163353","864457.6153845601-1541416.354163353","18197.19758644171","18197.19758644171"
"215907.61538456043-1180296.3541633538","236137.61538456043-1175416.3541633538","20810.269099653662","20810.269099653662"
"783537.6153845601-1207136.3541633538","784727.6153845601-1212016.3541633538","5022.997113278087","5022.997113278087"
"875167.6153845601-1506036.3541633533","877547.6153845601-1501156.3541633533","5429.4382766544095","5429.4382766544095"
"847797.6153845601-1514576.354163353","865647.6153845601-1514576.354163353","17850.0","17850.0"
"530067.6153845603-1177856.3541633538","537207.6153845603-1174196.3541633538","8023.415731469983","8023.415731469983"
"39787.615384560544-880176.3541633545","61207.615384560544-865536.3541633545","25945.057332756078","25945.057332756078"
"455097.6153845603-1151016.354163354","506267.6153845603-1171756.354163354","55213.372474428696","55213.372474428696"
"428917.6153845603-1168096.354163354","549107.6153845603-1287656.3541633536","169529.43608706983","169529.43608706983"
"326577.6153845603-603236.3541633552","393217.6153845603-637396.3541633552","74885.21349371984","74885.21349371984"
"401547.6153845603-1111976.354163354","402737.6153845603-1109536.354163354","2714.7191383272047","2714.7191383272047"
"-350532.3846154392-1193716.3541633538","-344582.3846154392-1179076.3541633538","15802.914288193808","15802.914288193808"
"-108962.38461543934-837476.3541633545","-31612.384615439456-900916.3541633545","100038.27317581997","100038.27317581997"
"544347.6153845603-1174196.3541633538","549107.6153845603-1192496.3541633538","18908.929107699358","18908.929107699358"
"-126812.38461543934-943616.3541633545","61207.615384560544-966796.3541633543","189443.48180921914","189443.48180921914"
"534827.6153845603-1175416.3541633538","551487.6153845603-1188836.3541633538","21392.80252795318","21392.80252795318"
"890637.6153845601-1554836.354163353","891827.6153845601-1578016.354163353","23210.525629550055","23210.525629550055"
"-168462.38461543934-2225836.3541633515","-164892.38461543934-2224616.3541633515","3772.7046001509316","3772.7046001509316"
"408687.6153845603-1054636.3541633543","431297.6153845603-1069276.354163354","26935.881273869494","26935.881273869494"
"223047.61538456043-917996.3541633545","261127.61538456043-924096.3541633545","38565.48197546609","38565.48197546609"
"-346962.3846154392-2339296.3541633515","-302932.3846154393-2327096.3541633515","45688.95818466421","45688.95818466421"
"143317.61538456054-833816.3541633545","255177.61538456043-926536.3541633545","145291.6308670254","145291.6308670254"
"133797.61538456054-913116.3541633545","133797.61538456054-926536.3541633545","13420.0","13420.0"
"-191072.38461543934-2092856.354163352","-183932.38461543934-2061136.354163352","32513.658668319687","32513.658668319687"
"409877.6153845603-1052196.3541633543","411067.6153845603-1068056.354163354","15904.58110105364","15904.58110105364"
"888257.6153845601-1575576.354163353","891827.6153845601-1554836.354163353","21045.01128533791","21045.01128533791"
"230187.61538456043-1203476.3541633538","240897.61538456043-1176636.3541633538","28897.918610169832","28897.918610169832"
"400357.6153845603-1249836.3541633538","428917.6153845603-1248616.3541633538","28586.045546734862","28586.045546734862"
"904917.6153845601-2371016.3541633515","907297.6153845601-2368576.3541633515","3408.518739863403","3408.518739863403"
"415827.6153845603-977776.3541633543","447957.6153845603-983876.3541633543","32703.927898648504","32703.927898648504"
"583617.6153845603-1082696.354163354","658587.6153845603-1159556.354163354","107368.34030569719","107368.34030569719"
"537207.6153845603-1308396.3541633536","549107.6153845603-1287656.3541633536","23911.45332262345","23911.45332262345"
"159977.61538456043-1094896.354163354","194487.61538456043-1103436.354163354","35550.97326375187","35550.97326375187"
"439627.6153845603-1022916.3541633543","494367.6153845603-1000956.3541633543","58980.583245675014","58980.583245675014"
"383697.6153845603-1065616.354163354","396787.6153845603-1069276.354163354","13592.045467846257","13592.045467846257"
"420587.6153845603-708156.3541633547","480087.6153845603-758176.3541633547","77731.91365198724","77731.91365198724"
"-329112.3846154392-2223396.354163352","-280322.3846154393-2213636.354163352","49756.62468455828","49756.62468455828"
"525307.6153845603-830156.3541633547","525307.6153845603-842356.3541633545","12199.999999999767","12199.999999999767"
"52877.615384560544-1074156.354163354","86197.61538456054-1060736.354163354","35921.00778096294","35921.00778096294"
"907297.6153845601-2189236.354163352","908487.6153845601-2186796.354163352","2714.7191383272047","2714.7191383272047"
"883497.6153845601-1459676.3541633533","887067.6153845601-1469436.3541633533","10392.425126023281","10392.425126023281"
"490797.6153845603-1035116.3541633543","506267.6153845603-1054636.3541633543","24906.852470755915","24906.852470755915"
"536017.6153845603-1214456.3541633538","572907.6153845603-1213236.3541633538","36910.167975776","36910.167975776"
"543157.6153845603-1014376.3541633543","741887.6153845601-1230316.3541633538","293468.39097251976","293468.39097251976"
"372987.6153845603-1080256.354163354","397977.6153845603-1071716.354163354","26408.93220105652","26408.93220105652"
"372987.6153845603-1080256.354163354","396787.6153845603-1082696.354163354","23924.748692515037","23924.748692515037"
"-78022.38461543934-1831776.3541633524","-36372.384615439456-1834216.3541633524","41721.41057059301","41721.41057059301"
"434867.6153845603-1015596.3541633543","491987.6153845603-1005836.3541633543","57947.838613705","57947.838613705"
"528877.6153845603-1132716.354163354","537207.6153845603-1126616.354163354","10324.674329004281","10324.674329004281"
"408687.6153845603-1054636.3541633543","412257.6153845603-1069276.354163354","15068.991339834036","15068.991339834036"
"-552832.3846154391-1159556.354163354","-549262.3846154391-1163216.354163354","5112.778109795105","5112.778109795105"
"-352912.3846154392-1180296.3541633538","-346962.3846154392-1177856.3541633538","6430.870858600723","6430.870858600723"
"459857.6153845603-1133936.354163354","493177.6153845603-1179076.3541633538","56105.63251581769","56105.63251581769"
"-249382.38461543928-2025756.3541633522","-231532.38461543934-2029416.3541633522","18221.363834795626","18221.363834795626"
"533637.6153845603-1127836.354163354","541967.6153845603-1126616.354163354","8418.865719323476","8418.865719323476"
"-192262.38461543934-886276.3541633545","-182742.38461543934-916776.3541633545","31951.219069074657","31951.219069074657"
"39787.615384560544-866756.3541633545","64777.615384560544-880176.3541633545","28365.410273782396","28365.410273782396"
"442007.6153845603-1002176.3541633543","491987.6153845603-1005836.3541633543","50113.83042634039","50113.83042634039"
"-123242.38461543934-955816.3541633543","69537.61538456054-991196.3541633543","195999.67550993536","195999.67550993536"
"63587.615384560544-867976.3541633545","64777.615384560544-880176.3541633545","12257.899493795827","12257.899493795827"
"396787.6153845603-1182736.3541633538","396787.6153845603-1185176.3541633538","2440.0","2440.0"
"402737.6153845603-1109536.354163354","415827.6153845603-1126616.354163354","21519.165876027815","21519.165876027815"
"213527.61538456043-1144916.354163354","221857.61538456043-1124176.354163354","22350.313196910687","22350.313196910687"
"635977.6153845603-1011936.3541633543","677627.6153845601-1026576.3541633543","44148.07017299828","44148.07017299828"
"-346962.3846154392-2336856.3541633515","-332682.3846154392-2325876.3541633515","18013.295090016152","18013.295090016152"
"2897.615384560544-686196.3541633547","23127.615384560544-691076.3541633547","20810.269099653662","20810.269099653662"
"394407.6153845603-1066836.354163354","397977.6153845603-1071716.354163354","6046.428698000167","6046.428698000167"
"-366002.3846154392-1257156.3541633538","-333872.3846154392-1582896.354163353","327320.76698553597","327320.76698553597"
"394407.6153845603-1066836.354163354","396787.6153845603-1082696.354163354","16037.580864955911","16037.580864955911"
"364657.6153845603-1154676.354163354","380127.6153845603-1154676.354163354","15470.0","15470.0"
"52877.615384560544-1074156.354163354","54067.615384560544-1053416.3541633543","20774.11129266401","20774.11129266401"
"154027.61538456043-858216.3541633545","273027.6153845604-913116.3541633545","131053.4623731857","131053.4623731857"
"-12572.384615439456-1862276.3541633524","-6622.384615439456-1886676.3541633524","25114.985566390438","25114.985566390438"
"52877.615384560544-1074156.354163354","86197.61538456054-1075376.354163354","33342.32745325377","33342.32745325377"
"-264852.3846154393-832596.3541633545","-264852.3846154393-837476.3541633545","4880.0","4880.0"
"489607.6153845603-1043656.3541633543","495557.6153845603-1050976.3541633543","9433.180799709078","9433.180799709078"
"73107.61538456054-2429576.3541633515","75487.61538456054-2429576.3541633515","2380.0","2380.0"
"635977.6153845603-1011936.3541633543","643117.6153845603-1016816.3541633543","8648.352444252027","8648.352444252027"
"534827.6153845603-1118076.354163354","539587.6153845603-1124176.354163354","7737.415589200311","7737.415589200311"
"790677.6153845601-1163216.354163354","794247.6153845601-1222996.3541633538","59886.50348784751","59886.50348784751"
"-333872.3846154392-1582896.354163353","-318402.3846154392-1578016.354163353","16221.445681566116","16221.445681566116"
"223047.61538456043-917996.3541633545","227807.61538456043-920436.3541633545","5348.943820979988","5348.943820979988"
"815667.6153845601-1748816.3541633526","828757.6153845601-1680496.3541633529","69562.7091191823","69562.7091191823"
"442007.6153845603-1071716.354163354","466997.6153845603-1082696.354163354","27295.796379662566","27295.796379662566"
"154027.61538456043-820396.3541633547","154027.61538456043-858216.3541633545","37819.99999999977","37819.99999999977"
"606227.6153845603-1100996.354163354","668107.6153845601-1179076.3541633538","99627.40988302333","99627.40988302333"
"-332682.3846154392-2325876.3541633515","-319592.3846154392-2324656.3541633515","13146.729631356993","13146.729631356993"
"52877.615384560544-961916.3541633543","69537.61538456054-991196.3541633543","33687.89099958618","33687.89099958618"
"-277942.3846154393-902136.3541633545","-249382.38461543928-896036.3541633545","29204.170934988037","29204.170934988037"
"-326732.3846154392-2178256.354163352","-317212.3846154392-2231936.3541633515","54517.637513009955","54517.637513009955"
"985837.6153845601-1380376.3541633536","989407.6153845601-1359636.3541633536","21045.01128533791","21045.01128533791"
"-262472.3846154393-2263656.3541633515","-185122.38461543934-2241696.3541633515","80406.86600036088","80406.86600036088"
"337287.6153845603-1093676.354163354","358707.6153845603-1093676.354163354","21420.0","21420.0"
"-128002.38461543934-1752476.3541633526","-111342.38461543934-1752476.3541633526","16660.0","16660.0"
"909677.6153845601-2394196.3541633515","938237.6153845601-2442996.3541633515","56543.02432661345","56543.02432661345"
"149267.61538456054-822836.3541633547","258747.61538456043-925316.3541633545","149960.0640170573","149960.0640170573"
"224237.61538456043-1124176.354163354","246847.61538456043-1136376.354163354","25691.47913219478","25691.47913219478"
"561007.6153845603-954596.3541633543","677627.6153845601-1019256.3541633543","133345.94107058508","133345.94107058508"
"-67312.38461543934-1800056.3541633526","-66122.38461543934-1800056.3541633526","1190.0","1190.0"
"362277.6153845603-1174196.3541633538","396787.6153845603-1185176.3541633538","36214.644827748896","36214.644827748896"
"-529032.3846154391-2329536.3541633515","-527842.3846154391-2333196.3541633515","3848.5971470134414","3848.5971470134414"
"-83972.38461543934-1820796.3541633526","-83972.38461543934-1823236.3541633526","2440.0","2440.0"
"298017.6153845603-941176.3541633545","337287.6153845603-910676.3541633545","49723.06205373921","49723.06205373921"
"-177982.38461543934-2064796.354163352","-175602.38461543934-2095296.354163352","30592.71808780645","30592.71808780645"
"443197.6153845603-1086356.354163354","445577.6153845603-1069276.354163354","17245.022470266602","17245.022470266602"
"574097.6153845603-946056.3541633543","635977.6153845603-1011936.3541633543","90384.22871275718","90384.22871275718"
"602657.6153845603-1656096.3541633529","603847.6153845603-1658536.3541633529","2714.7191383272047","2714.7191383272047"
"261127.61538456043-924096.3541633545","277787.6153845604-904576.3541633545","25662.930463998066","25662.930463998066"
"-51842.38461543934-1798836.3541633526","-50652.384615439456-1796396.3541633526","2714.7191383271534","2714.7191383271534"
"543157.6153845603-1019256.3541633543","552677.6153845603-1043656.3541633543","26191.418441924827","26191.418441924827"
"496747.6153845603-1179076.3541633538","501507.6153845603-1177856.3541633538","4913.857954804962","4913.857954804962"
"325387.6153845603-1024136.3541633543","349187.6153845603-1036336.3541633543","26744.71910489994","26744.71910489994"
"950137.6153845601-1340116.3541633536","953707.6153845601-1327916.3541633536","12711.604934075005","12711.604934075005"
"935857.6153845601-1498716.3541633533","937047.6153845601-1501156.3541633533","2714.7191383272047","2714.7191383272047"
"61207.615384560544-966796.3541633543","65967.61538456054-996076.3541633543","29664.389425707046","29664.389425707046"
"455097.6153845603-1137596.354163354","471757.6153845603-1135156.354163354","16837.73143864695","16837.73143864695"
"85007.61538456054-931416.3541633545","127847.61538456054-933856.3541633545","42909.43019896675","42909.43019896675"
"-207732.38461543934-2073336.354163352","-207732.38461543934-2083096.354163352","9760.0","9760.0"
"-182742.38461543934-2131896.354163352","-182742.38461543934-2144096.354163352","12200.0","12200.0"
"313487.6153845603-942396.3541633545","327767.6153845603-937516.3541633545","15090.818400603726","15090.818400603726"
"-83972.38461543934-1823236.3541633526","-82782.38461543934-1828116.3541633524","5022.997113277861","5022.997113277861"
"-676592.384615439-2125796.354163352","-671832.384615439-2114816.354163352","11967.372309742854","11967.372309742854"
"-343392.3846154392-2331976.3541633515","-294602.3846154393-2356376.3541633515","54551.114562399125","54551.114562399125"
"213527.61538456043-1129056.354163354","249227.61538456043-1141256.354163354","37727.04600150931","37727.04600150931"
"-438592.38461543916-1808596.3541633526","-402892.3846154392-1789076.3541633526","40688.08670851943","40688.08670851943"
"856127.6153845601-1798836.3541633526","866837.6153845601-1795176.3541633526","11318.113800452795","11318.113800452795"
"668107.6153845601-1179076.3541633538","797817.6153845601-1330356.3541633536","199274.4903393305","199274.4903393305"
"-133952.38461543934-1746376.3541633526","-122052.38461543934-1753696.3541633526","13971.127370402146","13971.127370402146"
"937047.6153845601-1501156.3541633533","954897.6153845601-1498716.3541633533","18015.995670514578","18015.995670514578"
"540777.6153845603-1212016.3541633538","550297.6153845603-1210796.3541633538","9597.853926790092","9597.853926790092"
"-396942.3846154392-1802496.3541633526","-395752.3846154392-1801276.3541633526","1704.2593699317015","1704.2593699317015"
"436057.6153845603-1007056.3541633543","451527.6153845603-1024136.3541633543","23044.46354333292","23044.46354333292"
"411067.6153845603-1068056.354163354","418207.6153845603-1048536.3541633543","20784.850252046344","20784.850252046344"
"445577.6153845603-1069276.354163354","461047.6153845603-1069276.354163354","15470.0","15470.0"
"583617.6153845603-1082696.354163354","782347.6153845601-1364516.3541633536","344842.1744798621","344842.1744798621"
"859697.6153845601-1832996.3541633524","862077.6153845601-1795176.3541633526","37894.81230986614","37894.81230986614"
"-350532.3846154392-2179476.354163352","-330302.3846154392-2175816.354163352","20558.416767835017","20558.416767835017"
"988217.6153845601-1460896.3541633533","988217.6153845601-1466996.3541633533","6100.0","6100.0"
"445577.6153845603-1069276.354163354","451527.6153845603-1069276.354163354","5950.0","5950.0"
"475327.6153845603-1136376.354163354","503887.6153845603-1159556.354163354","36782.958010470014","36782.958010470014"
"466997.6153845603-1133936.354163354","505077.6153845603-1174196.3541633538","55416.188970372015","55416.188970372015"
"866837.6153845601-1503596.3541633533","876357.6153845601-1492616.3541633533","14532.405169138383","14532.405169138383"
"220667.61538456043-1079036.354163354","243277.61538456043-1094896.354163354","27617.959736374443","27617.959736374443"
"446767.6153845603-1090016.354163354","466997.6153845603-1082696.354163354","21513.607321878866","21513.607321878866"
"572907.6153845603-1213236.3541633538","575287.6153845603-1215676.3541633538","3408.518739863403","3408.518739863403"
"85007.61538456054-931416.3541633545","125467.61538456054-935076.3541633545","40625.20399948781","40625.20399948781"
"602657.6153845603-1645116.3541633529","618127.6153845603-1647556.3541633529","15661.241968630713","15661.241968630713"
"547917.6153845603-1004616.3541633543","583617.6153845603-1082696.354163354","85854.39068562519","85854.39068562519"
"157597.61538456043-1099776.354163354","159977.61538456043-1094896.354163354","5429.4382766544095","5429.4382766544095"
"534827.6153845603-1104656.354163354","564577.6153845603-1115636.354163354","31711.557829914316","31711.557829914316"
"-306502.3846154392-2325876.3541633515","-294602.3846154393-2356376.3541633515","32739.273052406013","32739.273052406013"
"-33992.384615439456-925316.3541633545","-31612.384615439456-900916.3541633545","24515.798987591654","24515.798987591654"
"215907.61538456043-948496.3541633543","219477.61538456043-972896.3541633543","24659.783048518493","24659.783048518493"
"784727.6153845601-1186396.3541633538","790677.6153845601-1163216.354163354","23931.46255455335","23931.46255455335"
"-370762.3846154392-1255936.3541633538","-318402.3846154392-1578016.354163353","326308.28368277685","326308.28368277685"
"408687.6153845603-1054636.3541633543","428917.6153845603-1049756.3541633543","20810.269099653662","20810.269099653662"
"294447.6153845603-913116.3541633545","337287.6153845603-910676.3541633545","42909.43019896675","42909.43019896675"
"102857.61538456054-937516.3541633545","134987.61538456054-921656.3541633545","35831.22241844395","35831.22241844395"
