"Coord1","Coord2","Cost","Length"
"-130132.38461543934-1751656.3541633526","-106132.38461543934-1745656.3541633526","24738.633753705963","24738.633753705963"
"440867.6153845603-1289656.3541633536","442867.6153845603-1265656.3541633538","24083.18915758436","24083.18915758436"
"157867.61538456054-860656.3541633545","271867.6153845604-914656.3541633545","126142.77624977172","126142.77624977172"
"26867.615384560544-688656.3541633547","79867.61538456054-574656.3541633552","125717.93825862677","125717.93825862677"
"422867.6153845603-994656.3541633543","434867.6153845603-995656.3541633543","12041.594578792296","12041.594578792296"
"906867.6153845601-2188656.354163352","912867.6153845601-2185656.354163352","6708.203932499369","6708.203932499369"
"-183132.38461543934-2142656.354163352","-179132.38461543934-2127656.354163352","15524.174696260025","15524.174696260025"
"442867.6153845603-1070656.354163354","446867.6153845603-1089656.354163354","19416.4878389476","19416.4878389476"
"547867.6153845603-1004656.3541633543","605867.6153845603-1100656.354163354","112160.59914247942","112160.59914247942"
"939867.6153845601-1363656.3541633536","939867.6153845601-1370656.3541633536","7000.0","7000.0"
"75867.61538456054-913656.3541633545","108867.61538456054-893656.3541633545","38587.56276314948","38587.56276314948"
"527867.6153845603-1137656.354163354","546867.6153845603-1151656.354163354","23600.847442411894","23600.847442411894"
"60867.615384560544-2398656.3541633515","61867.615384560544-2398656.3541633515","1000.0","1000.0"
"416867.6153845603-988656.3541633543","447867.6153845603-983656.3541633543","31400.636936215164","31400.636936215164"
"70867.61538456054-986656.3541633543","70867.61538456054-989656.3541633543","3000.0","3000.0"
"798867.6153845601-1218656.3541633538","804867.6153845601-1154656.354163354","64280.63471995256","64280.63471995256"
"416867.6153845603-988656.3541633543","423867.6153845603-970656.3541633543","19313.207915827967","19313.207915827967"
"-300132.3846154393-876656.3541633545","-248132.38461543928-887656.3541633545","53150.72906367325","53150.72906367325"
"425867.6153845603-1197656.3541633538","496867.6153845603-1180656.3541633538","73006.84899377592","73006.84899377592"
"579867.6153845603-1178656.3541633538","618867.6153845603-1181656.3541633538","39115.21443121589","39115.21443121589"
"-255132.38461543928-2049656.3541633522","-210132.38461543934-2058656.354163352","45891.17562233496","45891.17562233496"
"247867.61538456043-980656.3541633543","257867.61538456043-994656.3541633543","17204.650534085253","17204.650534085253"
"543867.6153845603-1019656.3541633543","582867.6153845603-1081656.354163354","73246.16030891976","73246.16030891976"
"412867.6153845603-1173656.3541633538","518867.6153845603-1223656.3541633538","117200.6825918689","117200.6825918689"
"560867.6153845603-948656.3541633543","631867.6153845603-1007656.3541633543","92314.67922275417","92314.67922275417"
"383867.6153845603-1085656.354163354","393867.6153845603-1085656.354163354","10000.0","10000.0"
"-254132.38461543928-2239656.3541633515","-187132.38461543934-2252656.3541633515","68249.54212300616","68249.54212300616"
"441867.6153845603-1001656.3541633543","442867.6153845603-1023656.3541633543","22022.71554554524","22022.71554554524"
"153867.61538456054-820656.3541633547","153867.61538456054-857656.3541633545","36999.99999999977","36999.99999999977"
"412867.6153845603-1239656.3541633538","425867.6153845603-1288656.3541633536","50695.16742254608","50695.16742254608"
"553867.6153845603-1004656.3541633543","556867.6153845603-1005656.3541633543","3162.2776601683795","3162.2776601683795"
"-103132.38461543934-876656.3541633545","-43132.384615439456-930656.3541633545","80721.74428244217","80721.74428244217"
"545867.6153845603-1006656.3541633543","782867.6153845601-1364656.3541633536","429340.191456611","429340.191456611"
"-300132.3846154393-876656.3541633545","-291132.3846154393-892656.3541633545","18357.559750685818","18357.559750685818"
"-336132.3846154392-2327656.3541633515","-319132.3846154392-2324656.3541633515","17262.676501632068","17262.676501632068"
"539867.6153845603-1096656.354163354","552867.6153845603-1095656.354163354","13038.404810405298","13038.404810405298"
"-149132.38461543934-2246656.3541633515","-143132.38461543934-2224656.3541633515","22803.50850198276","22803.50850198276"
"-88132.38461543934-1794656.3541633526","-49132.38461543934-1793656.3541633526","39012.81840626232","39012.81840626232"
"864867.6153845601-1495656.3541633533","873867.6153845601-1506656.3541633533","14212.670403551896","14212.670403551896"
"-390132.3846154392-1251656.3541633538","-327132.3846154392-1582656.354163353","336942.1315300293","336942.1315300293"
"490867.6153845603-1035656.3541633543","504867.6153845603-1053656.3541633543","22803.50850198276","22803.50850198276"
"-236132.38461543934-913656.3541633545","-234132.38461543934-916656.3541633545","3605.5512754639894","3605.5512754639894"
"518867.6153845603-1223656.3541633538","536867.6153845603-1308656.3541633536","86884.981440983","86884.981440983"
"60867.615384560544-1050656.3541633543","77867.61538456054-1052656.3541633543","17117.24276862369","17117.24276862369"
"336867.6153845603-1084656.354163354","357867.6153845603-1095656.354163354","23706.539182259396","23706.539182259396"
"435867.6153845603-1018656.3541633543","439867.6153845603-1022656.3541633543","5656.85424949238","5656.85424949238"
"144867.61538456054-1713656.3541633529","284867.6153845604-1744656.3541633526","143391.07364128338","143391.07364128338"
"543867.6153845603-1013656.3541633543","547867.6153845603-1004656.3541633543","9848.857801796104","9848.857801796104"
"675867.6153845601-1027656.3541633543","677867.6153845601-1026656.3541633543","2236.06797749979","2236.06797749979"
"22867.615384560544-691656.3541633547","26867.615384560544-688656.3541633547","5000.0","5000.0"
"258867.61538456043-925656.3541633545","277867.6153845604-904656.3541633545","28319.60451701259","28319.60451701259"
"-355132.3846154392-827656.3541633545","-265132.3846154393-840656.3541633545","90934.04203047388","90934.04203047388"
"539867.6153845603-777656.3541633547","551867.6153845603-894656.3541633545","117613.77470347572","117613.77470347572"
"-262132.38461543928-2040656.3541633522","-215132.38461543934-2063656.354163352","52325.90180780436","52325.90180780436"
"883867.6153845601-1466656.3541633533","884867.6153845601-1458656.3541633533","8062.25774829855","8062.25774829855"
"273867.6153845604-912656.3541633545","274867.6153845604-910656.3541633545","2236.06797749979","2236.06797749979"
"77867.61538456054-1052656.3541633543","87867.61538456054-1066656.354163354","17204.650534085064","17204.650534085064"
"135867.61538456054-1003656.3541633543","215867.61538456043-948656.3541633543","97082.43919473789","97082.43919473789"
"790867.6153845601-1222656.3541633538","798867.6153845601-1218656.3541633538","8944.27190999916","8944.27190999916"
"403867.6153845603-1119656.354163354","412867.6153845603-1125656.354163354","10816.653826391968","10816.653826391968"
"605867.6153845603-1100656.354163354","664867.6153845603-1172656.3541633538","93085.98175880172","93085.98175880172"
"473867.6153845603-775656.3541633547","480867.6153845603-776656.3541633547","7071.067811865475","7071.067811865475"
"-170132.38461543934-2126656.354163352","-166132.38461543934-2127656.354163352","4123.105625617661","4123.105625617661"
"-126132.38461543934-942656.3541633543","-125132.38461543934-940656.3541633545","2236.0679774995815","2236.0679774995815"
"218867.61538456043-1081656.354163354","219867.61538456043-1078656.354163354","3162.2776601683795","3162.2776601683795"
"595867.6153845603-1197656.3541633538","617867.6153845603-1194656.3541633538","22203.603311174516","22203.603311174516"
"36867.615384560544-958656.3541633543","68867.61538456054-973656.3541633543","35341.19409414459","35341.19409414459"
"898867.6153845601-1519656.354163353","939867.6153845601-1519656.354163353","41000.0","41000.0"
"11867.615384560544-1764656.3541633526","43867.615384560544-1766656.3541633526","32062.439083762794","32062.439083762794"
"940867.6153845601-1330656.3541633536","952867.6153845601-1336656.3541633536","13416.407864998739","13416.407864998739"
"264867.6153845604-870656.3541633545","275867.6153845604-908656.3541633545","39560.080889704965","39560.080889704965"
"-206132.38461543934-2065656.354163352","-169132.38461543934-2092656.354163352","45803.929962395145","45803.929962395145"
"291867.6153845603-935656.3541633545","323867.6153845603-939656.3541633545","32249.0309931942","32249.0309931942"
"-309132.3846154392-2026656.3541633522","-284132.3846154393-2031656.3541633522","25495.09756796387","25495.09756796387"
"-349132.3846154392-1699656.3541633529","-341132.3846154392-1707656.3541633529","11313.70849898476","11313.70849898476"
"533867.6153845603-1113656.354163354","560867.6153845603-1122656.354163354","28460.498941515412","28460.498941515412"
"-78132.38461543934-1831656.3541633524","-46132.38461543934-1815656.3541633526","35777.087639996535","35777.087639996535"
"940867.6153845601-1330656.3541633536","949867.6153845601-1325656.3541633536","10295.630140987001","10295.630140987001"
"483867.6153845603-1307656.3541633536","512867.6153845603-1317656.3541633536","30675.723300355934","30675.723300355934"
"290867.6153845603-922656.3541633545","291867.6153845603-935656.3541633545","13038.404810405298","13038.404810405298"
"496867.6153845603-1029656.3541633543","504867.6153845603-1053656.3541633543","25298.221281347036","25298.221281347036"
"249867.61538456043-977656.3541633543","261867.61538456043-992656.3541633543","19209.372712298547","19209.372712298547"
"546867.6153845603-1151656.354163354","553867.6153845603-1145656.354163354","9219.544457292888","9219.544457292888"
"60867.615384560544-966656.3541633543","69867.61538456054-991656.3541633543","26570.660511172846","26570.660511172846"
"-351132.3846154392-2179656.354163352","-330132.3846154392-2175656.354163352","21377.55832643195","21377.55832643195"
"889867.6153845601-1533656.354163353","939867.6153845601-1519656.354163353","51923.01994298868","51923.01994298868"
"558867.6153845603-1098656.354163354","560867.6153845603-1122656.354163354","24083.18915758459","24083.18915758459"
"83867.61538456054-1056656.354163354","87867.61538456054-1071656.354163354","15524.174696260025","15524.174696260025"
"-330132.3846154392-2325656.3541633515","-319132.3846154392-2324656.3541633515","11045.36101718726","11045.36101718726"
"215867.61538456043-1686656.3541633529","268867.6153845604-1779656.3541633526","107042.0478129971","107042.0478129971"
"226867.61538456043-1078656.354163354","240867.61538456043-1096656.354163354","22803.50850198276","22803.50850198276"
"328867.6153845603-905656.3541633545","337867.6153845603-926656.3541633545","22847.319317591726","22847.319317591726"
"259867.61538456043-976656.3541633543","262867.6153845604-978656.3541633543","3605.5512754639894","3605.5512754639894"
"543867.6153845603-1019656.3541633543","658867.6153845603-1160656.354163354","181950.54273071003","181950.54273071003"
"-260132.38461543928-2031656.3541633522","-255132.38461543928-2049656.3541633522","18681.541692269406","18681.541692269406"
"-529132.3846154391-2329656.3541633515","-528132.3846154391-2331656.3541633515","2236.06797749979","2236.06797749979"
"452867.6153845603-1068656.354163354","464867.6153845603-1086656.354163354","21633.307652783937","21633.307652783937"
"144867.61538456054-1704656.3541633529","218867.61538456043-1686656.3541633529","76157.73105863896","76157.73105863896"
"-93132.38461543934-986656.3541633543","52867.615384560544-961656.3541633543","148124.94725737447","148124.94725737447"
"242867.61538456043-1178656.3541633538","302867.6153845603-1223656.3541633538","74999.99999999991","74999.99999999991"
"989867.6153845601-1359656.3541633536","989867.6153845601-1383656.3541633536","24000.0","24000.0"
"939867.6153845601-1363656.3541633536","955867.6153845601-1349656.3541633536","21260.291625469297","21260.291625469297"
"530867.6153845603-1146656.354163354","533867.6153845603-1127656.354163354","19235.384061671346","19235.384061671346"
"209867.61538456043-1133656.354163354","223867.61538456043-1123656.354163354","17204.650534085253","17204.650534085253"
"412867.6153845603-1049656.3541633543","431867.6153845603-1050656.3541633543","19026.29759044045","19026.29759044045"
"36867.615384560544-958656.3541633543","70867.61538456054-986656.3541633543","44045.43109109048","44045.43109109048"
"420867.6153845603-712656.3541633547","422867.6153845603-705656.3541633547","7280.1098892805185","7280.1098892805185"
"539867.6153845603-1096656.354163354","547867.6153845603-1124656.354163354","29120.439557122074","29120.439557122074"
"541867.6153845603-1124656.354163354","555867.6153845603-1096656.354163354","31304.951684997057","31304.951684997057"
"256867.61538456043-1273656.3541633538","301867.6153845603-1231656.3541633538","61554.85358604949","61554.85358604949"
"533867.6153845603-1114656.354163354","538867.6153845603-1123656.354163354","10295.630140987001","10295.630140987001"
"-334132.3846154392-2218656.354163352","-282132.3846154393-2211656.354163352","52469.03848937956","52469.03848937956"
"936867.6153845601-1501656.3541633533","937867.6153845601-1501656.3541633533","1000.0","1000.0"
"790867.6153845601-1222656.3541633538","797867.6153845601-1152656.354163354","70349.129347846","70349.129347846"
"-191132.38461543934-2058656.354163352","-169132.38461543934-2092656.354163352","40496.91346263317","40496.91346263317"
"443867.6153845603-991656.3541633543","445867.6153845603-988656.3541633543","3605.5512754639894","3605.5512754639894"
"425867.6153845603-1048656.3541633543","437867.6153845603-1055656.354163354","13892.443989449688","13892.443989449688"
"424867.6153845603-1167656.354163354","425867.6153845603-1197656.3541633538","30016.662039607036","30016.662039607036"
"332867.6153845603-1015656.3541633543","346867.6153845603-1015656.3541633543","14000.0","14000.0"
"954867.6153845601-1323656.3541633536","988867.6153845601-1290656.3541633536","47381.430961928534","47381.430961928534"
"-299132.3846154393-2001656.3541633522","-269132.3846154393-2010656.3541633522","31320.91952673165","31320.91952673165"
"466867.6153845603-1133656.354163354","471867.6153845603-1134656.354163354","5099.019513592785","5099.019513592785"
"-391132.3846154392-2132656.354163352","-379132.3846154392-2134656.354163352","12165.52506059644","12165.52506059644"
"946867.6153845601-1313656.3541633536","946867.6153845601-1320656.3541633536","7000.0","7000.0"
"585867.6153845603-1084656.354163354","790867.6153845601-1363656.3541633536","346216.69514915027","346216.69514915027"
"853867.6153845601-1831656.3541633524","859867.6153845601-1832656.3541633524","6082.76253029822","6082.76253029822"
"425867.6153845603-1288656.3541633536","440867.6153845603-1289656.3541633536","15033.296378372908","15033.296378372908"
"441867.6153845603-1080656.354163354","441867.6153845603-1081656.354163354","1000.0","1000.0"
"547867.6153845603-1004656.3541633543","788867.6153845601-1364656.3541633536","433221.6522751366","433221.6522751366"
"400867.6153845603-1244656.3541633538","414867.6153845603-1239656.3541633538","14866.068747318506","14866.068747318506"
"257867.61538456043-861656.3541633545","277867.6153845604-896656.3541633545","40311.288741492746","40311.288741492746"
"413867.6153845603-1172656.3541633538","483867.6153845603-1307656.3541633536","152069.0632574553","152069.0632574553"
"562867.6153845603-956656.3541633543","610867.6153845603-966656.3541633543","49030.602688525054","49030.602688525054"
"372867.6153845603-1079656.354163354","396867.6153845603-1080656.354163354","24020.824298928626","24020.824298928626"
"441867.6153845603-1001656.3541633543","493867.6153845603-1002656.3541633543","52009.614495783375","52009.614495783375"
"-532132.3846154391-1916656.3541633524","-524132.3846154391-1917656.3541633524","8062.25774829855","8062.25774829855"
"146867.61538456054-1716656.3541633529","284867.6153845604-1744656.3541633526","140811.9313126553","140811.9313126553"
"415867.6153845603-1125656.354163354","419867.6153845603-1123656.354163354","4472.13595499958","4472.13595499958"
"-312132.3846154392-2025656.3541633522","-284132.3846154393-2031656.3541633522","28635.64212655265","28635.64212655265"
"544867.6153845603-885656.3541633545","573867.6153845603-900656.3541633545","32649.655434629014","32649.655434629014"
"222867.61538456043-918656.3541633545","264867.6153845604-921656.3541633545","42107.0065428546","42107.0065428546"
"497867.6153845603-1180656.3541633538","548867.6153845603-1287656.3541633536","118532.69591129677","118532.69591129677"
"471867.6153845603-1134656.354163354","496867.6153845603-1179656.3541633538","51478.1507049348","51478.1507049348"
"-479132.38461543916-2361656.3541633515","-471132.38461543916-2365656.3541633515","8944.27190999916","8944.27190999916"
"330867.6153845603-616656.3541633552","395867.6153845603-635656.3541633552","67720.01181334806","67720.01181334806"
"889867.6153845601-1533656.354163353","890867.6153845601-1525656.354163353","8062.25774829855","8062.25774829855"
"226867.61538456043-1078656.354163354","239867.61538456043-1098656.354163354","23853.720883753125","23853.720883753125"
"-592132.3846154391-2003656.3541633522","-586132.3846154391-2021656.3541633522","18973.665961010276","18973.665961010276"
"433867.6153845603-1014656.3541633543","451867.6153845603-1023656.3541633543","20124.611797498106","20124.611797498106"
"844867.6153845601-1784656.3541633526","846867.6153845601-1792656.3541633526","8246.211251235321","8246.211251235321"
"-336132.3846154392-2327656.3541633515","-295132.3846154393-2356656.3541633515","50219.51811795883","50219.51811795883"
"561867.6153845603-1211656.3541633538","572867.6153845603-1231656.3541633538","22825.424421026655","22825.424421026655"
"545867.6153845603-1006656.3541633543","792867.6153845601-1359656.3541633536","430834.074789819","430834.074789819"
"9867.615384560544-1799656.3541633526","36867.615384560544-1758656.3541633526","49091.75083453431","49091.75083453431"
"135867.61538456054-1003656.3541633543","155867.61538456054-1007656.3541633543","20396.07805437114","20396.07805437114"
"75867.61538456054-902656.3541633545","134867.61538456054-915656.3541633545","60415.22986797286","60415.22986797286"
"175867.61538456043-951656.3541633543","216867.61538456043-974656.3541633543","47010.637094172635","47010.637094172635"
"850867.6153845601-2437656.3541633515","926867.6153845601-2462656.3541633515","80006.24975587845","80006.24975587845"
"142867.61538456054-841656.3541633545","148867.61538456054-822656.3541633547","19924.858845171053","19924.858845171053"
"552867.6153845603-1043656.3541633543","797867.6153845601-1323656.3541633536","372055.103445712","372055.103445712"
"783867.6153845601-2628656.354163351","787867.6153845601-2623656.354163351","6403.1242374328485","6403.1242374328485"
"415867.6153845603-1125656.354163354","418867.6153845603-1108656.354163354","17262.676501632068","17262.676501632068"
"551867.6153845603-894656.3541633545","562867.6153845603-901656.3541633545","13038.404810405298","13038.404810405298"
"227867.61538456043-1174656.3541633538","229867.61538456043-1203656.3541633538","29068.883707497265","29068.883707497265"
"653867.6153845603-1105656.354163354","664867.6153845603-1172656.3541633538","67896.98078707159","67896.98078707159"
"226867.61538456043-836656.3541633545","239867.61538456043-925656.3541633545","89944.42728707544","89944.42728707544"
"454867.6153845603-1137656.354163354","466867.6153845603-1163656.354163354","28635.642126552706","28635.642126552706"
"259867.61538456043-2476656.3541633515","259867.61538456043-2491656.354163351","14999.999999999534","14999.999999999534"
"327867.6153845603-937656.3541633545","337867.6153845603-910656.3541633545","28792.360097775938","28792.360097775938"
"-260132.38461543928-2044656.3541633522","-255132.38461543928-2027656.3541633522","17720.045146669352","17720.045146669352"
"258867.61538456043-925656.3541633545","264867.6153845604-870656.3541633545","55326.304774492215","55326.304774492215"
"-122132.38461543934-956656.3541633543","68867.61538456054-973656.3541633543","191755.0520846842","191755.0520846842"
"889867.6153845601-1527656.354163353","892867.6153845601-1536656.354163353","9486.832980505138","9486.832980505138"
"864867.6153845601-1541656.354163353","865867.6153845601-1513656.354163353","28017.851452243798","28017.851452243798"
"562867.6153845603-956656.3541633543","635867.6153845603-1011656.3541633543","91400.21881811881","91400.21881811881"
"819867.6153845601-1537656.354163353","825867.6153845601-1537656.354163353","6000.0","6000.0"
"518867.6153845603-1223656.3541633538","547867.6153845603-1292656.3541633536","74846.5096046567","74846.5096046567"
"-490132.38461543916-2335656.3541633515","-470132.38461543916-2356656.3541633515","29000.0","29000.0"
"-494132.38461543916-2336656.3541633515","-470132.38461543916-2351656.3541633515","28301.943396169812","28301.943396169812"
"534867.6153845603-1223656.3541633538","567867.6153845603-1233656.3541633538","34481.87929913333","34481.87929913333"
"626867.6153845603-2712656.3541633505","628867.6153845603-2712656.3541633505","2000.0","2000.0"
"336867.6153845603-1081656.354163354","352867.6153845603-1098656.354163354","23345.235059857503","23345.235059857503"
"-66132.38461543934-1800656.3541633526","-45132.38461543934-1776656.3541633526","31890.43743820395","31890.43743820395"
"441867.6153845603-1080656.354163354","445867.6153845603-1068656.354163354","12649.110640673518","12649.110640673518"
"219867.61538456043-1124656.354163354","245867.61538456043-1134656.354163354","27856.77655436824","27856.77655436824"
"-10132.384615439456-1856656.3541633524","-5132.384615439456-1886656.3541633524","30413.8126514911","30413.8126514911"
"-483132.38461543916-2361656.3541633515","-473132.38461543916-2363656.3541633515","10198.03902718557","10198.03902718557"
"297867.6153845603-1202656.3541633538","302867.6153845603-1223656.3541633538","21587.0331449229","21587.0331449229"
"631867.6153845603-2719656.3541633505","633867.6153845603-2717656.3541633505","2828.42712474619","2828.42712474619"
"543867.6153845603-1019656.3541633543","741867.6153845601-1230656.3541633538","289352.7259246052","289352.7259246052"
"219867.61538456043-1195656.3541633538","300867.6153845603-1205656.3541633538","81614.9496109627","81614.9496109627"
"443867.6153845603-991656.3541633543","447867.6153845603-980656.3541633543","11704.699910719624","11704.699910719624"
"-182132.38461543934-2131656.354163352","-170132.38461543934-2126656.354163352","13000.0","13000.0"
"-191132.38461543934-2092656.354163352","-169132.38461543934-2092656.354163352","22000.0","22000.0"
"560867.6153845603-954656.3541633543","562867.6153845603-944656.3541633543","10198.03902718557","10198.03902718557"
"543867.6153845603-1019656.3541633543","590867.6153845603-1034656.3541633543","49335.58553417604","49335.58553417604"
"275867.6153845604-908656.3541633545","277867.6153845604-904656.3541633545","4472.13595499958","4472.13595499958"
"454867.6153845603-1151656.354163354","491867.6153845603-1146656.354163354","37336.30940518894","37336.30940518894"
"454867.6153845603-1137656.354163354","455867.6153845603-1155656.354163354","18027.756377319947","18027.756377319947"
"541867.6153845603-1126656.354163354","548867.6153845603-1129656.354163354","7615.773105863908","7615.773105863908"
"-326132.3846154392-856656.3541633545","-304132.3846154392-864656.3541633545","23409.39982143925","23409.39982143925"
"988867.6153845601-1468656.3541633533","989867.6153845601-1469656.3541633533","1414.213562373095","1414.213562373095"
"415867.6153845603-986656.3541633543","416867.6153845603-975656.3541633543","11045.36101718726","11045.36101718726"
"326867.6153845603-1034656.3541633543","328867.6153845603-1016656.3541633543","18110.770276274834","18110.770276274834"
"-127132.38461543934-1752656.3541633526","-122132.38461543934-1753656.3541633526","5099.019513592785","5099.019513592785"
"333867.6153845603-931656.3541633545","337867.6153845603-910656.3541633545","21377.55832643195","21377.55832643195"
"83867.61538456054-930656.3541633545","128867.61538456054-908656.3541633545","50089.91914547278","50089.91914547278"
"-330132.3846154392-2325656.3541633515","-295132.3846154393-2356656.3541633515","46754.6789102438","46754.6789102438"
"819867.6153845601-1537656.354163353","828867.6153845601-1530656.354163353","11401.75425099138","11401.75425099138"
"819867.6153845601-2578656.354163351","820867.6153845601-2578656.354163351","1000.0","1000.0"
"97867.61538456054-936656.3541633545","134867.61538456054-922656.3541633545","39560.080889704965","39560.080889704965"
"652867.6153845603-2703656.3541633505","653867.6153845603-2703656.3541633505","1000.0","1000.0"
"143867.61538456054-844656.3541633545","222867.61538456043-918656.3541633545","108245.09226750181","108245.09226750181"
"238867.61538456043-980656.3541633543","243867.61538456043-977656.3541633543","5830.951894845301","5830.951894845301"
"261867.61538456043-992656.3541633543","263867.6153845604-986656.3541633543","6324.555320336759","6324.555320336759"
"-353132.3846154392-1180656.3541633538","-346132.3846154392-1178656.3541633538","7280.1098892805185","7280.1098892805185"
"399867.6153845603-735656.3541633547","407867.6153845603-727656.3541633547","11313.70849898476","11313.70849898476"
"859867.6153845601-1832656.3541633524","865867.6153845601-1794656.3541633526","38470.76812334246","38470.76812334246"
"-82132.38461543934-1814656.3541633526","-46132.38461543934-1815656.3541633526","36013.886210738216","36013.886210738216"
"337867.6153845603-1124656.354163354","337867.6153845603-1132656.354163354","8000.0","8000.0"
"-254132.38461543928-2239656.3541633515","-252132.38461543928-2238656.3541633515","2236.06797749979","2236.06797749979"
"-344132.3846154392-1179656.3541633538","-340132.3846154392-1189656.3541633538","10770.329614269009","10770.329614269009"
"534867.6153845603-1118656.354163354","563867.6153845603-1118656.354163354","29000.0","29000.0"
"-262132.38461543928-2264656.3541633515","-258132.38461543928-2269656.3541633515","6403.1242374328485","6403.1242374328485"
"296867.6153845603-910656.3541633545","333867.6153845603-907656.3541633545","37121.42238654117","37121.42238654117"
"247867.61538456043-980656.3541633543","253867.61538456043-987656.3541633543","9219.544457292888","9219.544457292888"
"890867.6153845601-1525656.354163353","898867.6153845601-1519656.354163353","10000.0","10000.0"
"864867.6153845601-1495656.3541633533","875867.6153845601-1505656.3541633533","14866.068747318506","14866.068747318506"
"961867.6153845601-2446656.3541633515","963867.6153845601-2458656.3541633515","12165.52506059644","12165.52506059644"
"783867.6153845601-1211656.3541633538","787867.6153845601-1173656.3541633538","38209.9463490856","38209.9463490856"
"575867.6153845603-962656.3541633543","677867.6153845601-1019656.3541633543","116846.05256490248","116846.05256490248"
"53867.615384560544-1053656.3541633543","86867.61538456054-1060656.354163354","33734.255586865955","33734.255586865955"
"64867.615384560544-996656.3541633543","70867.61538456054-989656.3541633543","9219.544457292888","9219.544457292888"
"415867.6153845603-986656.3541633543","443867.6153845603-973656.3541633543","30870.698080866263","30870.698080866263"
"344867.6153845603-1040656.3541633543","350867.6153845603-1030656.3541633543","11661.903789690601","11661.903789690601"
"854867.6153845601-1800656.3541633526","859867.6153845601-1832656.3541633524","32388.269481403066","32388.269481403066"
"435867.6153845603-1006656.3541633543","451867.6153845603-1023656.3541633543","23345.235059857503","23345.235059857503"
"372867.6153845603-1079656.354163354","375867.6153845603-1069656.354163354","10440.30650891055","10440.30650891055"
"794867.6153845601-1222656.3541633538","796867.6153845601-1221656.3541633538","2236.06797749979","2236.06797749979"
"528867.6153845603-1178656.3541633538","549867.6153845603-1191656.3541633538","24698.17807045694","24698.17807045694"
"62867.615384560544-882656.3541633545","65867.61538456054-878656.3541633545","5000.0","5000.0"
"249867.61538456043-926656.3541633545","277867.6153845604-896656.3541633545","41036.56905736638","41036.56905736638"
"860867.6153845601-1983656.3541633524","862867.6153845601-1960656.3541633524","23086.79276123039","23086.79276123039"
"-176132.38461543934-2126656.354163352","-170132.38461543934-2126656.354163352","6000.0","6000.0"
"-29132.384615439456-938656.3541633545","69867.61538456054-991656.3541633543","112294.25630903825","112294.25630903825"
"435867.6153845603-1018656.3541633543","437867.6153845603-1020656.3541633543","2828.42712474619","2828.42712474619"
"-122132.38461543934-956656.3541633543","70867.61538456054-986656.3541633543","195317.6899310453","195317.6899310453"
"-108132.38461543934-866656.3541633545","-43132.384615439456-930656.3541633545","91219.5154558496","91219.5154558496"
"142867.61538456054-833656.3541633545","277867.6153845604-896656.3541633545","148976.50821522155","148976.50821522155"
"477867.6153845603-776656.3541633547","483867.6153845603-766656.3541633547","11661.903789690601","11661.903789690601"
"-255132.38461543928-2049656.3541633522","-213132.38461543934-2062656.354163352","43965.89587396109","43965.89587396109"
"-351132.3846154392-1193656.3541633538","-344132.3846154392-1179656.3541633538","15652.475842498528","15652.475842498528"
"524867.6153845603-840656.3541633545","561867.6153845603-901656.3541633545","71344.23592694788","71344.23592694788"
"345867.6153845603-1096656.354163354","352867.6153845603-1098656.354163354","7280.1098892805185","7280.1098892805185"
"-227132.38461543934-926656.3541633545","-183132.38461543934-915656.3541633545","45354.161881794265","45354.161881794265"
"546867.6153845603-752656.3541633547","561867.6153845603-901656.3541633545","149753.13018431346","149753.13018431346"
"-183132.38461543934-2143656.354163352","-179132.38461543934-2127656.354163352","16492.422502470643","16492.422502470643"
"577867.6153845603-1182656.3541633538","582867.6153845603-1194656.3541633538","13000.0","13000.0"
"325867.6153845603-1117656.354163354","337867.6153845603-1132656.354163354","19209.372712298547","19209.372712298547"
"987867.6153845601-1382656.3541633536","989867.6153845601-1359656.3541633536","23086.79276123039","23086.79276123039"
"70867.61538456054-978656.3541633543","70867.61538456054-983656.3541633543","5000.0","5000.0"
"908867.6153845601-2393656.3541633515","926867.6153845601-2462656.3541633515","71309.18594402827","71309.18594402827"
"889867.6153845601-2758656.3541633505","896867.6153845601-2753656.3541633505","8602.325267042626","8602.325267042626"
"-345132.3846154392-1699656.3541633529","-341132.3846154392-1707656.3541633529","8944.27190999916","8944.27190999916"
"453867.6153845603-1142656.354163354","506867.6153845603-1170656.3541633538","59941.638282582724","59941.638282582724"
"441867.6153845603-1001656.3541633543","477867.6153845603-982656.3541633543","40706.26487409524","40706.26487409524"
"-66132.38461543934-1800656.3541633526","-45132.38461543934-1786656.3541633526","25238.858928247926","25238.858928247926"
"136867.61538456054-985656.3541633543","180867.61538456043-993656.3541633543","44721.35954999568","44721.35954999568"
"871867.6153845601-2475656.3541633515","875867.6153845601-2474656.3541633515","4123.105625617661","4123.105625617661"
"-475132.38461543916-2361656.3541633515","-470132.38461543916-2371656.3541633515","11180.339887498949","11180.339887498949"
"832867.6153845601-1530656.354163353","847867.6153845601-1548656.354163353","23430.749027719965","23430.749027719965"
"466867.6153845603-1133656.354163354","474867.6153845603-1135656.354163354","8246.211251235321","8246.211251235321"
"910867.6153845601-636656.3541633552","911867.6153845601-644656.3541633552","8062.25774829855","8062.25774829855"
"457867.6153845603-1157656.354163354","458867.6153845603-1133656.354163354","24020.824298928626","24020.824298928626"
