"ID1","ID2","Dist","DistM","BC_d10000_p0.01_beta0_Cvroliki","BC_d20000_p0.01_beta0_Cvroliki","BC_d50000_p0.01_beta0_Cvroliki","CF_beta0_Cvroliki","BC_d542300_p1.0E-10_beta0_Cvroliki"
"70","90","509544.8949798237","509544.8949798237","1.2331644723371199E-102","1.1104968132431589E-51","4.201210402978484E-21","23.56957125024111","4.550108437560965E-10"
"70","121","217082.93346092402","217082.93346092402","3.831892420106652E-44","1.9575220101206149E-22","2.073397934516985E-9","47.7220302049765","9.931057823773074E-5"
"70","86","449587.5887966655","449587.5887966655","1.209155736681639E-90","1.0996161769825138E-45","1.038715107282529E-18","25.5129732744998","5.124075765458569E-9"
"70","85","295237.1927789583","295237.1927789583","8.965230175187353E-60","2.994199421412567E-30","1.5506446633755743E-12","30.601612354899423","3.5961078843120228E-6"
"70","82","470468.9150198976","470468.9150198976","8.057809505374017E-95","8.976530234658616E-48","1.5179022333516893E-19","24.903977951199046","2.1157636879438083E-9"
"70","89","470230.79439781455","470230.79439781455","8.991685751743261E-95","9.482449974422887E-48","1.5515587473214106E-19","26.688212673475473","2.132858992573701E-9"
"70","76","70710.67811865458","70710.67811865458","7.208823231614725E-15","8.490478921483006E-8","0.0014844749562507326","22.97940422510342","0.049670285945004285"
"73","80","527648.5572803167","527648.5572803167","2.9531706526368893E-106","1.718479168519913E-53","7.835343199113908E-22","21.991493730915323","1.8657152216018264E-10"
"73","111","436908.45723103086","436908.45723103086","4.152489603527849E-88","2.0377658362843973E-44","3.3393483783704445E-18","26.759628248002407","8.781971397273356E-9"
"73","97","467740.31256670575","467740.31256670575","2.8309844680898717E-94","1.682552961451714E-47","1.9515901856594655E-19","23.766613708422216","2.3770225258142837E-9"
"73","78","31764.760348537184","31764.760348537184","4.436576048699386E-7","6.660762755645472E-4","0.05363022093162665","40.92687985767485","0.2595724056506533"
"73","77","29529.6461204668","29529.6461204668","1.2418546731129761E-6","0.001114385334214775","0.0658891879582841","40.12388318548921","0.28541315024775205"
"73","74","22671.56809750927","22671.56809750927","2.9220415056008973E-5","0.005405591092194171","0.12391882195126618","51.29207326555864","0.3818886808160118"
"73","79","5000.0","5000.0","0.10000000000000002","0.316227766016838","0.6309573444801932","106.9820998741256","0.8087235885573865"
"73","93","463763.9485772904","463763.9485772904","1.7668931398130734E-93","4.2034428030928116E-47","2.8149152175706646E-19","23.842220633836213","2.837039922688655E-9"
"73","91","495826.58258709736","495826.58258709736","6.834133883917491E-100","2.6142176427982215E-50","1.4687121801176335E-20","23.110470637685598","7.193972755083017E-10"
"73","90","448656.88448969525","448656.88448969525","1.856192878257307E-90","1.3624216961929618E-45","1.131682553709105E-18","24.185740587054088","5.33094811193215E-9"
"73","121","171685.75945604808","171685.75945604808","4.6009563047253875E-35","6.783034943685155E-18","1.3569680484423308E-7","53.424493448299785","6.825247344738313E-4"
"73","86","384346.1981079034","384346.1981079034","1.3513267641678293E-77","3.6760396681317645E-39","4.2281664653947014E-16","26.79447417301103","8.179674229729004E-8"
"73","85","216400.0924214219","216400.0924214219","5.247851240601468E-44","2.2908189017470296E-22","2.207985937839423E-9","36.0997887905417","1.0223205346306779E-4"
"73","82","413353.3597299044","413353.3597299044","2.1346567648735666E-83","4.620234588063218E-42","2.923250282764007E-17","25.53732441010406","2.3914416078109234E-8"
"73","89","424322.99018554226","424322.99018554226","1.3658467163098966E-85","3.6957363492406986E-43","1.0643400207721758E-17","26.919936471640142","1.4979366624280645E-8"
"73","76","143735.86887064716","143735.86887064716","1.7898895227386248E-29","4.230708596368491E-15","1.7805953921744106E-6","22.981162614830016","0.0022362160417461864"
"69","80","534464.2176984346","534464.2176984346","1.2798423011755592E-107","3.577488366403949E-54","4.1824574739871584E-22","23.872565092376302","1.3966494501046747E-10"
"69","111","531391.5693723407","531391.5693723407","5.268489581092596E-107","7.258436182190071E-54","5.550565412472917E-22","24.379977013930453","1.5891013817909974E-10"
"69","97","526095.0484465704","526095.0484465704","6.039351551488293E-106","2.4575092240646513E-53","9.044122690207388E-22","23.444722516323058","2.0503163853350362E-10"
"69","78","160377.67924496203","160377.67924496203","8.403576366170105E-33","9.167102249986145E-17","3.8449688897060565E-7","22.477670621991777","0.0011031616190521824"
"69","77","153769.30773076898","153769.30773076898","1.7625378570287747E-31","4.198258992759707E-16","7.066879576620261E-7","22.479420742560198","0.0014604858984590026"
"69","74","143892.32085139197","143892.32085139197","1.6654662247177083E-29","4.081012404683069E-15","1.7551214177274501E-6","24.526805079765225","0.0022214103323211017"
"69","79","113282.83188550659","113282.83188550659","2.205127081385437E-23","4.695878066331617E-12","2.942298460803842E-5","28.434946669691204","0.00814830143517476"
"69","73","102391.40588936141","102391.40588936141","3.32444247237009E-21","5.7657978393021116E-11","8.023128803373926E-5","30.287493002222785","0.012939120014773512"
"69","70","24758.836806279895","24758.836806279895","1.117461678746039E-5","0.003342845612268145","0.10224604730190728","53.24432955205907","0.3495003356414209"
"69","71","44944.41010848846","44944.41010848846","1.0259305876558619E-9","3.203015122748973E-5","0.015930286836434337","33.17779052862321","0.14832900114803038"
"69","93","514965.0473575846","514965.0473575846","1.0162265297714291E-103","3.1878308139167572E-52","2.5201272538535198E-21","23.83188493540283","3.2335377637284575E-10"
"69","91","534431.4736240742","534431.4736240742","1.2992875446185416E-107","3.6045631422109315E-54","4.195095676847558E-22","23.687768447790035","1.3998825641606296E-10"
"69","90","489050.0996830484","489050.0996830484","1.5487455209710302E-98","1.2444860469169713E-49","2.7415490014399435E-20","24.66623938638922","9.592594619247928E-10"
"69","121","193507.10581268053","193507.10581268053","1.9887437942306703E-39","4.4595333771939306E-20","1.8185103094684688E-8","53.798758966628505","2.702298067986855E-4"
"69","86","435124.12022318365","435124.12022318365","9.444434421170536E-88","3.073179854998815E-44","3.935819662833274E-18","26.48869827952328","9.469364882072682E-9"
"69","85","303250.7213511614","303250.7213511614","2.2379775712612667E-61","4.730726763681524E-31","7.412609911020551E-13","30.091604219374325","2.558959560096115E-6"
"69","82","446740.4167970473","446740.4167970473","4.486592650513184E-90","2.1181578436257255E-45","1.3501541039171646E-18","26.345221054971784","5.784642399092093E-9"
"69","89","436481.38562829886","436481.38562829886","5.055019955067973E-88","2.2483371533353206E-44","3.473318222808276E-18","28.854659520624683","8.939081717929846E-9"
"69","76","15999.999999999767","15999.999999999767","6.309573444802613E-4","0.025118864315097154","0.22908676527678226","59.906175170007934","0.5069444281286025"
"77","111","434084.09323540016","434084.09323540016","1.52468930144986E-87","3.9047270089596017E-44","4.331479757438962E-18","26.745032097516358","9.900867028785417E-9"
"77","97","479683.22880834556","479683.22880834556","1.1570556259022136E-96","1.0756652052699536E-48","6.499545695986441E-20","23.010438822193873","1.4940232820106758E-9"
"77","78","8000.0","8000.0","0.025118864315095805","0.15848931924611137","0.47863009232263837","108.29534876683272","0.7120003006850912"
"77","79","44283.179650969054","44283.179650969054","1.3911183194098298E-9","3.729769858060722E-5","0.016930618116257568","23.958875431596937","0.15255243605743357"
"77","93","478377.466024477","478377.466024477","2.11109022631505E-96","1.4529591275445603E-48","7.326582217270444E-20","22.949277918461853","1.51024607521326E-9"
"77","91","514560.00621890515","514560.00621890515","1.2246126920775027E-103","3.499446659227002E-52","2.6157711844511815E-21","22.137273666231966","3.247318386153771E-10"
"77","90","467577.8010128365","467577.8010128365","3.0509830678728526E-94","1.7467063484950333E-47","1.9810158946392469E-19","23.039176907499353","2.387327328660975E-9"
"77","121","202000.0","202000.0","3.9810717055349814E-41","6.30957344480194E-21","8.317637711026732E-9","45.02980033428948","1.8841890252519326E-4"
"77","86","400978.80243224796","400978.80243224796","6.371468107076392E-81","7.982147647767731E-41","9.137931629881329E-17","25.4876893554807","4.0366505447088955E-8"
"77","85","224501.67037240491","224501.67037240491","1.2579573747775946E-45","3.546769480495729E-23","1.0469674628735055E-9","34.37650711492424","7.24759916190319E-5"
"77","82","435197.6562436886","435197.6562436886","9.129957402589449E-88","3.0215819370967687E-44","3.909256255541279E-18","24.075870442052903","9.459044298017595E-9"
"77","89","452064.1547391253","452064.1547391253","3.865174023865608E-91","6.217052375415224E-46","8.268634790946244E-19","25.12117628894192","4.612612694234163E-9"
"79","80","501429.9552280455","501429.9552280455","5.176175042060995E-101","7.194563949302974E-51","8.766012912144056E-21","22.83949266796275","5.679574445339976E-10"
"79","111","423291.86148566514","423291.86148566514","2.1959765739173084E-85","4.686124810456192E-43","1.1703763587104523E-17","27.263859490123107","1.5649765812625336E-8"
"79","106","526046.5758846828","526046.5758846828","6.175680549733177E-106","2.485114149142403E-53","9.169984766011173E-22","23.407452480272166","2.2661272117394318E-10"
"79","97","447532.12175217055","447532.12175217055","3.1158435961395486E-90","1.7651752310010325E-45","1.2552063565426701E-18","24.501288267214697","5.59136309444465E-9"
"79","93","442620.60503324925","442620.60503324925","2.9914310237130225E-89","5.469397612021522E-45","1.9733304047281933E-18","24.63873263423104","6.977385789211683E-9"
"79","91","473235.6706758269","473235.6706758269","2.253543080675201E-95","4.747149756090702E-48","1.176449184360774E-19","23.893715676757648","1.87734765485984E-9"
"79","90","426090.36600233027","426090.36600233027","6.052388529648504E-86","2.460160265033262E-43","9.044528782151751E-18","25.110680289167583","1.3926124780390225E-8"
"79","121","145784.08692309321","145784.08692309321","6.969194984144807E-30","2.6399232913372323E-15","1.4744719772412906E-6","61.81679974039344","0.0020499565830926995"
"79","86","362703.73585062474","362703.73585062474","2.879074015307168E-73","5.365700341341443E-37","3.1034915412038207E-15","27.97439955597893","2.0500389299092445E-7"
"79","85","199484.33522459838","199484.33522459838","1.2680400046988347E-40","1.1260728238878846E-20","1.048640413651405E-8","38.3989382578223","2.0965889218757907E-4"
"79","84","539579.4658806056","539579.4658806056","1.213687969450456E-108","1.1024645514703393E-54","2.7552981425807624E-22","21.628075191934514","1.418219677073808E-10"
"79","82","389758.89983424335","389758.89983424335","1.1174292443888972E-78","1.057085258807868E-39","2.5682896798959687E-16","26.693495774712037","6.499249625858165E-8"
"79","89","398317.7123854773","398317.7123854773","2.1699889528040665E-80","1.4730882365982244E-40","1.1675930590301527E-16","28.29611953231765","4.518873641349854E-8"
"78","80","502291.74789160106","502291.74789160106","3.4805703936407385E-101","5.899635915580502E-51","8.097110840640455E-21","22.294190625369076","5.46702781610955E-10"
"78","111","392449.9968148804","392449.9968148804","3.2359413157773546E-79","5.688533480412465E-40","2.0044727009761987E-16","28.727094197350038","5.7996935245699504E-8"
"78","106","505099.0001969905","505099.0001969905","9.554323910448018E-102","3.0910349158506533E-51","6.313521179376701E-21","23.85601068583822","5.515182834968392E-10"
"78","102","532301.6062346605","532301.6062346605","3.4648046459586826E-107","5.88625912270256E-54","5.104335336142448E-22","23.13260832998413","1.5359117511911103E-10"
"78","97","429773.19599993626","429773.19599993626","1.1100966703257619E-86","1.0536112519927766E-43","6.442779795887668E-18","24.90011075117479","1.191642781877833E-8"
"78","126","542130.9804834978","542130.9804834978","3.7480425608319936E-109","6.129410983215329E-55","2.223195541075954E-22","37.83715173402966","1.491957283232087E-10"
"78","79","26019.223662515375","26019.223662515375","6.253962423650948E-6","0.0025007923591635808","0.09103974938003276","42.839482986091355","0.3312882947399398"
"78","93","427402.62048798864","427402.62048798864","3.307317603132428E-86","1.8186032011223415E-43","8.014847234640481E-18","24.899322378513993","1.3152936981001344E-8"
"78","91","462387.2835621669","462387.2835621669","3.3307595943619014E-93","5.771273338148092E-47","3.195278060958686E-19","23.902181718480538","2.9756971073471484E-9"
"78","90","415322.76605069434","415322.76605069434","8.618799739500755E-84","2.935779238890546E-42","2.438312463591101E-17","25.12765566818614","2.195301204386837E-8"
"78","121","149030.19828209316","149030.19828209316","1.5630049145847678E-30","1.2502019495204636E-15","1.0934327277818553E-6","58.688520628284756","0.0017860205081734642"
"78","86","349262.07924708887","349262.07924708887","1.404701837683259E-70","1.1852011802572839E-35","1.0703278644017496E-14","28.296180748063488","3.6280825332821195E-7"
"78","85","175866.4265856333","175866.4265856333","6.709878912163281E-36","2.5903433965718292E-18","9.233002147535472E-8","41.94987954503471","5.715141471803654E-4"
"78","84","533671.2471175487","533671.2471175487","1.8439560962594842E-107","4.294130990386162E-54","4.49935349632889E-22","21.390584000941868","1.4424939894236814E-10"
"78","82","382341.470416171","382341.470416171","3.4017775975328704E-77","5.832475972974831E-39","5.085588375255116E-16","26.523106168239295","8.908940714107795E-8"
"78","89","398848.34210511623","398848.34210511623","1.6995407375773944E-80","1.3036643500446708E-40","1.1119014991896492E-16","27.621419040928238","4.4182002641665546E-8"
"76","80","507764.7092896468","507764.7092896468","2.799356064123134E-102","1.6731276293586018E-51","4.891160006809882E-21","25.231957932765603","4.3395303819981716E-10"
"76","111","539860.1670803273","539860.1670803273","1.066514056925659E-108","1.0327216744726814E-54","2.544446459206537E-22","24.157730456205144","1.1091504635597681E-10"
"76","97","520220.145707564","520220.145707564","9.035888401422883E-105","9.505729036471942E-53","1.5536736012845247E-21","23.844351414797377","2.630601132864657E-10"
"76","78","194370.77969694883","194370.77969694883","1.3361156797469391E-39","3.655291615927434E-20","1.6794567032650788E-8","19.562273436392744","2.604996375774501E-4"
"76","77","195225.51062809347","195225.51062809347","9.013591554389476E-40","3.0022644044769736E-20","1.5523140020049893E-8","18.72262393970193","2.5121519463934235E-4"
"76","79","146085.59134972846","146085.59134972846","6.065711216346237E-30","2.462866463360577E-15","1.4340897971132872E-6","23.410648253536078","0.002023880789287783"
"76","93","506622.14716689906","506622.14716689906","4.73773283279595E-102","2.1766333712899065E-51","5.4342322162092575E-21","24.362567465786512","4.598469770882726E-10"
"76","91","520985.6044076452","520985.6044076452","6.351541184441372E-105","7.969655691710547E-53","1.4473602488642212E-21","24.42640566157075","2.4779593808837596E-10"
"76","90","477322.7419681566","477322.7419681566","3.4312440315810408E-96","1.8523617442554358E-48","8.074030471339135E-20","25.418451129704707","1.5793719187381045E-9"
"76","121","188875.62044901363","188875.62044901363","1.6783244064553013E-38","1.2955016041886253E-19","2.785961958986392E-8","55.487426605952614","3.2895594412006725E-4"
"76","86","428439.0271672265","428439.0271672265","2.052081317762611E-86","1.4325087496286405E-43","7.285156962556856E-18","27.065354254944687","1.2577485332133852E-8"
"76","85","314650.59987230215","314650.59987230215","1.1745730326672367E-63","3.427204447749268E-32","2.5940360369399716E-13","29.30614055207865","1.5770661652725185E-6"
"76","82","433081.97838284547","433081.97838284547","2.4188243025873874E-87","4.918154432902028E-44","4.750298244579164E-18","27.3354944290173","1.0330765298396553E-8"
"76","89","414363.36710669735","414363.36710669735","1.340684469877418E-83","3.661535838794177E-42","2.6635773657322208E-17","30.54593029209343","2.2863952227259393E-8"
"81","128","502932.40102423215","502932.40102423215","2.591312530754264E-101","5.09049362120636E-51","7.633152850635105E-21","7.7657096197116555","5.320318768852813E-10"
"81","125","430094.17573364","430094.17573364","9.575574803038745E-87","9.78548660161504E-44","6.255081471031878E-18","7.874108948240962","1.1723921897337492E-8"
"81","136","279946.4234456293","279946.4234456293","1.0249798102564511E-56","1.0124128655131025E-28","6.340785504683514E-12","10.216342991540056","6.883259556468137E-6"
"81","122","352642.87884487264","352642.87884487264","2.9609033477745813E-71","5.441418333279092E-36","7.839436492028433E-15","9.309503658286681","3.142484305536417E-7"
"81","118","281513.76520518423","281513.76520518423","4.9802020068779817E-57","7.057054631273575E-29","5.488445951933578E-12","10.453323131129908","6.440172306408318E-6"
"81","117","275190.8428709061","275190.8428709061","9.158649222903724E-56","3.0263260271992715E-28","9.825763012133321E-12","10.60024102290249","8.423390739457477E-6"
"81","110","204215.57237390053","204215.57237390053","1.4351111055401035E-41","3.788286031360493E-21","6.782301704166201E-9","12.832496874337588","1.7150206922329384E-4"
"81","115","216910.11963483816","216910.11963483816","4.1493118183630815E-44","2.03698596420375E-22","2.106663712756402E-9","12.673343749289959","1.0004196047441784E-4"
"81","112","211366.979445702","211366.979445702","5.328489457544641E-43","7.299650305010947E-22","3.510110772274361E-9","12.961796599800657","1.2658946860715864E-4"
"81","108","199719.8037251184","199719.8037251184","1.1377301182386233E-40","1.0666443260237328E-20","1.0261429152110969E-8","13.979922031255805","2.075731799913634E-4"
"81","105","175368.18411559126","175368.18411559126","8.440402877643155E-36","2.9052371465412517E-18","9.666575234296123E-8","14.39878817224166","5.837334295851159E-4"
"81","104","196900.99034794088","196900.99034794088","4.1667930433125806E-40","2.0412724079143823E-20","1.3303330668896172E-8","14.829960661510775","2.339645695752014E-4"
"81","100","107786.82665335291","107786.82665335291","2.770988154996298E-22","1.664628533636348E-11","4.881203723229146E-5","22.152050627855388","0.010289950881903799"
"81","101","165517.3706896044","165517.3706896044","7.879993551304101E-34","2.8071326208970076E-17","2.3949980955861764E-7","16.906750387696402","8.868769078308879E-4"
"81","98","159113.1672741132","159113.1672741132","1.5044111556295197E-32","1.2265443961102752E-16","4.3198961749061946E-7","17.467981559465112","0.0011640100133132496"
"81","99","91678.78707749116","91678.78707749116","4.615753253698243E-19","6.793933509902965E-10","2.1520309695265667E-4","21.56792411100809","0.020391313187114787"
"81","96","199912.4808509962","199912.4808509962","1.0411272887036343E-40","1.0203564517871362E-20","1.0080933873253747E-8","15.021374840694088","2.05881951787622E-4"
"81","95","117796.43458101753","117796.43458101753","2.7587546855986017E-24","1.6609499347056194E-12","1.9415233443804177E-5","22.256948438125693","0.006727231188321077"
"81","135","368391.09652650345","368391.09652650345","2.0978802513689105E-74","1.448406107198154E-37","1.838044996317967E-15","11.64982370351428","1.610187058571061E-7"
"81","119","481273.31112373085","481273.31112373085","5.56336783467012E-97","7.458798720100681E-49","5.611480149149554E-20","20.356369237354883","1.344193956758647E-9"
"81","120","252115.05310076146","252115.05310076146","3.7756295796182734E-51","6.144615186989559E-26","8.229962871894678E-11","15.200381146007896","2.2439025888161633E-5"
"81","94","55578.77292636078","55578.77292636078","7.6602935885171E-12","2.767723539032954E-6","0.005982036835407847","32.26940743599784","0.09443405902844443"
"81","87","140943.250991312","140943.250991312","6.47664065618873E-29","8.047757859297664E-15","2.302872853721983E-6","19.453132130240736","0.002517732410191854"
"81","83","2828.42712474619","2828.42712474619","0.271840759589002","0.5213835052904935","0.7706601718972752","150.73290136653813","0.8868371273300135"
"81","103","7810.249675906654","7810.249675906654","0.027412589638398824","0.16556747759870843","0.48706846573690893","93.07454059470244","0.7177598626994085"
"81","130","498554.91171986173","498554.91171986173","1.945439170883619E-100","1.3947900096013087E-50","1.1423614294264831E-20","7.977607166646928","6.407055114764742E-10"
"81","124","454017.62080342154","454017.62080342154","1.5720843317850972E-91","3.96495186828932E-46","6.907090841715332E-19","8.805682306950319","4.245463572833402E-9"
"81","114","292104.4333795702","292104.4333795702","3.7941397571505906E-59","6.159658884346267E-30","2.0692962218798104E-12","10.835694491856321","4.107718862332112E-6"
"81","111","421617.12488939497","421617.12488939497","4.74870315242691E-85","6.8910834797054306E-43","1.3655732611958435E-17","10.647482836906764","1.6803105206463846E-8"
"81","109","284541.73683310463","284541.73683310463","1.2349592670031318E-57","3.514198723753584E-29","4.15269970168932E-12","11.466107121623324","5.663131798717362E-6"
"81","106","312169.825575759","312169.825575759","3.6815854491200584E-63","6.067606982262496E-32","3.259920259459089E-13","11.220645060776247","1.752246995814021E-6"
"81","107","234008.54685245984","234008.54685245984","1.5786673591837058E-47","3.973244718342561E-24","4.361723447210954E-10","13.06635650309459","4.84047046091705E-5"
"81","102","250427.63425788275","250427.63425788275","8.21245775248289E-51","9.062261170636658E-26","9.613789963545319E-11","12.670470040962035","2.4105712120099715E-5"
"81","97","322405.0247747387","322405.0247747387","3.3036577180985625E-65","5.74774539980553E-33","1.2699862210122953E-13","12.953031184112959","1.1346410122220215E-6"
"81","93","310233.78281547595","310233.78281547595","8.97931975033246E-63","9.475927263509603E-32","3.8962667954471656E-13","13.468679762715267","1.9023740349254064E-6"
"81","91","236478.3288168282","236478.3288168282","5.0621409869482967E-48","2.249920217907359E-24","3.474296248012485E-10","15.25780563989063","4.358578270865363E-5"
"81","90","304200.5917154007","304200.5917154007","1.4450459492776365E-61","3.801375999921129E-31","6.791666177054044E-13","14.115259636273661","2.4578072451619137E-6"
"81","121","367175.7072574379","367175.7072574379","3.671626946309621E-74","1.916148988546982E-37","2.0557566779521758E-15","15.658917138287142","1.6954620880196687E-7"
"81","86","352886.66735936614","352886.66735936614","2.6464672753204157E-71","5.1443826406289175E-36","7.665373229172678E-15","13.736606710283219","3.110123698916325E-7"
"81","84","196206.52384668548","196206.52384668548","5.7371371310292724E-40","2.3952321664150372E-20","1.418205110864848E-8","16.65221738455947","2.4096615171028136E-4"
"81","82","309014.562763634","309014.562763634","1.574299825361453E-62","1.2547110525381743E-31","4.3593073477062544E-13","14.685207371115801","2.0035020740251243E-6"
"81","89","187747.17041809167","187747.17041809167","2.8220578771072153E-38","1.6798981746246451E-19","3.091100912108423E-8","18.716719013450284","3.451010907503429E-4"
"75","105","447966.5166058727","447966.5166058727","2.5509190602837455E-90","1.597159685297504E-45","1.2060276621679715E-18","120.24936104768523","5.542913073698923E-9"
"75","99","528337.0136570025","528337.0136570025","2.1507863353541325E-106","1.4665568107873912E-53","7.389277198861992E-22","102.73729937529177","2.0352665896326272E-10"
"75","127","395182.23644288396","395182.23644288396","9.195020703308693E-80","3.0323292537764913E-40","1.5585134058104781E-16","123.57772128962253","5.1623602085887386E-8"
"75","135","452085.1689670868","452085.1689670868","3.827949560329625E-91","6.187042557187258E-46","8.253033101867042E-19","116.53937054997904","4.655624974875265E-9"
"75","123","365034.2449688789","365034.2449688789","9.843533105182707E-74","3.1374405341269348E-37","2.5039762265502896E-15","133.8976432038186","1.8568490518906782E-7"
"75","119","357307.9903948406","357307.9903948406","3.4546330300387654E-72","1.858664313435529E-36","5.10129435831641E-15","138.34090938516135","2.5777961267777844E-7"
"75","120","381861.2313393436","381861.2313393436","4.243788505212315E-77","6.514436664219183E-39","5.315581073609164E-16","138.0896953568485","9.088398202115717E-8"
"75","113","354379.7398272081","354379.7398272081","1.3306138345916639E-71","3.647757988945626E-36","6.680522128888061E-15","119.92988919328933","2.919076261922248E-7"
"75","116","198123.69873389683","198123.69873389683","2.3727951895265356E-40","1.5403879996697378E-20","1.1886446791980742E-8","196.62684388565822","2.221280384953747E-4"
"75","92","179602.33851484206","179602.33851484206","1.200970381854075E-36","1.095887942197593E-18","6.544951903227637E-8","216.7730486483686","4.8768214350572897E-4"
"75","88","65734.31371817918","65734.31371817918","7.130783589811844E-14","2.670352708877957E-7","0.0023476181109896195","503.1438713432843","0.06135651864158397"
"75","83","525848.8375949875","525848.8375949875","6.764468096659164E-106","2.6053041570174437E-53","1.0159899400328684E-21","101.52443021457458","2.9749552822830165E-10"
"84","128","464275.78011350014","464275.78011350014","1.3958667980818588E-93","3.736130080821409E-47","2.685151507614494E-19","8.858664167384955","2.746406942117801E-9"
"84","125","505059.4024468796","505059.4024468796","9.73014944481798E-102","3.119318746909007E-51","6.275146973707599E-21","8.313426954902901","4.860890017299074E-10"
"84","136","318662.83121820085","318662.83121820085","1.8511165188718585E-64","1.360557429464798E-32","1.7926138654725952E-13","10.913268787957838","1.3300392081529897E-6"
"84","122","478758.8119293465","478758.8119293465","1.7710776972755554E-96","1.3308184313705441E-48","7.073714425381553E-20","8.928588450714448","1.4849030600461398E-9"
"84","118","396343.28554928175","396343.28554928175","5.386949324802415E-80","2.3209802508428232E-40","1.400453128324296E-16","9.866248719319286","4.91403884248789E-8"
"84","117","277856.0778532649","277856.0778532649","2.6840118526049736E-56","1.6382954106646866E-28","7.68700008496228E-12","11.663485583583265","7.5221168223806555E-6"
"84","110","304384.6251044881","304384.6251044881","1.3276236465429396E-61","3.6436570180835345E-31","6.677516899662743E-13","11.178303840140408","2.43867681135212E-6"
"84","115","260409.29322894712","260409.29322894712","8.282116862687503E-53","9.100613640127517E-27","3.8337895639084795E-11","12.4253136296902","1.5778235341917324E-5"
"84","112","262528.09373474633","262528.09373474633","3.1216287583208596E-53","5.587153799852712E-27","3.154105753383317E-11","12.348864191603965","1.4420747105124647E-5"
"84","108","176663.5219845904","176663.5219845904","4.648315557515783E-36","2.1559952591589304E-18","8.579443541130861E-8","15.518505968348627","5.5249527086626E-4"
"84","105","357212.8217183697","357212.8217183697","3.609405338359583E-72","1.8998435036495987E-36","5.146205578823915E-15","11.466485164985112","2.5882336068329417E-7"
"84","104","117388.24472663329","117388.24472663329","3.329285617840212E-24","1.8246330090843505E-12","2.0159056912055548E-5","20.473735191620296","0.006844841026785218"
"84","100","208146.58296498627","208146.58296498627","2.347920604236437E-42","1.5322925974618677E-21","4.722116325872656E-9","14.338611355613285","1.451381610998875E-4"
"84","101","121794.90958164037","121794.90958164037","4.37540323605107E-25","6.614683088441252E-13","1.3433946571877736E-5","20.44027871996718","0.005676812660543009"
"84","98","128062.48474865679","128062.48474865679","2.4406362097977975E-26","1.5622535677020543E-13","7.542244553063893E-6","19.59623794934075","0.004350414273137411"
"84","99","244034.83357914278","244034.83357914278","1.5596720309448964E-49","3.9492683258356813E-25","1.7322343917883397E-10","13.43588648132133","3.162300059388668E-5"
"84","96","74242.8447730821","74242.8447730821","1.4171996792983815E-15","3.7645712628377506E-8","0.0010722256914335781","27.831650989516472","0.04275270384756932"
"84","95","106400.18796975863","106400.18796975863","5.247620331645967E-22","2.2907685024126654E-11","5.546161109976478E-5","22.87556850464757","0.01091397334204372"
"84","135","531988.7216849615","531988.7216849615","4.0018026088245725E-107","6.325980247222222E-54","5.253528983704075E-22","11.330542578947712","1.5493150663729523E-10"
"84","120","408861.83485377993","408861.83485377993","1.6890131438232902E-82","1.2996203845059104E-41","4.421062004581333E-17","13.680118422355275","2.8879974993191082E-8"
"84","94","180579.62232765893","180579.62232765893","7.657297745295642E-37","8.750598691115736E-19","5.981568862517172E-8","15.90025628727854","4.6785983169978705E-4"
"84","87","27202.941017470886","27202.941017470886","3.6258663885195496E-6","0.0019041707876447296","0.08163612073436358","50.61616550615404","0.3150491918305259"
"84","103","119603.51165413162","119603.51165413162","1.2003217321075429E-24","1.0955919551126427E-12","1.6438399613561826E-5","25.366421688935386","0.006230370760589217"
"84","130","426063.3755675313","426063.3755675313","6.128086494545024E-86","2.4754972216799244E-43","9.067028426250782E-18","9.44652286910994","1.3912359211695964E-8"
"84","124","328402.19244091475","328402.19244091475","2.0871877243033527E-66","1.4447102561771175E-33","7.3099145854478E-14","10.563280473352215","8.795708711515749E-7"
"84","114","204002.45096566807","204002.45096566807","1.583105314632466E-41","3.978825598882748E-21","6.916748130442711E-9","12.965290470908213","1.7306104362633907E-4"
"84","111","279946.42344562965","279946.42344562965","1.0249798102562764E-56","1.0124128655130162E-28","6.340785504683311E-12","8.43179927795035","6.883259555073217E-6"
"84","109","177022.5974275596","177022.5974275596","3.9398575027011245E-36","1.9849074292523378E-18","8.300344214432264E-8","14.244272103019794","5.441357003492649E-4"
"84","106","165051.5071121735","165051.5071121735","9.765592039924172E-34","3.124994726383418E-17","2.499998312441842E-7","12.273126761501477","9.045943300895711E-4"
"84","107","129999.99999999977","129999.99999999977","1.0000000000001134E-26","1.0000000000000567E-13","6.309573444802078E-6","17.92553753516344","0.004006848123127574"
"84","102","112378.82362794135","112378.82362794135","3.3437613567983754E-23","5.782526573046055E-12","3.197768755871394E-5","18.575418383559935","0.008467144648354005"
"84","97","136824.70537150797","136824.70537150797","4.315776299274276E-28","2.0774446561278775E-14","3.365207011739007E-6","12.818747896909812","0.002998854953399383"
"84","93","118532.69591129686","118532.69591129686","1.965444649208904E-24","1.4019431690367853E-12","1.8142292456142918E-5","14.621435978350483","0.006520181876548617"
"84","91","54037.024344425","54037.024344425","1.558099295189672E-11","3.947276650033124E-6","0.006894757980975095","15.319013090622288","0.10082273326564899"
