"ID1","ID2","Dist","DistM","BC_d654500_p1.0E-10_beta0_Clunulatus"
"73","82","413353.3597299044","413353.3597299044","4.83616048010175E-7"
"73","89","424322.99018554226","424322.99018554226","3.2872855471060045E-7"
"73","76","143735.86887064716","143735.86887064716","0.006366237384288716"
"77","104","648269.2341920905","648269.2341920905","1.2450847407655123E-10"
"77","96","610724.9790208351","610724.9790208351","5.076848227990276E-10"
"77","87","617207.420564594","617207.420564594","3.7135331910842955E-10"
"77","80","555515.0763030647","555515.0763030647","3.2536789200462833E-9"
"77","124","596124.9868945262","596124.9868945262","7.796549053236076E-10"
"77","114","644677.4387242036","644677.4387242036","1.4303371015743217E-10"
"77","111","434084.09323540016","434084.09323540016","2.3318662239108868E-7"
"77","109","596359.790730394","596359.790730394","7.732410211809815E-10"
"77","106","553244.9728646429","553244.9728646429","3.5243851912873825E-9"
"77","107","618809.3405888437","618809.3405888437","3.510038112335845E-10"
"77","102","582619.0865393954","582619.0865393954","1.2690216997234309E-9"
"77","97","479683.22880834556","479683.22880834556","4.688104346930179E-8"
"77","126","565226.5032710326","565226.5032710326","2.3479965774408047E-9"
"77","78","8000.0","8000.0","0.7546912062340193"
"77","79","44283.179650969054","44283.179650969054","0.21057384933286324"
"77","93","478377.466024477","478377.466024477","4.9084888309373076E-8"
"77","91","514560.00621890515","514560.00621890515","1.3744236128460257E-8"
"77","90","467577.8010128365","467577.8010128365","7.180183561939857E-8"
"77","121","202000.0","202000.0","8.197370428518325E-4"
"77","86","400978.80243224796","400978.80243224796","7.473508090008118E-7"
"77","85","224501.67037240491","224501.67037240491","3.7142845018932775E-4"
"77","84","586584.1798071269","586584.1798071269","1.0906235450233497E-9"
"77","82","435197.6562436886","435197.6562436886","2.2422895778381863E-7"
"77","89","452064.1547391253","452064.1547391253","1.238752798876489E-7"
"65","105","614192.9664201622","614192.9664201622","4.334846695749847E-10"
"65","104","622643.5577439138","622643.5577439138","3.0671106658167816E-10"
"65","100","588191.2954133193","588191.2954133193","1.0306708874516077E-9"
"65","101","601984.2190622597","601984.2190622597","6.344248005880285E-10"
"65","98","599341.305100857","599341.305100857","7.828813924782363E-10"
"65","99","570201.7186926033","570201.7186926033","1.976679680106943E-9"
"65","96","592929.1694629289","592929.1694629289","8.926707531178011E-10"
"65","95","558838.9750187425","558838.9750187425","2.897533226213029E-9"
"65","75","479838.5145025352","479838.5145025352","4.66256278771207E-8"
"65","94","536093.2754661252","536093.2754661252","6.4674396057788356E-9"
"65","87","518313.6116290976","518313.6116290976","1.2053098150783576E-8"
"65","83","480337.3814310095","480337.3814310095","4.581677089521722E-8"
"65","81","461999.99999999907","461999.99999999907","8.735841228595703E-8"
"65","103","414744.49966214044","414744.49966214044","4.6045335650449507E-7"
"65","80","448612.304779973","448612.304779973","1.3987010724541224E-7"
"65","72","114061.38698087086","114061.38698087086","0.018083165376114447"
"65","107","647435.7110941584","647435.7110941584","1.2821361090955135E-10"
"65","102","639056.3355448395","639056.3355448395","1.7217149867743984E-10"
"65","97","647587.0597842414","647587.0597842414","1.275327428765034E-10"
"65","93","623653.7500889405","623653.7500889405","2.9600216015261763E-10"
"65","91","575626.6150900243","575626.6150900243","1.6035914584428982E-9"
"65","90","585437.4432849329","585437.4432849329","1.136279825429794E-9"
"65","121","623621.6801875951","623621.6801875951","3.0137840477101224E-10"
"65","86","611513.6956765555","611513.6956765555","4.537125735394914E-10"
"65","84","525235.1854169702","525235.1854169702","9.466447629197412E-9"
"65","82","555111.7004711747","555111.7004711747","3.300383351962016E-9"
"65","89","462456.48443934636","462456.48443934636","8.59425839525198E-8"
"65","68","629542.6911655788","629542.6911655788","3.053270678648725E-10"
"65","76","640738.6362628676","640738.6362628676","1.7960547328008486E-10"
"65","66","572315.4724450489","572315.4724450489","1.8274373148254502E-9"
"76","96","619229.3597690592","619229.3597690592","3.464066794399196E-10"
"76","87","597144.0362257663","597144.0362257663","7.521986076636431E-10"
"76","80","507764.7092896468","507764.7092896468","1.7466623267428626E-8"
"76","111","539860.1670803273","539860.1670803273","5.6436949074057806E-9"
"76","109","654385.9717322787","654385.9717322787","1.0040196659730939E-10"
"76","106","605029.7513345924","605029.7513345924","5.699646948872835E-10"
"76","107","647709.8115668767","647709.8115668767","1.2703363891774308E-10"
"76","102","611651.0443054921","611651.0443054921","4.5152550513765177E-10"
"76","97","520220.145707564","520220.145707564","1.1286017092274416E-8"
"76","78","194370.77969694883","194370.77969694883","0.0010721120763778015"
"76","77","195225.51062809347","195225.51062809347","0.0010403534024401716"
"76","79","146085.59134972846","146085.59134972846","0.005861135984175049"
"76","93","506622.14716689906","506622.14716689906","1.8172324384211256E-8"
"76","91","520985.6044076452","520985.6044076452","1.1041669684717067E-8"
"76","90","477322.7419681566","477322.7419681566","5.094044868888101E-8"
"76","121","188875.62044901363","188875.62044901363","0.0013007679880503529"
"76","86","428439.0271672265","428439.0271672265","2.844128175670079E-7"
"76","85","314650.59987230215","314650.59987230215","1.5577731145323728E-5"
"76","84","566996.4726521668","566996.4726521668","2.218004788792238E-9"
"76","82","433081.97838284547","433081.97838284547","2.415517907740295E-7"
"76","89","414363.36710669735","414363.36710669735","4.6669107596379907E-7"
"78","104","597318.1731707144","597318.1731707144","7.476045899408698E-10"
"78","101","627808.888118032","627808.888118032","2.557462038888883E-10"
"78","98","641732.8104437231","641732.8104437231","1.5669958014020143E-10"
"78","96","559225.3570788789","559225.3570788789","2.855524638095776E-9"
"78","95","635328.2616096969","635328.2616096969","2.014200626365414E-10"
"78","87","564344.7527885766","564344.7527885766","2.384885262566617E-9"
"78","103","649849.9826883122","649849.9826883122","1.177733056642491E-10"
"78","80","502291.74789160106","502291.74789160106","2.1162420969061466E-8"
"78","124","555115.3033379634","555115.3033379634","3.2997630895679293E-9"
"78","114","597181.7143885094","597181.7143885094","7.605327497010054E-10"
"78","111","392449.9968148804","392449.9968148804","1.008844614697075E-6"
"78","109","549444.2646893308","549444.2646893308","4.028372714578268E-9"
"78","106","505099.0001969905","505099.0001969905","1.9173346611452197E-8"
"78","107","568855.8692674265","568855.8692674265","2.034899046733955E-9"
"78","102","532301.6062346605","532301.6062346605","7.45181004250473E-9"
"78","97","429773.19599993626","429773.19599993626","2.7137173682207695E-7"
"78","129","644864.3268161125","644864.3268161125","2.630277044195219E-10"
"78","126","542130.9804834978","542130.9804834978","5.210364860578136E-9"
"78","79","26019.223662515375","26019.223662515375","0.4003653423994102"
"78","93","427402.62048798864","427402.62048798864","2.94974351725776E-7"
"78","91","462387.2835621669","462387.2835621669","8.615078269998783E-8"
"78","90","415322.76605069434","415322.76605069434","4.5118058614496784E-7"
"78","121","149030.19828209316","149030.19828209316","0.005284350586839474"
"78","86","349262.07924708887","349262.07924708887","4.609788390764292E-6"
"78","85","175866.4265856333","175866.4265856333","0.0020557259418509397"
"78","84","533671.2471175487","533671.2471175487","7.016540538114778E-9"
"78","82","382341.470416171","382341.470416171","1.43970277453209E-6"
"78","89","398848.34210511623","398848.34210511623","8.054905915223841E-7"
"79","104","611794.0830050578","611794.0830050578","4.492590370750457E-10"
"79","101","640401.4366005119","640401.4366005119","1.642138585304113E-10"
"79","98","653514.3456726864","653514.3456726864","1.0353192715579861E-10"
"79","96","572165.1859384661","572165.1859384661","1.8112581487626549E-9"
"79","95","644665.0292981616","644665.0292981616","1.4134060085269082E-10"
"79","87","570543.6004373371","570543.6004373371","1.9175923825621204E-9"
"79","103","651512.087378277","651512.087378277","1.5413954456284405E-10"
"79","80","501429.9552280455","501429.9552280455","2.1820231456326868E-8"
"79","124","586668.5606030027","586668.5606030027","1.1174963332837731E-9"
"79","114","618621.8554173457","618621.8554173457","3.533274296653311E-10"
"79","111","423291.86148566514","423291.86148566514","3.408759813036872E-7"
"79","109","571934.4368019811","571934.4368019811","1.8260216871150214E-9"
"79","106","526046.5758846828","526046.5758846828","9.179737526609164E-9"
"79","107","585861.7584379438","585861.7584379438","1.1186974004734936E-9"
"79","102","548730.3527234478","548730.3527234478","4.1308306575934226E-9"
"79","97","447532.12175217055","447532.12175217055","1.4528822659586944E-7"
"79","126","603619.0851853498","603619.0851853498","5.989647936210799E-10"
"79","93","442620.60503324925","442620.60503324925","1.727433089621002E-7"
"79","91","473235.6706758269","473235.6706758269","5.8817758442490806E-8"
"79","90","426090.36600233027","426090.36600233027","3.089114315774893E-7"
"79","121","145784.08692309321","145784.08692309321","0.005923636972181783"
"79","86","362703.73585062474","362703.73585062474","2.8728178117076293E-6"
"79","85","199484.33522459838","199484.33522459838","8.955936332403229E-4"
"79","84","539579.4658806056","539579.4658806056","5.7082545154474315E-9"
"79","82","389758.89983424335","389758.89983424335","1.1090175082015363E-6"
"79","89","398317.7123854773","398317.7123854773","8.206687152734015E-7"
"72","99","654049.692301738","654049.692301738","1.0389046255117036E-10"
"72","75","378613.2591444728","378613.2591444728","1.6414552695691417E-6"
"72","94","637063.5761052411","637063.5761052411","2.1501240895707556E-10"
"72","83","571316.0246308505","571316.0246308505","1.873365147424503E-9"
"72","81","561620.8685581392","561620.8685581392","2.625907499006209E-9"
"72","103","531662.4869219182","531662.4869219182","7.62145819088579E-9"
"72","80","609249.5383666687","609249.5383666687","6.008047864435422E-10"
"72","89","634294.0958262176","634294.0958262176","2.3070857559752106E-10"
"82","132","593023.6082990275","593023.6082990275","8.695366250918127E-10"
"82","128","495047.4724710744","495047.4724710744","2.7305458015106584E-8"
"82","125","588068.8735173789","588068.8735173789","1.0351194601981405E-9"
"82","136","399696.1345822593","399696.1345822593","7.818207405434303E-7"
"82","122","577984.4288560024","577984.4288560024","1.4759412742576744E-9"
"82","118","495100.9997970105","495100.9997970105","2.7254086520908482E-8"
"82","117","346620.8303030844","346620.8303030844","5.058668332987683E-6"
"82","110","399609.80968940153","399609.80968940153","7.84198724455918E-7"
"82","115","351728.5885452016","351728.5885452016","4.2266432366894594E-6"
"82","112","355140.8171415949","355140.8171415949","3.7485274947529833E-6"
"82","108","258257.6233143948","258257.6233143948","1.1327221742602735E-4"
"82","105","469965.95621385146","469965.95621385146","6.598821878674309E-8"
"82","104","192520.1288177419","192520.1288177419","0.0011442369933212673"
"82","100","317926.0920402726","317926.0920402726","1.3882211545441261E-5"
"82","101","214671.84258770396","214671.84258770396","5.248842248326878E-4"
"82","98","226035.39545832184","226035.39545832184","3.5191812465378296E-4"
"82","99","356799.66367697134","356799.66367697134","3.536030056191953E-6"
"82","96","148054.04418657382","148054.04418657382","0.005468977340357108"
"82","95","214308.1892975627","214308.1892975627","5.316426062783949E-4"
"82","135","639531.0782127788","639531.0782127788","1.693198012176551E-10"
"82","120","516991.2958648333","516991.2958648333","1.26175005400177E-8"
"82","94","294200.6118280516","294200.6118280516","3.198575865328408E-5"
"82","87","141410.7492378143","141410.7492378143","0.0069088848859413495"
"82","83","331295.9402105615","331295.9402105615","8.673270747477035E-6"
"82","103","232000.0","232000.0","2.853050090038927E-4"
"82","133","637216.6036757032","637216.6036757032","1.8368353401788157E-10"
"82","130","439256.18948399485","439256.18948399485","1.943907007555272E-7"
"82","124","309999.9999999993","309999.9999999993","1.8346792447615513E-5"
"82","114","239520.3540411541","239520.3540411541","2.1898134523697698E-4"
"82","111","208146.58296498607","208146.58296498607","6.603313408634294E-4"
"82","109","205197.46587129147","205197.46587129147","7.325225442128675E-4"
"82","106","161805.43872194114","161805.43872194114","0.0033713262606106615"
"82","107","179401.78371465523","179401.78371465523","0.001815302746431887"
"82","102","146123.23566086244","146123.23566086244","0.005853378880615491"
"82","97","86999.99999999977","86999.99999999977","0.04685339050256497"
"82","126","647748.4079486409","647748.4079486409","1.2681087134461147E-10"
"82","93","59999.99999999977","59999.99999999977","0.12113500777097086"
"82","91","50209.56084253277","50209.56084253277","0.17094492549118692"
"82","90","19000.0","19000.0","0.5125096684337073"
"82","121","101518.47122568385","101518.47122568385","0.028113546962173525"
"82","86","21633.307652783937","21633.307652783937","0.4671627213357268"
"82","85","209239.09768492097","209239.09768492097","6.354326909215941E-4"
"82","84","111018.01655587259","111018.01655587259","0.020126748521432876"
"82","89","16000.0","16000.0","0.5695588166942839"
"81","132","591906.2425756282","591906.2425756282","9.043987014142854E-10"
"81","134","545605.1685972183","545605.1685972183","4.610909264383312E-9"
"81","128","502932.40102423215","502932.40102423215","2.0690782428451774E-8"
"81","125","430094.17573364","430094.17573364","2.683245542686502E-7"
"81","136","279946.4234456293","279946.4234456293","5.281335062774927E-5"
"81","122","352642.87884487264","352642.87884487264","4.0928544189257315E-6"
"81","118","281513.76520518423","281513.76520518423","4.998003536920764E-5"
"81","117","275190.8428709061","275190.8428709061","6.24314570526869E-5"
"81","110","204215.57237390053","204215.57237390053","7.582688014786175E-4"
"81","115","216910.11963483816","216910.11963483816","4.851379472130693E-4"
"81","112","211366.979445702","211366.979445702","5.896007274216426E-4"
"81","108","199719.8037251184","199719.8037251184","8.882052031708267E-4"
"81","105","175368.18411559126","175368.18411559126","0.002092077572331367"
"81","104","196900.99034794088","196900.99034794088","9.808023716425598E-4"
"81","100","107786.82665335291","107786.82665335291","0.02254978730743768"
"81","101","165517.3706896044","165517.3706896044","0.0029586035448716137"
"81","98","159113.1672741132","159113.1672741132","0.003706257290056104"
"81","99","91678.78707749116","91678.78707749116","0.03974244575271647"
"81","96","199912.4808509962","199912.4808509962","8.822048262300851E-4"
"81","95","117796.43458101753","117796.43458101753","0.015856497516071377"
"81","127","595084.0276801246","595084.0276801246","8.087365380980693E-10"
"81","135","368391.09652650345","368391.09652650345","2.3518619112951993E-6"
"81","123","550543.3679556946","550543.3679556946","3.8755792765765266E-9"
"81","119","481273.31112373085","481273.31112373085","4.4330502844298065E-8"
"81","120","252115.05310076146","252115.05310076146","1.4059657573959008E-4"
"81","88","544331.7003445597","544331.7003445597","4.8328868407422124E-9"
"81","94","55578.77292636078","55578.77292636078","0.14152099955087621"
"81","87","140943.250991312","140943.250991312","0.007023454721773058"
"81","83","2828.42712474619","2828.42712474619","0.9052841525208791"
"81","103","7810.249675906654","7810.249675906654","0.7597460558730923"
"81","130","498554.91171986173","498554.91171986173","2.413569822212671E-8"
"81","124","454017.62080342154","454017.62080342154","1.1564795448963177E-7"
"81","114","292104.4333795702","292104.4333795702","3.443368099072089E-5"
"81","111","421617.12488939497","421617.12488939497","3.6155961062594674E-7"
"81","109","284541.73683310463","284541.73683310463","4.492961205669538E-5"
"81","106","312169.825575759","312169.825575759","1.699838080360705E-5"
"81","107","234008.54685245984","234008.54685245984","2.658404925223914E-4"
"81","102","250427.63425788275","250427.63425788275","1.491957812946936E-4"
"81","97","322405.0247747387","322405.0247747387","1.185838634467274E-5"
"81","93","310233.78281547595","310233.78281547595","1.819650744564769E-5"
"81","91","236478.3288168282","236478.3288168282","2.4371694880053398E-4"
"81","90","304200.5917154007","304200.5917154007","2.2499257938927063E-5"
"81","121","367175.7072574379","367175.7072574379","2.454604660730099E-6"
"81","86","352886.66735936614","352886.66735936614","4.057901422796275E-6"
"81","85","557008.0789360238","557008.0789360238","3.087189916408188E-9"
"81","84","196206.52384668548","196206.52384668548","0.0010050603744319957"
"81","82","309014.562763634","309014.562763634","1.89940020223972E-5"
"81","89","187747.17041809167","187747.17041809167","0.0013534469797955725"
"84","132","562747.7232295111","562747.7232295111","2.5227153343231356E-9"
"84","134","645515.2980371565","645515.2980371565","1.3717526667200197E-10"
"84","128","464275.78011350014","464275.78011350014","8.061302030984705E-8"
"84","125","505059.4024468796","505059.4024468796","1.91990085237305E-8"
"84","136","318662.83121820085","318662.83121820085","1.3527014876163263E-5"
"84","122","478758.8119293465","478758.8119293465","4.8430760670121866E-8"
"84","118","396343.28554928175","396343.28554928175","8.797004885009412E-7"
"84","117","277856.0778532649","277856.0778532649","5.6843631274388196E-5"
"84","110","304384.6251044881","304384.6251044881","2.2354058200663418E-5"
"84","115","260409.29322894712","260409.29322894712","1.0501428618978474E-4"
"84","112","262528.09373474633","262528.09373474633","9.747103402253433E-5"
"84","108","176663.5219845904","176663.5219845904","0.001998879267004445"
"84","105","357212.8217183697","357212.8217183697","3.485000790026383E-6"
"84","104","117388.24472663329","117388.24472663329","0.01608584689739026"
"84","100","208146.58296498627","208146.58296498627","6.603313626203175E-4"
"84","101","121794.90958164037","121794.90958164037","0.013775748609369753"
"84","98","128062.48474865679","128062.48474865679","0.011049787808744362"
"84","99","244034.83357914278","244034.83357914278","1.8682340459620083E-4"
"84","96","74242.8447730821","74242.8447730821","0.07339315240452762"
"84","95","106400.18796975863","106400.18796975863","0.02367710941528917"
"84","135","531988.7216849615","531988.7216849615","7.444406612289357E-9"
"84","120","408861.83485377993","408861.83485377993","5.663252740762935E-7"
"84","94","180579.62232765893","180579.62232765893","0.0017416186420775286"
"84","87","27202.941017470886","27202.941017470886","0.38403486062757"
"84","103","119603.51165413162","119603.51165413162","0.014879804478773895"
"84","130","426063.3755675313","426063.3755675313","3.0920489643802765E-7"
"84","124","328402.19244091475","328402.19244091475","9.602754843354595E-6"
"84","114","204002.45096566807","204002.45096566807","7.639755067512644E-4"
"84","111","279946.42344562965","279946.42344562965","5.2813350627748614E-5"
"84","109","177022.5974275596","177022.5974275596","0.0019737869283916196"
"84","106","165051.5071121735","165051.5071121735","0.0030074930544623066"
"84","107","129999.99999999977","129999.99999999977","0.010321693411197229"
"84","102","112378.82362794135","112378.82362794135","0.019185895240201055"
"84","97","136824.70537150797","136824.70537150797","0.008118529667561408"
"84","93","118532.69591129686","118532.69591129686","0.015451051698711913"
"84","91","54037.024344425","54037.024344425","0.14940908822323226"
"84","90","105380.26380684382","105380.26380684382","0.024542112113485344"
"84","121","196542.61624390763","196542.61624390763","9.932465093617506E-4"
"84","86","153733.53570382748","153733.53570382748","0.0044784743229621705"
"84","85","357999.99999999977","357999.99999999977","3.3898127327551965E-6"
"84","89","2828.42712474619","2828.42712474619","0.9052841525608871"
"83","132","581447.3320946605","581447.3320946605","1.3066520018590908E-9"
"83","134","522096.73433186597","522096.73433186597","1.0543095834450585E-8"
"83","128","496814.8548503749","496814.8548503749","2.565936564199854E-8"
"83","125","409591.2596723705","409591.2596723705","5.519772348732417E-7"
"83","136","265936.082546163","265936.082546163","8.645805519481937E-5"
"83","122","327757.532331447","327757.532331447","9.823030571836841E-6"
"83","118","258785.62556679928","258785.62556679928","1.111875473681807E-4"
"83","117","267615.39567072695","267615.39567072695","8.149810437148317E-5"
"83","110","182482.87590894612","182482.87590894612","0.0016288217280563747"
"83","115","206813.92603013903","206813.92603013903","6.920275131896814E-4"
"83","112","198917.06814650126","198917.06814650126","9.136464693595503E-4"
"83","108","201221.27124138697","201221.27124138697","8.425052815009393E-4"
"83","105","145910.93173576792","145910.93173576792","0.0058972616153242985"
"83","104","206693.0090738434","206693.0090738434","6.949776393801415E-4"
"83","100","97693.39793455829","97693.39793455829","0.03216313107674121"
"83","101","174450.5660638564","174450.5660638564","0.0021607171603635305"
"83","98","168217.12160181534","168217.12160181534","0.0026905292278935487"
"83","99","70349.129347846","70349.129347846","0.08416799712190562"
"83","96","214853.43841791296","214853.43841791296","5.215415904029774E-4"
"83","95","128996.12397277658","128996.12397277658","0.010692740199282558"
"83","127","564645.9067415607","564645.9067415607","2.359751154056081E-9"
"83","135","339299.277924371","339299.277924371","6.544870015220998E-6"
"83","123","520040.38304731617","520040.38304731617","1.1334094090584666E-8"
"83","119","450834.7812669287","450834.7812669287","1.293504809570296E-7"
"83","120","224664.19385384888","224664.19385384888","3.693107904141261E-4"
"83","88","519024.084219605","519024.084219605","1.177757887719175E-8"
"83","94","46615.448083226445","46615.448083226445","0.19398586382010485"
"83","87","159965.62130657939","159965.62130657939","0.0035967566971725888"
"83","103","16278.820596099706","16278.820596099706","0.5639992470178596"
"83","130","497579.13943411974","497579.13943411974","2.4978625355367E-8"
"83","124","461573.3961137703","461573.3961137703","8.865321351643667E-8"
"83","114","297994.96640044067","297994.96640044067","2.798871394120895E-5"
"83","111","432417.62221260095","432417.62221260095","2.472639782519608E-7"
"83","109","293639.2344357269","293639.2344357269","3.2623719135518335E-5"
"83","106","325235.2994371918","325235.2994371918","1.0734511494193725E-5"
"83","107","245283.50943347148","245283.50943347148","1.7879394090993876E-4"
"83","102","264367.16891474987","264367.16891474987","9.136432288750859E-5"
"83","97","340523.1269679049","340523.1269679049","6.269054338758799E-6"
"83","93","329328.10387211095","329328.10387211095","9.294991298804547E-6"
"83","91","255362.48745655638","255362.48745655638","1.254173782986967E-4"
"83","90","325345.9696999487","325345.9696999487","1.0692798285294512E-5"
"83","121","381776.1124009722","381776.1124009722","1.4686026846806363E-6"
"83","86","374225.8676254221","374225.8676254221","1.9154168021988677E-6"
"83","85","578999.9999999997","578999.9999999997","1.4241388438351406E-9"
"83","84","217999.99999999988","217999.99999999988","4.668884601271632E-4"
"83","89","207963.93918177247","207963.93918177247","6.645880032838866E-4"
"75","136","651257.2456410747","651257.2456410747","1.1208449028058902E-10"
"75","122","551690.1304174284","551690.1304174284","3.749595296619811E-9"
"75","118","552200.1448750256","552200.1448750256","3.6561522850850604E-9"
"75","110","554798.1614965927","554798.1614965927","3.336787518649335E-9"
"75","112","652534.2902867245","652534.2902867245","1.0716026078926744E-10"
"75","105","447966.5166058727","447966.5166058727","1.4315662909552993E-7"
"75","100","593701.1032497745","593701.1032497745","8.610942550068474E-10"
"75","99","528337.0136570025","528337.0136570025","8.465983263661195E-9"
"75","127","395182.23644288396","395182.23644288396","9.163772724878049E-7"
"75","135","452085.1689670868","452085.1689670868","1.2378375583943184E-7"
"75","123","365034.2449688789","365034.2449688789","2.646674978657E-6"
"75","119","357307.9903948406","357307.9903948406","3.473352715501808E-6"
"75","120","381861.2313393436","381861.2313393436","1.4642117221289259E-6"
"75","113","354379.7398272081","354379.7398272081","3.85025131891034E-6"
"75","116","198123.69873389683","198123.69873389683","9.395068345446733E-4"
"75","92","179602.33851484206","179602.33851484206","0.0018025396271999508"
"75","88","65734.31371817918","65734.31371817918","0.09900474663183234"
"75","94","570617.2096949053","570617.2096949053","1.991091048870441E-9"
"75","83","525848.8375949875","525848.8375949875","9.253499376089587E-9"
"75","81","548016.4231115702","548016.4231115702","4.244306208420682E-9"
"75","103","566202.2606807568","566202.2606807568","2.234019328117656E-9"
"86","132","569350.5071570574","569350.5071570574","1.9997945284667404E-9"
"86","128","473164.87612670404","473164.87612670404","5.896443316879731E-8"
"86","125","593299.2499573879","593299.2499573879","8.662559581952875E-10"
"86","136","405452.8332617736","405452.8332617736","6.384862017953455E-7"
"86","122","595003.3613350426","595003.3613350426","8.110349165537197E-10"
"86","118","512269.4603428936","512269.4603428936","1.4897640468226668E-8"
"86","117","348604.3602710667","348604.3602710667","4.717698382053774E-6"
"86","110","416015.62470657245","416015.62470657245","4.403158595346039E-7"
"86","115","366676.96955222014","366676.96955222014","2.498053225241263E-6"
"86","112","370863.8564217329","370863.8564217329","2.1559114444031834E-6"
"86","108","271311.62894354505","271311.62894354505","7.15605002801511E-5"
"86","105","502415.1669685139","502415.1669685139","2.107073324932648E-8"
"86","104","207537.94833716544","207537.94833716544","6.746229956564522E-4"
"86","100","347800.2300171751","347800.2300171751","4.853068487520627E-6"
"86","101","236393.73934180228","236393.73934180228","2.4444338523953315E-4"
"86","98","250169.94223927055","250169.94223927055","1.505545383561607E-4"
"86","99","390328.06714352465","390328.06714352465","1.0870271210996205E-6"
"86","96","167943.44286098212","167943.44286098212","0.002716559411970568"
"86","95","245153.0134426252","245153.0134426252","1.7961666326692487E-4"
"86","120","542492.3962600762","542492.3962600762","5.1445402865403245E-9"
"86","94","330193.8824387876","330193.8824387876","9.016145149802423E-6"
"86","87","181000.0","181000.0","0.0017160509408572402"
"86","103","276421.7791708895","276421.7791708895","5.978554505482754E-5"
"86","133","589840.6564488399","589840.6564488399","9.725674641447292E-10"
"86","130","410396.15007940715","410396.15007940715","5.365662789614825E-7"
"86","124","272360.05580848234","272360.05580848234","6.896910823836174E-5"
"86","114","229889.1037000228","229889.1037000228","3.0729920788701384E-4"
"86","111","158432.95111813027","158432.95111813027","0.0037960198779138665"
"86","109","191400.104493179","191400.104493179","0.0011902238693631522"
"86","106","141315.25041551562","141315.25041551562","0.006932135893812075"
"86","107","184200.97719610488","184200.97719610488","0.0015332852615044948"
"86","102","147122.3980228706","147122.3980228706","0.005651198932515088"
"86","97","56364.8826841676","56364.8826841676","0.13766072204365243"
"86","131","604566.7870467235","604566.7870467235","6.503786889655192E-10"
"86","129","609191.2671731255","609191.2671731255","5.527256458395224E-10"
"86","126","590620.8597738476","590620.8597738476","9.462351716447569E-10"
"86","93","41012.193308819595","41012.193308819595","0.23625516362055438"
"86","91","72006.94410957876","72006.94410957876","0.0793994525221397"
"86","90","28000.0","28000.0","0.37341564821000767"
"86","121","45177.42799230596","45177.42799230596","0.2040522368500869"
"86","89","64257.29530566938","64257.29530566938","0.10428531151335879"
"88","134","602744.5561761623","602744.5561761623","6.529381520762559E-10"
"88","125","625214.3632387207","625214.3632387207","2.802266035509421E-10"
"88","136","589964.4057059708","589964.4057059708","9.683423871876083E-10"
"88","122","486637.4420448959","486637.4420448959","3.670666809801884E-8"
"88","118","493401.45926010335","493401.45926010335","2.8933424106355225E-8"
"88","110","508896.8461289573","508896.8461289573","1.6812916120219726E-8"
"88","115","624928.7959439855","624928.7959439855","2.830177409739664E-10"
"88","112","611584.826495883","611584.826495883","4.5258440739197336E-10"
"88","105","408104.1533726406","408104.1533726406","5.816620623073624E-7"
"88","100","567014.9909834833","567014.9909834833","2.171065359640866E-9"
"88","99","501941.231619798","501941.231619798","2.1525726668483764E-8"
"88","127","316796.46462673723","316796.46462673723","1.4445011345173276E-5"
"88","135","382049.73498223966","382049.73498223966","1.45453334709706E-6"
"88","123","284494.28816761787","284494.28816761787","4.500467549208352E-5"
"88","119","277722.88346479414","277722.88346479414","5.7110614194952093E-5"
"88","120","314663.31212901155","314663.31212901155","1.5570765892685334E-5"
"88","113","336162.16324863175","336162.16324863175","7.308571494071346E-6"
"88","116","217589.06222510344","217589.06222510344","4.736873682170262E-4"
"88","92","195829.00704441094","195829.00704441094","0.0010184979967809325"
"88","94","552004.5289669277","552004.5289669277","3.775024058831499E-9"
"88","103","556003.5971106659","556003.5971106659","3.201168046314633E-9"
"85","128","572322.4615546722","572322.4615546722","1.8012639761688375E-9"
"85","136","574222.9532159085","574222.9532159085","1.6847678167468947E-9"
"85","117","510733.7858415082","510733.7858415082","1.5724643646414956E-8"
"85","110","603365.5608335626","603365.5608335626","6.043309735810265E-10"
"85","115","553740.9141466789","553740.9141466789","3.4632339580950793E-9"
"85","112","558849.7114609611","558849.7114609611","2.8935123513646435E-9"
"85","108","459373.4863920639","459373.4863920639","9.578707408237217E-8"
"85","104","401881.8234257426","401881.8234257426","7.239612547166582E-7"
"85","100","550436.190670635","550436.190670635","3.890220055922531E-9"
"85","101","435404.40971584077","435404.40971584077","2.2260053692886404E-7"
"85","98","450699.45640082564","450699.45640082564","1.2996776621505064E-7"
"85","99","594401.3795407944","594401.3795407944","8.283943622745338E-10"
"85","96","367164.8131289269","367164.8131289269","2.4555456037260186E-6"
"85","95","449026.7252625391","449026.7252625391","1.3784564317751445E-7"
"85","94","535156.9863133617","535156.9863133617","6.6592093606861346E-9"
"85","87","386082.89265389607","386082.89265389607","1.2621231030125793E-6"
"85","103","480037.49853527045","480037.49853527045","4.6300367479283884E-8"
"85","133","542999.9999999988","542999.9999999988","5.0550504579744926E-9"
"85","130","491797.72264621087","491797.72264621087","3.07017550029625E-8"
"85","124","337164.6482061838","337164.6482061838","7.0553032978350724E-6"
"85","114","386393.58172723284","386393.58172723284","1.2484055799477142E-6"
"85","111","173999.99999999983","173999.99999999983","0.002195240201585822"
"85","109","337249.1660478937","337249.1660478937","7.034356163545101E-6"
