"ID1","ID2","Dist","DistM","BC_d10000_p0.5_beta0_Nplicata","BC_d20000_p0.5_beta0_Nplicata","BC_d30000_p0.5_beta0_Nplicata","BC_d40000_p0.5_beta0_Nplicata","BC_d50000_p0.5_beta0_Nplicata","BC_d60000_p0.5_beta0_Nplicata","BC_d70000_p0.5_beta0_Nplicata","BC_d80000_p0.5_beta0_Nplicata","BC_d90000_p0.5_beta0_Nplicata","BC_d100000_p0.5_beta0_Nplicata","BC_d110000_p0.5_beta0_Nplicata","BC_d120000_p0.5_beta0_Nplicata","BC_d130000_p0.5_beta0_Nplicata","BC_d140000_p0.5_beta0_Nplicata","BC_d150000_p0.5_beta0_Nplicata","BC_d160000_p0.5_beta0_Nplicata","BC_d170000_p0.5_beta0_Nplicata","BC_d180000_p0.5_beta0_Nplicata","BC_d190000_p0.5_beta0_Nplicata","BC_d200000_p0.5_beta0_Nplicata"
"54","45","87.55634959999996","87556.34918610382","2.9125599055787115","2.9556967580846454","2.970333068242446","2.9777002505154324","2.98213634875456","2.98510034959531","2.9872207340577033","2.9888127976541647","2.9900521225820813","2.991044246671003","2.991856423985193","2.9925335406954727","2.993106700347366","2.9935981367887172","2.9940241654449937","2.994397029723849","2.9947260967767653","2.995018655267982","2.9952804615723436","2.9955161223337123"
"55","45","142.6223695999998","142622.36636408616","0.9901628748476572","0.9950692814310254","0.9967101470187526","0.9975315942019207","0.9980247874374254","0.998353718387803","0.9985887354378481","0.9987650345311057","0.9989021775665258","0.999011905553395","0.9991016919625235","0.9991765201343569","0.9992398406570526","0.9992941185846378","0.9993411618400809","0.9993823265052798","0.9994186496768379","0.9994509380487497","0.9994798285288873","0.9995058306750366"
"56","45","221.7350688","221735.0647362943","0.9847480042624952","0.9923447003246881","0.9948899331166361","0.9961649965365618","0.9969308188404324","0.9974416940937632","0.9978067652650721","0.9980806563282157","0.998293734686733","0.9984642301256628","0.9986037480519518","0.9987200278825709","0.9988184290839626","0.9989027806874261","0.9989758911726152","0.9990398672366462","0.9990963201073635","0.9991465031149","0.9991914058371723","0.9992318200125848"
"57","45","240.1665248000002","240166.5222413704","0.9834907219014868","0.9917110072503414","0.9944663424169679","0.9958468794198942","0.9966761213655098","0.9972293329104233","0.9976246720021532","0.9979212791698022","0.9981520345997882","0.9983366773616553","0.9984877741173294","0.9986137055490593","0.9987202753197456","0.9988116298893166","0.9988908106089437","0.9989600988877394","0.9990212395956182","0.9990755900330005","0.9991242218780786","0.9991679925626398"
"58","45","274.8772047999998","274877.2003600252","0.9811273258424031","0.9905187155437313","0.9936691130656817","0.9952480673398624","0.99619664396008","0.9968295305947159","0.9972818386299067","0.9976212043355245","0.997885235277969","0.998096510343604","0.9982694050320647","0.9984135068170482","0.9985354553437166","0.9986399945074835","0.9987306039688969","0.9988098939916067","0.9988798610039316","0.9989420580183662","0.9989977112614096","0.9990478018311256"
"59","45","159.7523112000001","159752.30867899727","0.9889878956534286","0.9944787054801267","0.9963157414599009","0.9972355315972885","0.9977878132178977","0.9981561708770331","0.9984193667458536","0.9986168091902362","0.9987704025297082","0.9988932942100962","0.9989938531955049","0.9990776600830553","0.9991485790946762","0.9992093708256812","0.9992620599844491","0.9993081652774765","0.9993488481849689","0.9993850121598323","0.9994173705097993","0.9994464939205581"
"60","45","1197.0","1197000.0000000023","0.920379018163751","0.9593638611933175","0.9727223690523602","0.9794712150917543","0.9835429775781891","0.9862668853065889","0.9882171511335093","0.989682380914076","0.990823505884747","0.9917373531223824","0.9924856731958883","0.9931097045677224","0.9936380375646732","0.9940911181242438","0.9944839550526454","0.9948278147066838","0.9951313190190137","0.995401178362145","0.9956426934890359","0.9958601072050143"
"61","45","260.0660200000002","260066.01717798208","0.9821351008480174","0.9910272957128967","0.9940092157892874","0.9955035387746729","0.9964012106503131","0.9970001082192957","0.9974281125766296","0.9977492364189877","0.9979990708828154","0.9981989834949307","0.9983625781446984","0.9984989275003232","0.9986143145766154","0.9987132283977366","0.9987989616344454","0.9988739842537635","0.9989401853622786","0.9989990344754169","0.9990516918837565","0.9990990859243796"
"62","45","544.2518855999965","544251.8754031095","31.44838767160298","32.69687008217877","33.12504956384417","33.34144530631875","33.4720275246236","33.55939425799886","33.621952351149545","33.66895494223054","33.705562388876444","33.7348798095488","33.75888761422283","33.778908446986584","33.7958593332296","33.81039609717454","33.82300017866713","33.834032981483745","33.84377108856208","33.852429766947665","33.860179066970645","33.86715510207995"
"63","45","446.5777887999983","446577.7772109136","0.9695197690614917","0.9846419496758666","0.9897349115303155","0.9922912625211746","0.9938282413249545","0.9948542162198015","0.9955877038328181","0.9961381744121518","0.9965665286097349","0.9969093445870364","0.9971899180996331","0.9974237896800946","0.9976217238583515","0.9977914129881146","0.9979385002473958","0.9980672193856243","0.9981808088835844","0.9982817881789364","0.9983721467337857","0.9984534764259356"
"64","45","791.4184103999974","791418.3976444802","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"65","45","207.75231120000018","207752.3086789973","0.9857028954333746","0.9928257125162375","0.9952114044321447","0.9964063992750335","0.9971240848147468","0.9976028290016747","0.9979449298575643","0.9982015824847371","0.9984012468278199","0.9985610070570284","0.9986917389863464","0.9988006953349976","0.9988928984529696","0.9989719364714729","0.9990404411462274","0.999100386590225","0.9991532826160909","0.9992003036567894","0.9992423769899671","0.9992802445045276"
"66","45","820.2174007999974","820217.3875177037","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"67","45","364.37972879999865","364379.72567696683","0.9750594083816208","0.9874509650517441","0.991616380804142","0.9937056732512621","0.9949613611094278","0.9957993677464061","0.9963983760104834","0.9968478686596376","0.9971976142381428","0.9974774990491905","0.997706554141604","0.9978974735644971","0.998059049303647","0.9981975636167839","0.9983176249044374","0.9984226903769954","0.9985154043882647","0.9985978240704027","0.9986715737631292","0.9987379531434613"
"68","45","437.352390399998","437352.38046649745","2.829782750834126","2.9134995851175276","2.9420189763802607","2.95639576896431","2.9650595769417043","2.970851231642951","2.9749958774002474","2.9781086071278464","2.9805321381806307","2.982472551598119","2.9840612137047122","2.985385821910321","2.98650715796881","2.9874686781449333","2.9883022757265967","2.989031887036096","2.98967582719259","2.9902483487086964","2.990760708749884","2.9912219167420107"
"69","45","223.86501039999976","223865.00705120547","0.9846026304407471","0.9922714499776496","0.9948409736979756","0.9961282296861431","0.9969013826392348","0.9974171512952721","0.9977857208440792","0.9980622373810879","0.9982773587771845","0.9984494892778677","0.9985903453997114","0.9987077406805617","0.9988070859284712","0.998892246863534","0.9989660588806127","0.9990306488697371","0.9990876435047146","0.9991383081321547","0.9991836418187248","0.9992244438952981"
"70","45","465.7666039999974","465766.59402887034","0.9682310997034894","0.9839873473289631","0.9892962041036522","0.9919613638287346","0.9935639047928666","0.9946337034826701","0.9953985505660715","0.995972571825517","0.9964192616511299","0.9967767577511358","0.9970693499601931","0.9973132424081564","0.9975196595375293","0.997696622509103","0.997850015811664","0.9979842542973897","0.9981027150169347","0.9982080252387926","0.9983022595925674","0.9983870781170677"
"71","45","1369.4306047999978","1369430.590953301","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"72","45","497.1047015999975","497104.6891454948","2.865980071770325","2.9321886086063045","2.954612331980581","2.965891440351611","2.972680531928065","2.977215629061611","2.9804594178903363","2.982894687237751","2.9847902256021133","2.9863075641301826","2.9875496234890466","2.98858508603287","2.9894615400694455","2.990213000534643","2.9908644262127813","2.9914345455409435","2.991937686478667","2.9923849972342307","2.9927852819852294","2.9931455861837026"
"73","45","709.6194199999971","709619.4077712568","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"74","45","1614.1290903999986","1614129.0757631366","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"75","45","531.7443135999981","531744.2994522841","8.509849193377946","8.751332571630833","8.833412610134886","8.874754495730684","8.899656816770204","8.91629899769963","8.928206215490762","8.937147553339646","8.944108408344801","8.949681179028035","8.954243422494594","8.958047151977867","8.961267013590673","8.964027859352035","8.966421312659762","8.968516133142625","8.970364929663742","8.97200863931475","8.9734795941812","8.974803669431678"
"76","45","715.2123528","715212.3368838199","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"77","45","798.6560031999995","798655.9876977159","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"78","45","633.1829160000004","633182.8996322968","3.7913758189568223","3.894264413017908","3.9291893611626763","3.9467713716685866","3.957359042678924","3.9644335665294794","3.9694946877039343","3.973294849347032","3.9762530937133604","3.978621305234715","3.9805600019666043","3.982176317977301","3.983544492387737","3.984717594588344","3.985734567937236","3.986624636593972","3.9874101595058984","3.9881085345128167","3.9887335020218133","3.989296058114877"
"79","45","539.5189151999972","539518.9027078679","4.72284042036368","4.859312933650293","4.905733628099052","4.929121142578978","4.943210710511147","4.95262761561791","4.959365689742141","4.964425661380896","4.96836500151395","4.9715188740077885","4.974100903333589","4.976253686973231","4.97807604927852","4.979638640620159","4.980993309593954","4.98217896736282","4.983225385950934","4.984155732588447","4.984988305023263","4.985737747034124"
"80","45","562.7199247999971","562719.9128346446","2.85413514433273","2.9261125219922057","2.950526848797983","2.962814204948564","2.970212421779631","2.9751553505450232","2.978691306399983","2.98134617158436","2.9834127859858426","2.985067161491429","2.986421458582767","2.987550532771909","2.988506253645724","2.9893256987109327","2.9900360754486215","2.9906578006319364","2.9912064945065397","2.991694311214964","2.992130849668095","2.992523791514245"
"81","45","827.9524696000015","827952.4522539976","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"82","45","868.3250520000008","868325.0352560282","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"83","45","710.1951104000016","710195.0929411165","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"84","45","638.3128575999997","638312.8419472079","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"85","46","672.3452439999971","672345.2377915608","0.9544658436302916","0.976967677884121","0.984585563884209","0.988416753138129","0.9907226187300993","0.9922628501985797","0.9933644813537572","0.9941915072751975","0.9948352256573284","0.9953505004419796","0.9957722874065473","0.9961239130743623","0.996421539465208","0.9966767185771709","0.9968979266680141","0.9970915240213395","0.9972623764372712","0.997414269828404","0.9975501940516417","0.9976725416898972"
"86","46","648.3797287999985","648379.7256769668","0.9560526845426213","0.9777794662103624","0.9851309005322143","0.9888273187014821","0.9910518237508507","0.9925376066085427","0.9936002436485587","0.9943979679693046","0.9950188629816111","0.9955158581111858","0.995922675126168","0.9962618162955673","0.9965488721022115","0.9967949857661598","0.9970083334400179","0.9971950501127173","0.9973598291567702","0.9975063222765113","0.9976374133065875","0.9977554099633766"
"87","46","703.7716519999967","703771.6446627537","0.9523889814959884","0.9759041866371864","0.9838709116551131","0.9878786295072823","0.9902910920222466","0.9919026724710006","0.9930554068211634","0.9939208366400628","0.994594470114444","0.9951337056005322","0.995575115718138","0.9959431070452772","0.9962545905601469","0.9965216539650121","0.9967531668243699","0.9969557846966247","0.9971345993762158","0.9972935726828104","0.9974358334407005","0.9975638854732725"
"88","46","756.2224487999968","756222.4381515862","1.8599319562776175","1.9285945770441824","1.9520859701003608","1.963947263311089","1.9711013393989814","1.9758863372912114","1.9793118633166626","1.9818852113296788","1.9838891990365481","1.9854939628040755","1.9868079927253868","1.9879037341644394","1.988831409084596","1.98962693064313","1.9903166602705766","1.9909203852401673","1.9914532477663291","1.9919270324776517","1.992351048162206","1.9927327455100643"
"89","46","700.220350399998","700220.3461105328","0.9526234480139646","0.9760243070815217","0.9839516440250702","0.9879394248037284","0.9903398467321544","0.991943367347688","0.9930903285788427","0.9939514197402851","0.994621673470635","0.9951582018614701","0.9955973948993109","0.9959635371577054","0.9962734550086416","0.9965391756367848","0.9967695241743788","0.9969711228216618","0.9971490378413003","0.9973072111795016","0.9974487559602199","0.9975761634388975"
"90","46","564.0315351999973","564031.529292576","1.8931493986949586","1.9457796416088562","1.9636739166187953","1.9726878900891494","1.9781177978172089","1.981746736176173","1.9843432531144378","1.9862930608118372","1.9878110136680456","1.989026281301921","1.990021190194244","1.990850692999582","1.9915528727199532","1.9921549547141506","1.9926769187000724","1.9931337587883111","1.993536947259932","1.993895411228741","1.9942162013691158","1.994504960325279"
"91","46","761.1980599999966","761198.0515339463","0.9486055366386192","0.9739638271715327","0.9825663461428227","0.9868960569236929","0.9895030359457938","0.991244846716906","0.9924908741507601","0.9934264225012805","0.9941546808656372","0.9947376719245099","0.99521491888865","0.9956127995947551","0.9959495921261852","0.9962383621155934","0.9964886971649055","0.9967077919336642","0.9969011508510792","0.9970730569349656","0.9972268927686792","0.997365365312286"
"92","46","782.1564287999968","782156.4209736036","0.9472284756417005","0.9732566340085747","0.9820906622759817","0.9865377002469671","0.9892155828590552","0.9910048750011181","0.992284921987856","0.9932460421501649","0.9939942236168462","0.9945931745487977","0.9950834937467795","0.9954922777204844","0.9958383030135518","0.9961349918499279","0.9963921936732499","0.9966172997445734","0.9968159649818495","0.9969925895496146","0.9971506485852639","0.9972929231418408"
"93","46","691.6568543999999","691656.8542494919","0.9531890705793017","0.9763140225251821","0.9841463467485488","0.9880860400416464","0.9904574221655504","0.9920415045493555","0.9931745428484123","0.9940251707284109","0.9946872738409454","0.9952172738480529","0.9956511202605497","0.9960128034063395","0.9963189456104073","0.9965814281073134","0.9968089688732811","0.9970081096603031","0.9971838551578014","0.9973400993848314","0.9974799176023855","0.9976057707571929"
"94","46","927.7615559999978","927761.5433949869","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"95","46","707.7695535999995","707769.5526217001","0.9521250982905193","0.9757689779299807","0.9837800345739371","0.9878101932709445","0.9902362089524435","0.991856861938222","0.9930160948875535","0.993886408635788","0.9945638466439746","0.9951061294919469","0.995550035377017","0.9959201082106044","0.9962333542081051","0.9965019291940952","0.9967347527490521","0.9969385179818202","0.9971183454274425","0.9972782192768348","0.9974212860279845","0.9975500636519187"
"96","46","1075.2337920000116","1075233.7649086292","2.6628877615371755","2.8260318150893196","2.8827821644918403","2.9116167326557063","2.929066480803685","2.9407622012887806","2.9491470751241597","2.955452624686661","2.96036697753463","2.9643047950740806","2.9675308408460954","2.9702221000466764","2.9725013719640003","2.97445653248172","2.9761521249329763","2.977636622010933","2.9789471344290614","2.980112555679941","2.9811557170988103","2.9820948985017592"
"97","46","784.3086607999986","784308.6578651011","0.947087177354697","0.9731840408446375","0.9820418269518733","0.9865009076755265","0.9891860687952888","0.9909802353992099","0.9922637750119828","0.9932275205991458","0.993977747597351","0.9945783371837981","0.9950699985743618","0.9954799020568973","0.995826875347838","0.9961243772802585","0.9963822841800712","0.9966080074929891","0.9968072175875472","0.9969843266558162","0.9971428193378861","0.9972854842941403"
"98","46","740.320855199998","740320.8511739209","0.9499792551129739","0.974668792520297","0.9830404169269007","0.9872531552344095","0.9897894588786657","0.9914839468831055","0.9926960712352981","0.9936061368743702","0.9943145424747483","0.9948816305866068","0.9953458523268263","0.9957328692390873","0.9960604626221746","0.9963413427311436","0.9965848362266996","0.9967979418489838","0.9969860140645649","0.9971532191567894","0.9973028474825756","0.9974375321726202"
"99","46","777.5685439999993","777568.5424949233","0.9475297497204966","0.9734113979816019","0.9821947720037589","0.9866161350705764","0.9892785005420845","0.9910574009631122","0.9923300022240262","0.993285525451054","0.994029346243669","0.9946248039045098","0.9951122618401951","0.9955186592742058","0.9958626636567915","0.9961576191667794","0.9964133179391934","0.9966371082049142","0.9968346119440787","0.9970102036808194","0.9971673382946707","0.997308780621383"
"100","46","915.0458279999975","915045.8146424489","0.9385434342026503","0.9687845138123597","0.9790798784910066","0.9842685171295279","0.9873948896674011","0.9894846529840706","0.9909800483962734","0.9921030778752417","0.9929774250477866","0.9936774575622621","0.9942505784965383","0.9947284317762666","0.9951329485450687","0.9954798081308698","0.9957805175650483","0.9960437128335491","0.9962760017226896","0.9964825262129721","0.9966673475721842","0.9968337161042768"
"101","46","850.9137879999967","850913.7802864844","0.942724822819612","0.9709401746861709","0.9805317199273228","0.9853629659603464","0.9882731321834367","0.9902180163617115","0.9916095622492505","0.9926545048305309","0.9934679991746946","0.9941192746262577","0.9946524539117714","0.9950969884195768","0.9954732881763613","0.9957959440815425","0.99607566379194","0.9963204829925614","0.9965365499041119","0.9967286487177414","0.9969005579918933","0.9970553016890576"
"102","46","971.2123528","971212.3368838195","0.9348966314473445","0.9669005282071907","0.977810128791258","0.9833110027896519","0.9866263702969902","0.9888428230974111","0.9904290515400539","0.9916203924837629","0.9925479816292175","0.9932906776452652","0.993898751362689","0.9944057638094276","0.9948349763503974","0.9952030202627271","0.9955221017895806","0.9958013820455176","0.9960478708643701","0.9962670232569266","0.9964631478483192","0.9966396929910354"
"103","46","855.6640007999981","855663.9969244285","0.9424144726597905","0.9707803421267813","0.9804241093188555","0.9852818592295208","0.9882080546309182","0.9901636780446228","0.9915629209135884","0.992613650535555","0.993431654402129","0.9940865428275941","0.9946226817273793","0.9950696850194075","0.9954480754804721","0.9957725246830164","0.996053799529553","0.996299980194497","0.996517248956523","0.996710416521333","0.9968832823973865","0.9970388873196442"
"104","46","774.9705631999998","774970.5627484766","0.9477003946376055","0.9734990470655868","0.98225373109707","0.9866605531111431","0.9893141307031424","0.9910871460659099","0.992355530710456","0.9933078843496326","0.9940492356783658","0.9946427151008258","0.9951285527127286","0.9955335986625011","0.9958764586186553","0.9961704325618463","0.9964252801725336","0.9966483253132132","0.9968451713111199","0.9970201781701139","0.9971767892976551","0.9973177603456311"
"105","46","1306.7607048000125","1306760.6768432101","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"106","46","1023.0824112000007","1023082.3945689083","0.931541378205005","0.9651639126101872","0.976638971409182","0.9824275609988694","0.9859171702142675","0.9882504598578146","0.989920475376079","0.9911748387640141","0.9921515535072067","0.9929336182314845","0.9935739478742106","0.9941078713388274","0.9945598768274356","0.9949474736769168","0.9952835131294969","0.9955776407513449","0.9958372373062733","0.9960680466249315","0.9962746055707948","0.9964605452457637"
"107","46","1032.8010887999967","1032801.0819142762","0.9309140590993726","0.9648388772740103","0.9764196925956695","0.9822621224876842","0.9857843470548494","0.9881395106945524","0.9898252146238513","0.9910913794840939","0.9920772940294844","0.9928667317696013","0.9935131026005661","0.9940520663901627","0.9945083410340299","0.9948996002732393","0.9952388161232641","0.9955357248658101","0.9957977767255604","0.9960307696198368","0.9962392831551127","0.9964269826583387"
"108","46","1023.8671087999966","1023867.0990922585","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"109","46","1364.6114224000082","1364611.3985445425","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"110","46","933.7321191999982","933732.106143464","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"111","46","1316.7880432000065","1316788.02205368","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"112","46","920.2611304000045","920261.1101190991","2.691646383613418","2.841251105758841","2.8931228392923227","2.919446305003065","2.935365985083487","2.9460318058948176","2.9536761782713565","2.959423682154652","2.963902412029431","2.967490728434554","2.97043015434899","2.9728821061157293","2.9749585617722993","2.9767396421170504","2.978284187445768","2.9796363828591192","2.9808300534603824","2.981891532580079","2.982841627096914","2.983696994925203"
"113","46","1120.6761951999977","1120676.1902332483","0.9252610597769084","0.9619049120245245","0.9744392338941106","0.9807675117093371","0.984584188196863","0.9871368871104507","0.9889642944969","0.9903370697441034","0.9914061011008303","0.9922621569912172","0.9929631161337151","0.9935476269965374","0.9940424818474352","0.9944668393148662","0.99483476232097","0.9951568066109499","0.9954410499115334","0.9956937787798166","0.9959199589975117","0.9961235651219266"
"114","46","1344.7829952000093","1344782.9714197963","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"115","46","1064.9899039999975","1064989.898732233","0.9288393574987505","0.9637631231266065","0.9756937801523317","0.9817143796067197","0.9853445569316791","0.9877721296697592","0.9895097710283238","0.9908150077621553","0.9918313820860876","0.9926452321608557","0.9933116061860147","0.9938672595823645","0.9943376706120376","0.9947410572748688","0.9950907914195202","0.9953969096607419","0.9956670921943142","0.9959073160119307","0.99612230223984","0.9963158295243811"
"47","46","637.6000791999968","637600.0717875008","0.9567673029362941","0.9781448271786208","0.9853762905412163","0.9890120460230102","0.9911999352972006","0.9926612163982313","0.993706307387605","0.994490847631596","0.9951014738024554","0.9955902446775986","0.9959903266822563","0.9963238511639834","0.996606151419838","0.9968481867303591","0.9970579982125922","0.9972416194842632","0.9974036663358882","0.9975477300873655","0.9976766468714714","0.9977926862217414"
"48","46","624.7422151999967","624742.2074112316","0.9576203915756929","0.9785808048269151","0.9856690693599175","0.9892324321548072","0.9913766302955198","0.9928086771175589","0.9938328340181524","0.9946016449588283","0.9952000201772084","0.995678979538847","0.9960710268277956","0.9963978508194199","0.9966744779532459","0.9969116480501933","0.9971172411186008","0.9972971698339609","0.9974559574279652","0.9975971231800984","0.9977234463140568","0.9978371508111166"
"49","46","766.8549143999967","766854.9057834398","0.9482336582199674","0.9737728986883787","0.9824379320432127","0.9867993203728804","0.9894254415135543","0.9911800704429103","0.9924352815770573","0.9933777329761728","0.994111369442554","0.9946986687000009","0.995179444337105","0.9955802682068937","0.9959195529569237","0.9962104604836557","0.9964626490737248","0.996683366459064","0.9968781576927804","0.9970513374157591","0.9972063131955876","0.9973458119930123"
"50","46","698.1564287999968","698156.4209736047","1.8960917663716774","1.9473469373590593","1.9647407594890947","1.9734963533536396","1.9787685903127992","1.9822913056383267","1.9848114031951374","1.9867035969155051","1.9881765610300353","1.9893557254055614","1.9903210209347852","1.9911257947722523","1.9918070136149622","1.992391102587785","1.9928974527800747","1.99334061567568","1.993731724308021","1.9940794414070404","1.9943906085565237","1.99467070086691"
"51","46","3.0","3000.0","0.9997920774647191","0.9998960333278251","0.9999306876841536","0.9999480153127087","0.9999584120339698","0.9999653432415313","0.9999702941334897","0.9999740073185446","0.9999768953608976","0.9999792058007856","0.9999810961646645","0.9999826714706267","0.9999840044237638","0.9999851469564384","0.999986137152479","0.9999870035748187","0.999987768065742","0.99998844761372","0.9999890556307233","0.9999896028463424"
"52","46","686.9970503999966","686997.0414071706","0.9534969937030402","0.9764717065553103","0.984252309913148","0.9881658294817274","0.990521406395096","0.9920949097304895","0.9932203708236369","0.99406530443514","0.9947229719289649","0.9952494191885248","0.9956803559936576","0.9960396125307917","0.9963437000752841","0.9966044204315155","0.9968304332590243","0.9970282365285047","0.9972028014204561","0.9973579958715751","0.9974968745376466","0.9976218818713455"
"53","46","758.6539047999966","758653.8956566632","0.9487728355099173","0.9740497089522265","0.9826241055140391","0.986939567021318","0.9895379358188516","0.9912739810536939","0.9925158777779328","0.993448321263526","0.9941741606779868","0.9947552140194348","0.9952308738859746","0.9956274308463452","0.9959631024579338","0.9962509110550076","0.9965004124465209","0.9967187774209564","0.9969114921356801","0.9970828253851266","0.9972361485153234","0.9973741594905268"
"54","46","719.7371671999966","719737.1567773483","0.9513356077786265","0.9753643461694848","0.983508046584123","0.9876053595285339","0.9900719361022368","0.9917197419554191","0.9928984249468492","0.993783356435664","0.9944721817239138","0.9950235857014832","0.9954749618100039","0.9958512649765622","0.996169786450863","0.9964428859432182","0.9966796327307811","0.996886832311303","0.9970696912416643","0.9972322606714615","0.9973777399976792","0.9975086895368296"
"55","46","824.4945263999974","824494.5160902292","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"56","46","851.1290903999986","851129.075763135","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"57","46","831.3422943999992","831342.2791987314","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"58","46","894.2417895999995","894241.774135343","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"59","46","841.6244679999977","841624.4584051401","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"60","46","519.7766999999978","519776.6952966377","2.791356631992443","2.8935551493040332","2.9285558315862374","2.9462352192205636","2.9569006451751405","2.964035125969734","2.96914307194616","2.9729805469353736","2.975969116952485","2.978362412353135","2.9803221775439","2.9819564260005107","2.9833400408761954","2.984526572644996","2.985555330585613","2.9864558217700052","2.9872506271255377","2.98795732099099","2.9885897858032706","2.989159133185377"
"61","46","844.2123528","844212.3368838201","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"62","46","488.5706423999969","488570.6345359769","3.7943167819639","3.8957217649643754","3.9301577790029687","3.947496470316813","3.957938529888925","3.9649161407966984","3.9699081184138243","3.9736564664873963","3.9765744377030052","3.9789104473457257","3.9808228081299375","3.982417185133266","3.9837668011894105","3.9849240001928092","3.9859271937356358","3.9868052073239753","3.987580095166412","3.9882690181615867","3.988885529712241","3.989440476335769"
"63","46","591.9625655999971","591962.5535217638","0.9597986862494303","0.9796931592337625","0.9864158690223479","0.9897945035378619","0.9918272364518881","0.9931847104251796","0.994155472045607","0.9948841658896084","0.9954512970138746","0.9959052346744082","0.9962767921782655","0.9965865293215534","0.9968486898085964","0.9970734536861399","0.9972682900395458","0.9974388030799727","0.9975892799737549","0.9977230562705638","0.9978427660580507","0.9979505171472222"
"64","46","466.0","465999.99999999977","0.9682154360024704","0.983979387996756","0.9892908692466024","0.9919573519041814","0.993560690066824","0.9946310216590886","0.9953962500920572","0.9959705577496664","0.9964174705583457","0.9967751451891365","0.9970678835643141","0.9973118978830487","0.997518418180491","0.997695469615883","0.9978489396125131","0.9979832452249218","0.9981017651889114","0.9982071280843199","0.998301409576494","0.9983862705331722"
