"ID1","ID2","Dist","DistM","BC_d10000_p0.5_beta0_Cauriga","BC_d20000_p0.5_beta0_Cauriga","BC_d30000_p0.5_beta0_Cauriga","BC_d40000_p0.5_beta0_Cauriga","BC_d50000_p0.5_beta0_Cauriga","BC_d60000_p0.5_beta0_Cauriga","BC_d70000_p0.5_beta0_Cauriga","BC_d80000_p0.5_beta0_Cauriga","BC_d90000_p0.5_beta0_Cauriga","BC_d100000_p0.5_beta0_Cauriga","BC_d110000_p0.5_beta0_Cauriga","BC_d120000_p0.5_beta0_Cauriga","BC_d130000_p0.5_beta0_Cauriga","BC_d140000_p0.5_beta0_Cauriga","BC_d150000_p0.5_beta0_Cauriga","BC_d160000_p0.5_beta0_Cauriga","BC_d170000_p0.5_beta0_Cauriga","BC_d180000_p0.5_beta0_Cauriga","BC_d190000_p0.5_beta0_Cauriga","BC_d200000_p0.5_beta0_Cauriga"
"97","91","134.20815599999978","134208.15280171327","0.9907405348334878","0.9953595002980018","0.9969039358907514","0.9976770521055407","0.9981412095958512","0.9984507678853031","0.9986719397259026","0.9988378507573392","0.998966911726398","0.9990701725083435","0.9991546665418148","0.9992250836950117","0.9992846713162573","0.9993357492484208","0.99938001890149","0.9994187564566412","0.9994529378993057","0.9994833223853202","0.999510509287374","0.9995349781315026"
"98","91","376.1126991999996","376112.6983722088","0.9742667465865995","0.9870495157724356","0.991347600767496","0.9935036566477425","0.9947995403153836","0.9956644016773403","0.9962826200990268","0.996746535809251","0.9971075084820006","0.9973963807410691","0.9976327930183275","0.9978298460545968","0.9979966136394676","0.998139579467234","0.9982634997507791","0.9983719426192079","0.9984676372860323","0.9985527069123595","0.9986288279848501","0.9986973419114867"
"99","91","339.79394239999885","339793.9392393405","0.9767224792183071","0.9882927092811659","0.992179830773645","0.9941291210306465","0.9953005329506479","0.9960822409689096","0.9966409797003808","0.997060239419187","0.9973864522433998","0.9976474993456595","0.9978611341572332","0.9980391981124337","0.9981898924308963","0.9983190770992914","0.9984310506689221","0.9985290378447624","0.9986155051036147","0.9986923711751281","0.9987611510963712","0.998823057075506"
"100","91","660.0365831999984","660036.5799264604","0.9552805140227967","0.977384527206563","0.9848656104361649","0.9886275978378123","0.9908916843853001","0.9924039552703148","0.9934855616064185","0.9942975398932717","0.9949295373403131","0.9954354245179845","0.9958495235281039","0.9961947376242833","0.9964869353274861","0.9967374587153924","0.9969546299307785","0.9971446935592004","0.9973124268514836","0.9974615467978267","0.9975949888072944","0.9977151018792813"
"101","91","508.2792239999984","508279.2206135794","0.9653821640623219","0.9825386323510755","0.9883249449062317","0.9912308673316603","0.992978520367214","0.9941453338955184","0.9949796114733551","0.9956057790770704","0.9960930707511698","0.9964830758057128","0.9968022844265528","0.997068369719709","0.9972935742910499","0.997486647265694","0.9976540074117122","0.9978004705736866","0.997929720631576","0.9980446236272053","0.9981474427850416","0.9982399890836435"
"102","91","737.6345639999979","737634.5596729072","0.9501561572606092","0.9747595381737022","0.9831014327040543","0.9872991128192622","0.9898263192288629","0.9915147163325687","0.9927224772335147","0.9936292632663665","0.9943351138972911","0.9949001554069951","0.9953627009164345","0.9957483197739119","0.9960747293379755","0.9963545941247598","0.9965972072111684","0.996809542122449","0.9969969340252156","0.99716353417947","0.9973126210730264","0.9974468183351908"
"103","91","426.67619519999784","426676.1902332492","0.9708581186410367","0.9853213276089362","0.9901901204914922","0.9926335313744626","0.9941024710670049","0.9950829716619073","0.9957839212668457","0.9963099574803328","0.9967192888684718","0.997046875060047","0.9973149802063855","0.997538456232093","0.9977275904429259","0.9978897340221743","0.9980302797719302","0.9981532735408589","0.998261810041955","0.9983582968396025","0.9984446350372747","0.9985223457990547"
"104","91","203.07821439999992","203078.21048680207","0.9860222988443257","0.9929865552183099","0.9953188876608225","0.9964871074019522","0.9971886972985055","0.9976566982989803","0.9979911191968308","0.9982420084338027","0.998437188111603","0.9985933593302658","0.998721153951035","0.9988276619612516","0.9989177929954078","0.9989950546408279","0.9990620195672903","0.9991206175601636","0.9991723245257291","0.9992182885193821","0.9992594159902051","0.9992964321612811"
"105","91","637.5117687999966","637511.760032932","0.9567731595282579","0.9781478208983845","0.9853783011084921","0.9890135595118928","0.9912011487666293","0.9926622291134544","0.9937071763430506","0.9944916085678616","0.9951021506055264","0.9955908540995289","0.9959908809248126","0.9963243593897794","0.9966066206842573","0.996848622581709","0.9970584050927996","0.9972420010047017","0.9974040254722923","0.9975480693207353","0.9976769682919834","0.9977929916067405"
"106","91","776.587884799997","776587.8784786812","0.9475941594066479","0.9734444819334321","0.982217026862992","0.9866329013029274","0.9892919496998057","0.9910686287351608","0.992339638378618","0.9932939652000949","0.9940368538571366","0.9946315648016635","0.9951184111206745","0.9955242984152425","0.9958678708153418","0.9961624558166293","0.9964178333037187","0.9966413423093058","0.996838597772724","0.9970139687372171","0.9971709057520144","0.9973121701862779"
"107","91","280.06601999999947","280066.01717798226","0.9807745157994433","0.9903406059530444","0.9935499921104085","0.9951585833187816","0.9961249878687435","0.9967697788909977","0.9972305994255032","0.9975763546309534","0.9978453582232447","0.9980606133240323","0.9982367656716036","0.9983835830436104","0.9985078299933515","0.9986143396854981","0.9987066572753177","0.9987874421672278","0.9988587283808892","0.9989220981754506","0.998978800873119","0.9990298360529741"
"108","91","209.0","209000.0","0.9856176523813964","0.9927827820733982","0.9951827151575575","0.9963848564050932","0.9971068380680921","0.9975884497915749","0.9979326005811047","0.9981907915850021","0.9983916529925695","0.9985523712195029","0.9986838871940489","0.9987934970711287","0.9988862532864801","0.9989657654700208","0.9990346811487204","0.9990949862675731","0.9991481996895748","0.9991955028884836","0.9992378287015956","0.9992759234663382"
"109","91","569.5899831999973","569589.9705197336","0.9612882480037444","0.9804530830201639","0.9869258953849683","0.9901783087000865","0.9921348992270772","0.9934414403400778","0.9943757372778519","0.9950770365655548","0.9956228334966247","0.9960596865786092","0.9964172543953396","0.9967153256271711","0.9969676093897306","0.9971839034390055","0.9973713962387888","0.9975354813567059","0.997680284760856","0.9978090165440603","0.9979242116929118","0.9980278986975311"
"110","91","113.4802335999998","113480.23074035523","0.9921650044514462","0.9960747986227972","0.9973814841767593","0.9980354696215948","0.998428066704025","0.9986898838862639","0.9988769381926256","0.999017251913897","0.9991263984347967","0.9992137242372249","0.9992851782980388","0.9993447272519448","0.9993951176000173","0.9994383113492427","0.999475747441959","0.9995085051733662","0.9995374099456158","0.9995631037782441","0.9995860935567625","0.9996067848095195"
"111","91","496.5361575999971","496536.146650571","0.9661682735015334","0.9829385909107107","0.9885931360287652","0.9914325952432221","0.9931401839420546","0.99428021001565","0.9950953154723661","0.995707083053657","0.9961831622943995","0.9965641895743869","0.9968760475647912","0.9971360037706241","0.9973560196609333","0.9975446433480388","0.9977081460656214","0.9978512329268612","0.9979775030811858","0.9980897566323379","0.998190204722876","0.9982806166476372"
"113","91","384.45079679999867","384450.79348883254","0.9737038289959559","0.9867643229241498","0.9911566350945551","0.9933601174418821","0.9946845575082576","0.9955684984442583","0.9962003657213229","0.9966745293433971","0.9970434792978531","0.9973387375953355","0.9975803775998537","0.9977817889920914","0.9979522457779306","0.9980983747714064","0.9982250372071725","0.9983358800240514","0.998433692730645","0.998520645403916","0.9985984515830956","0.9986684823280124"
"114","91","524.5311095999976","524531.0960166878","0.9642952783091622","0.9819853758122685","0.9879539002477112","0.990951752514858","0.9927548285254377","0.9939587014799515","0.994819504438493","0.9954655958469173","0.995968401472128","0.9963708288209956","0.9967002085026369","0.9969747747460571","0.9972071591049165","0.9974063888097434","0.9975790867503633","0.9977302219773225","0.9978635956042822","0.9979821649068323","0.9980882651724059","0.9981837650558115"
"115","91","543.1757695999972","543175.7569573605","0.9630498768521406","0.9813510466964106","0.987528398043224","0.9906316402661539","0.9924982644722057","0.993744634221098","0.9946358564858123","0.9953047976706201","0.9958253962822541","0.9962420712217517","0.996583116756769","0.9968674105522248","0.9971080301841956","0.997314321809234","0.9974931424070549","0.9976496367315633","0.9977877403481675","0.9979105151676948","0.9980203791273983","0.9981192670326285"
"93","92","203.48528159999998","203485.28137423904","0.9859944778799205","0.9929725463878246","0.9953095264824745","0.9964800782694176","0.9971830700293455","0.9976520067049806","0.9979870964812063","0.9982384876718677","0.9984340579329218","0.998590541728363","0.9987185921666296","0.9988253134081958","0.9989156249044593","0.9989930412576488","0.999060140283566","0.9991188556282319","0.9991706661509456","0.9992167222044084","0.9992579320517245","0.9992950223674503"
