"ID1","ID2","Dist","DistM"
"55","27","608.7838464","608783.8379715737"
"56","27","687.8965456000009","687896.5363437819"
"57","27","707.6000792000011","707600.0717875"
"59","27","625.9137879999993","625913.7802864847"
"28","27","114.35533999999991","114355.33905932738"
"61","27","727.4995744000014","727499.5667241117"
"30","27","132.8284272","132828.4271247462"
"33","27","158.74011679999987","158740.1153701776"
"65","27","675.1858656000011","675185.858225127"
"34","27","176.45584479999994","176455.8441227157"
"69","27","631.6518063999995","631651.803615609"
"39","27","242.09545679999985","242095.45442950533"
"42","27","417.0681183999982","417068.10921903554"
"43","27","392.86710879999885","392867.09909225884"
"44","27","448.06097199999823","448060.96654409915"
"45","27","458.4335543999985","458433.54954612965"
"46","27","666.1564287999968","666156.4209736048"
"47","27","456.45079679999924","456450.79348883266"
"48","27","458.06601999999947","458066.01717798226"
"49","27","551.1442343999983","551144.2276647844"
"50","27","489.4751855999982","489475.1801064721"
"52","27","509.53405919999864","509534.0546095178"
"30","28","29.284272","29284.2712474619"
"33","28","34.48528159999999","34485.28137423857"
"34","28","59.656854399999986","59656.85424949238"
"39","28","117.84062159999989","117840.62043356628"
"42","28","296.15642880000024","296156.4209736041"
"43","28","297.73002079999986","297730.0141024112"
"44","28","323.80613679999925","323806.13254816004"
"45","28","334.17871919999885","334178.71555019054"
"46","28","588.1787191999983","588178.7155501915"
"47","28","332.19596159999935","332195.95949289366"
"48","28","333.8111847999996","333811.18318204326"
"49","28","426.889399199998","426889.39366884535"
"50","28","365.2203503999985","365220.34611053293"
"51","28","722.0193407999977","722019.3359837575"
"52","28","385.27922399999875","385279.2206135787"
"53","28","418.8599623999978","418859.9564173224"
"54","28","430.73506879999843","430735.0647362944"
"55","28","484.5290111999972","484529.0039756346"
"56","28","563.6417103999969","563641.7023478426"
"57","28","583.3452439999983","583345.2377915609"
"58","28","616.7838463999967","616783.8379715737"
"59","28","501.65895279999756","501658.94629054563"
"61","28","603.2447391999985","603244.7327281727"
"62","28","728.3717311999987","728371.7164502537"
"65","28","550.9310303999982","550931.0242291878"
"67","28","647.9116895999997","647911.6882454314"
"68","28","669.1930119999968","669193.0009000633"
"69","28","507.3969711999996","507396.9696196699"
"37","29","450.2031079999975","450203.10216783034"
"38","29","514.8700583999996","514870.0576850898"
"40","29","243.83052560000064","243830.5191657995"
"41","29","468.0660199999987","468066.0171779829"
"60","29","394.91378799999967","394913.78028648486"
"31","29","114.5096703999998","114509.66799187825"
"32","29","507.1076511999984","507107.6477383256"
"35","29","122.79394239999978","122793.93923934006"
"36","29","474.97770959999804","474977.7054234143"
"33","30","19.0","19000.0"
"34","30","14.142136","14142.13562373095"
"39","30","99.52691279999992","99526.91193458151"
"42","30","302.0315351999998","302031.52929257625"
"43","30","303.60512719999946","303605.12242138345"
"44","30","305.4924279999997","305492.4240491753"
"45","30","315.8650103999993","315865.0070512057"
"46","30","594.0538255999992","594053.8238691635"
"47","30","313.8822527999994","313882.25099390885"
"48","30","315.4974759999996","315497.47468305845"
"49","30","408.57569039999845","408575.6851698606"
"50","30","346.9066415999988","346906.6376115482"
"51","30","727.8944471999987","727894.4443027298"
"52","30","366.9655151999988","366965.51211459393"
"53","30","400.54625359999824","400546.24791833764"
"54","30","412.42135999999846","412421.35623730964"
"55","30","466.21530239999765","466215.29547664983"
"56","30","545.3280015999974","545327.9938488579"
"57","30","565.031535199998","565031.5292925761"
"58","30","598.4701375999971","598470.1294725889"
"59","30","483.345243999998","483345.2377915609"
"61","30","584.9310303999982","584931.0242291879"
"62","30","710.0580223999993","710058.007951269"
"63","30","711.7960407999966","711796.0312803934"
"65","30","532.6173215999979","532617.3157302031"
"67","30","629.5979807999997","629597.9797464466"
"68","30","650.8793031999969","650879.2924010786"
"69","30","489.0832623999996","489083.26112068514"
"37","31","568.7666039999965","568766.594028871"
"38","31","633.4335543999978","633433.5495461305"
"40","31","381.5117687999988","381511.7600329315"
"41","31","586.6295159999968","586629.5090390235"
"60","31","532.5950311999982","532595.021153617"
"32","31","625.6711471999968","625671.1395993662"
"35","31","260.2741760000004","260274.16997969546"
"36","31","593.5412055999966","593541.197284455"
"60","32","363.126991999999","363126.9837220814"
"62","32","693.3250520000008","693325.0352560278"
"64","32","667.6122735999966","667612.2650963197"
"66","32","675.0853607999967","675085.3531617385"
"35","32","357.4142136","357414.2135623738"
"36","32","4.2426408","4242.640687119285"
"68","32","703.8641592000029","703864.1404994288"
"37","32","80.36753439999988","80367.53236814721"
"38","32","22.0","22000.0"
"71","32","726.7493615999972","726749.3500861673"
"40","32","332.62236959999893","332622.36636408675"
"41","32","4.0","4000.0"
"73","32","637.3523903999966","637352.3804664975"
"42","32","675.6173215999972","675617.3157302041"
"43","32","639.0193407999977","639019.3359837572"
"46","32","193.86501039999976","193865.00705120567"
"51","32","184.99495199999978","184994.94936611684"
"34","33","7.071068","7071.067811865475"
"38","33","723.8284272","723828.4271247475"
"39","33","32.9705632","32970.56274847731"
"42","33","222.09040880000023","222090.40379562188"
"43","33","223.6640007999999","223663.99692442903"
"44","33","238.93607840000047","238936.0748630711"
"45","33","249.3086608000003","249308.6578651016"
"46","33","514.1126991999996","514112.69837220904"
"47","33","247.32590319999986","247325.90180780468"
"48","33","248.94112639999992","248941.12549695422"
"49","33","342.0193407999996","342019.3359837564"
"50","33","280.35029199999997","280350.28842544404"
"51","33","647.9533207999991","647953.3188057751"
"52","33","300.4091655999993","300409.1629284897"
"53","33","333.9899039999994","333989.89873223344"
"54","33","345.86501039999877","345865.0070512054"
"55","33","399.6589527999988","399658.94629054563"
"56","33","478.7716519999984","478771.6446627537"
"57","33","498.4751855999974","498475.180106472"
"58","33","531.9137879999982","531913.7802864846"
"59","33","416.78889439999915","416788.8886054567"
"61","33","518.3746807999973","518374.6750430836"
"62","33","634.8031871999974","634803.1739553298"
"63","33","636.5412055999966","636541.1972844541"
"65","33","466.06097199999743","466060.9665440989"
"67","33","556.0","555999.9999999998"
"68","33","575.6244679999966","575624.4584051394"
"69","33","413.82842719999996","413828.42712474597"
"70","33","655.7300207999969","655730.0141024109"
"72","33","687.0681183999966","687068.1092190354"
"75","33","721.1219439999968","721121.9330881978"
"39","34","76.97056319999997","76970.56274847747"
"42","34","279.4751856000001","279475.1801064722"
"43","34","281.0487775999997","281048.7732352795"
"44","34","282.9360784000001","282936.07486307126"
"45","34","293.3086607999997","293308.6578651017"
"46","34","571.4974759999993","571497.4746830594"
"47","34","291.3259031999995","291325.9018078048"
"48","34","292.9411263999997","292941.1254969544"
"49","34","386.0193407999989","386019.3359837565"
"50","34","324.3502919999993","324350.2884254441"
"51","34","705.3380975999988","705338.0951166257"
"52","34","344.40916559999886","344409.16292848985"
"53","34","377.98990399999866","377989.89873223356"
"54","34","389.86501039999854","389865.00705120555"
"55","34","443.6589527999981","443658.94629054575"
"56","34","522.7716519999976","522771.6446627538"
"57","34","542.4751855999975","542475.1801064721"
"58","34","575.9137879999976","575913.7802864847"
"59","34","460.7888943999984","460788.8886054568"
"61","34","562.3746807999977","562374.6750430838"
"62","34","687.5016727999987","687501.658765165"
"63","34","689.2396911999966","689239.6820942893"
"65","34","510.06097199999755","510060.966544099"
"67","34","607.0416311999998","607041.6305603426"
"68","34","628.3229535999968","628322.9432149746"
"69","34","466.5269127999997","466526.91193458106"
"70","34","708.4285063999968","708428.4989122461"
"37","35","290.6396119999995","290639.61030678975"
"38","35","418.82842719999996","418828.4271247471"
"71","35","633.0071463999993","633007.1426749361"
"40","35","84.46803919999988","84468.03743153556"
"41","35","333.0416311999997","333041.63056034327"
"60","35","235.55130159999976","235551.2985522208"
"46","35","584.1370879999986","584137.0849898487"
"51","35","575.267029599999","575267.0273047598"
"36","35","315.4142136","315414.2135623737"
"60","36","316.08536079999976","316085.35316173866"
"62","36","684.2367416000022","684236.7235014592"
"64","36","658.0092447999966","658009.2347159896"
"66","36","665.4823319999966","665482.3227814083"
"68","36","719.8347224000033","719834.7032479059"
"37","36","36.35534","36355.33905932738"
"38","36","61.656854399999986","61656.8542494925"
"71","36","691.8376719999966","691837.6618407359"
"40","36","285.58073839999946","285580.73580374406"
"41","36","12.4142136","12414.213562373096"
"73","36","627.749361599997","627749.3500861675"
"42","36","701.2619815999976","701261.9766708768"
"43","36","664.6640007999981","664663.9969244299"
"46","36","219.50967039999978","219509.6679918784"
"51","36","210.63961199999983","210639.61030678957"
"86","37","728.3868751999968","728386.8683519033"
"60","37","254.4457488000005","254445.7428549493"
"62","37","712.8935960000024","712893.5777509516"
"64","37","645.7909927999972","645790.9806465099"
"66","37","653.2640799999969","653264.0687119288"
"38","37","129.28427199999993","129284.27124746214"
"71","37","630.7127783999966","630712.770159708"
"40","37","223.94112639999992","223941.12549695466"
"41","37","74.9116895999999","74911.68824543142"
"73","37","615.5311095999975","615531.0960166877"
"43","37","710.3380975999988","710338.0951166255"
"77","37","725.7615559999972","725761.543394987"
"46","37","265.1837671999998","265183.76618407405"
"51","37","256.3137088","256313.70849898522"
"86","38","693.9116895999994","693911.6882454313"
"90","38","712.4894783999973","712489.4654563451"
"60","38","412.0437295999978","412043.72260139626"
"62","38","637.0285855999989","637028.570699746"
"64","38","611.3158071999969","611315.8005400379"
"66","38","618.7888943999973","618788.8886054567"
"68","38","642.8103336000011","642810.3166302664"
"71","38","717.7737503999978","717773.736703807"
"40","38","381.5391071999991","381539.10524340166"
"41","38","39.18376719999999","39183.76618407365"
"73","38","581.0559239999967","581055.9159102156"
"42","38","598.5462535999973","598546.2479183385"
"43","38","561.9482727999978","561948.2681718916"
"77","38","691.2863703999967","691286.363288515"
"46","38","116.9655151999998","116965.51211459388"
"82","38","700.6761951999977","700676.1902332485"
"51","38","107.92388399999982","107923.88155425126"
"90","39","670.3544888000004","670354.4725075506"
"94","39","719.717826400004","719717.8207935911"
"42","39","211.65180639999977","211651.80361560924"
"43","39","213.22539839999985","213225.39674441636"
"44","39","132.92388399999976","132923.8815542512"
"45","39","143.29646639999982","143296.46455628166"
"46","39","526.8700583999996","526870.0576850898"
"47","39","141.31370879999997","141313.70849898475"
"48","39","145.41421359999998","145414.21356237287"
"49","39","236.0071464000001","236007.14267493648"
"50","39","174.33809759999977","174338.09511662403"
"51","39","642.4852815999999","642485.2813742397"
"52","39","194.39697119999985","194396.96961966978"
"53","39","227.97770960000022","227977.70542341354"
"54","39","239.85281599999993","239852.81374238548"
"55","39","293.64675839999984","293646.75298172573"
"56","39","372.75945759999973","372759.4513539338"
"57","39","392.4629911999982","392462.9867976521"
"58","39","425.90159359999956","425901.58697766473"
"59","39","310.77669999999955","310776.6952966368"
"61","39","412.362486399998","412362.4817342637"
"62","39","554.8864495999985","554886.4350760152"
"63","39","556.6244679999966","556624.4584051395"
"65","39","360.0487775999986","360048.77323527896"
"67","39","474.42640799999947","474426.4068711928"
"68","39","495.7077303999971","495707.7195258247"
"69","39","333.91168959999936","333911.68824543135"
"70","39","575.8132831999967","575813.2752230963"
"72","39","607.1513807999967","607151.3703397207"
"73","39","704.2073048000027","704207.2862499363"
"75","39","641.2052063999971","641205.194208883"
"78","39","727.9991487999994","727999.1334482232"
"79","39","649.5655943999966","649565.5839020938"
"80","39","672.7666039999965","672766.5940288705"
"71","40","525.5685439999995","525568.5424949236"
"41","40","308.2497871999991","308249.7833620562"
"74","40","701.9015936000011","701901.586977665"
"60","40","128.11269919999992","128112.69837220813"
"46","40","493.82842719999996","493828.4271247472"
"112","40","677.487380000001","677487.3734152918"
"51","40","498.6274175999997","498627.4169979705"
"73","41","672.2935167999967","672293.5059634517"
"42","41","711.9015935999969","711901.586977666"
"43","41","675.3036127999974","675303.6072312192"
"60","41","338.7544095999997","338754.40072005073"
"46","41","230.14928239999998","230149.27829866766"
"62","41","728.2661784000018","728266.160752982"
"64","41","702.5533999999966","702553.390593274"
"66","41","710.0264871999966","710026.4786586928"
"51","41","221.27922399999977","221279.22061357886"
"85","42","645.3280015999967","645327.9938488578"
"87","42","648.0020983999971","648002.0920410531"
"88","42","631.0365831999984","631036.5799264592"
"89","42","711.7960407999965","711796.0312803934"
"90","42","537.9137879999967","537913.7802864846"
"91","42","682.5046223999976","682504.6173579947"
"92","42","719.6173215999972","719617.3157302027"
"43","42","7.0","7000.0"
"44","42","302.65180639999926","302651.8036156094"
"45","42","294.52186479999926","294521.86130069825"
"46","42","355.76450559999864","355764.50198781776"
"47","42","261.0782143999998","261078.2104868023"
"48","42","248.22035040000003","248220.34611053302"
"49","42","390.33304959999845","390333.0444827414"
"50","42","321.63456399999893","321634.5596729062"
"51","42","471.37972879999853","471379.72567696776"
"52","42","310.4751855999993","310475.1801064721"
"53","42","382.1320399999982","382132.0343559647"
"54","42","343.215302399999","343215.29547664966"
"55","42","447.97266159999765","447972.6547895307"
"56","42","474.6072255999977","474607.21446243644"
"57","42","454.82042959999814","454820.4178980329"
